rowNumber,PersonId,State,Practice,PracticeName,LifeCycle,Loyal,Issue,Score,ScoreName,NPS-score,Channel,QuotePrice,QuoteType,RevPrice,RevObjects 
449,50,s5,5,Siebel,Evaluation,Loyal,,10,NPS,1,,,,,
450,50,s4,5,Siebel,Evaluation,Loyal,,,,,,,,,
451,50,s4,5,Siebel,Evaluation,Loyal,,,,,,70654,Consultant,,
452,50,s6,5,Siebel,Purchase,Loyal,,,,,,,,,
453,50,s6,5,Siebel,Purchase,Loyal,,,,,,,,70654,1
454,50,s7,5,Siebel,Use,Loyal,,10,CES,,,,,,
455,50,s7,5,Siebel,Use,Loyal,,10,NPS,1,,,,,
456,50,s9,5,Siebel,Use,Loyal,,,,,,,,,
457,50,s10,5,Siebel,End,Loyal,,,,,,,,,
458,51,s1,,,Awareness,,,,,,,,,,
459,51,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
460,51,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
461,51,s5,3,Marketing Cloud,Evaluation,,,,,,,,,,
462,51,s4,3,Marketing Cloud,Evaluation,,,3,CES,,,,,,
463,51,s4,3,Marketing Cloud,Evaluation,,,9,NPS,1,,,,,
464,51,s4,3,Marketing Cloud,Evaluation,,,,,,,20286,Consultant,,
465,51,s10,3,Marketing Cloud,End,,,,,,,,,,
466,52,s1,,,Awareness,,,,,,,,,,
467,52,s2,2,Service Cloud,Awareness,,,,,,,,,,
468,52,s10,2,Service Cloud,End,,,,,,,,,,
469,53,s1,,,Awareness,,,,,,,,,,
470,53,s2,2,Service Cloud,Awareness,,,,,,,,,,
471,53,s3,2,Service Cloud,Awareness,,,,,,,,,,
472,53,s5,2,Service Cloud,Evaluation,,,,,,,,,,
473,53,s4,2,Service Cloud,Evaluation,,,,,,,,,,
474,53,s4,2,Service Cloud,Evaluation,,,,,,,25705,Consultant,,
475,53,s6,2,Service Cloud,Purchase,,,3,CES,,,,,,
476,53,s6,2,Service Cloud,Purchase,,,8,NPS,0,,,,,
477,53,s6,2,Service Cloud,Purchase,,,,,,,,,25705,1
478,53,s7,2,Service Cloud,Use,,,4,CES,,,,,,
479,53,s7,2,Service Cloud,Use,,,7,NPS,0,,,,,
480,53,s9,2,Service Cloud,Use,,,,,,,,,,
481,53,s4,2,Service Cloud,Evaluation,Loyal,,,,,,,,,
482,53,s4,2,Service Cloud,Evaluation,Loyal,,,,,,56477,Consultant,,
483,53,s6,2,Service Cloud,Purchase,Loyal,,,,,,,,,
484,53,s6,2,Service Cloud,Purchase,Loyal,,,,,,,,56477,1
485,53,s7,2,Service Cloud,Use,Loyal,,,,,,,,,
486,53,s2,0,Siebel,Awareness,Loyal,,,,,,,,,
487,53,s10,0,Siebel,End,Loyal,,,,,,,,,
488,54,s1,,,Awareness,,,,,,,,,,
489,54,s2,0,Siebel,Awareness,,,,,,,,,,
490,54,s3,0,Siebel,Awareness,,,,,,,,,,
491,54,s10,0,Siebel,End,,,,,,,,,,
492,55,s1,,,Awareness,,,,,,,,,,
493,55,s10,,,End,,,,,,,,,,
494,56,s1,,,Awareness,,,,,,,,,,
495,56,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
496,56,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
497,56,s5,3,Marketing Cloud,Evaluation,,,,,,,,,,
498,56,s4,3,Marketing Cloud,Evaluation,,,,,,,,,,
499,56,s4,3,Marketing Cloud,Evaluation,,,,,,,17460,Consultant,,
500,56,s10,3,Marketing Cloud,End,,,,,,,,,,
501,57,s1,,,Awareness,,,,,,,,,,
502,57,s2,2,Service Cloud,Awareness,,,,,,,,,,
503,57,s10,2,Service Cloud,End,,,,,,,,,,
504,58,s1,,,Awareness,,,,,,,,,,
505,58,s2,1,Sales Cloud,Awareness,,,,,,,,,,
506,58,s10,1,Sales Cloud,End,,,,,,,,,,
507,59,s1,,,Awareness,,,,,,,,,,
508,59,s2,2,Service Cloud,Awareness,,,,,,,,,,
509,59,s3,2,Service Cloud,Awareness,,,,,,,,,,
510,59,s5,2,Service Cloud,Evaluation,,,2,CES,,,,,,
511,59,s5,2,Service Cloud,Evaluation,,,7,NPS,0,,,,,
512,59,s4,2,Service Cloud,Evaluation,,,,,,,,,,
513,59,s4,2,Service Cloud,Evaluation,,,,,,,31489,Consultant,,
514,59,s6,2,Service Cloud,Purchase,,,,,,,,,,
515,59,s6,2,Service Cloud,Purchase,,,,,,,,,31489,1
516,59,s7,2,Service Cloud,Use,,,4,CES,,,,,,
517,59,s7,2,Service Cloud,Use,,,8,NPS,0,,,,,
518,59,s9,2,Service Cloud,Use,,,,,,,,,,
519,59,s10,2,Service Cloud,End,,,,,,,,,,
520,60,s1,,,Awareness,,,,,,,,,,
521,60,s2,0,Siebel,Awareness,,,,,,,,,,
522,60,s3,0,Siebel,Awareness,,,,,,,,,,
523,60,s4,0,Siebel,Evaluation,,,10,CES,,,,,,
524,60,s4,0,Siebel,Evaluation,,,6,NPS,-1,,,,,
525,60,s4,0,Siebel,Evaluation,,,,,,,10043,Consultant,,
526,60,s6,0,Siebel,Purchase,,,8,CES,,,,,,
527,60,s6,0,Siebel,Purchase,,,6,NPS,-1,,,,,
528,60,s6,0,Siebel,Purchase,,,,,,,,,10043,1
529,60,s7,0,Siebel,Use,,,,,,,,,,
530,60,s9,0,Siebel,Use,,,,,,,,,,
531,60,s10,0,Siebel,End,,,,,,,,,,
532,61,s1,,,Awareness,,,,,,,,,,
533,61,s2,1,Sales Cloud,Awareness,,,2,CES,,,,,,
534,61,s3,1,Sales Cloud,Awareness,,,,,,,,,,
535,61,s10,1,Sales Cloud,End,,,,,,,,,,
536,62,s1,,,Awareness,,,,,,,,,,
537,62,s2,5,Siebel,Awareness,,,,,,,,,,
538,62,s10,5,Siebel,End,,,,,,,,,,
539,63,s1,,,Awareness,,,,,,,,,,
540,63,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
541,63,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
542,63,s5,3,Marketing Cloud,Evaluation,,,,,,,,,,
543,63,s4,3,Marketing Cloud,Evaluation,,,,,,,,,,
544,63,s4,3,Marketing Cloud,Evaluation,,,,,,,72535,Consultant,,
545,63,s4,3,Marketing Cloud,Evaluation,,,,,,,,,,
546,63,s4,3,Marketing Cloud,Evaluation,,,,,,,51944,Consultant,,
547,63,s5,3,Marketing Cloud,Evaluation,,,,,,,,,,
548,63,s4,3,Marketing Cloud,Evaluation,,,6,CES,,,,,,
549,63,s4,3,Marketing Cloud,Evaluation,,,3,NPS,-1,,,,,
550,63,s4,3,Marketing Cloud,Evaluation,,,,,,,72894,Consultant,,
551,63,s6,3,Marketing Cloud,Purchase,,,,,,,,,,
552,63,s6,3,Marketing Cloud,Purchase,,,,,,,,,72894,1
553,63,s7,3,Marketing Cloud,Use,,,1,CES,,,,,,
554,63,s7,3,Marketing Cloud,Use,,,4,NPS,-1,,,,,
555,63,s9,3,Marketing Cloud,Use,,,,,,,,,,
556,63,s4,3,Marketing Cloud,Evaluation,Loyal,,,,,,,,,
557,63,s4,3,Marketing Cloud,Evaluation,Loyal,,,,,,71174,Consultant,,
558,63,s6,3,Marketing Cloud,Purchase,Loyal,,,,,,,,,
559,63,s6,3,Marketing Cloud,Purchase,Loyal,,,,,,,,71174,1
560,63,s7,3,Marketing Cloud,Use,Loyal,,9,CES,,,,,,
561,63,s7,3,Marketing Cloud,Use,Loyal,,8,NPS,0,,,,,
562,63,s9,3,Marketing Cloud,Use,Loyal,,9,CES,,,,,,
563,63,s9,3,Marketing Cloud,Use,Loyal,,10,NPS,1,,,,,
564,63,s10,3,Marketing Cloud,End,Loyal,,,,,,,,,
565,64,s1,,,Awareness,,,,,,,,,,
566,64,s2,0,Siebel,Awareness,,,,,,,,,,
567,64,s10,0,Siebel,End,,,,,,,,,,
568,65,s1,,,Awareness,,,,,,,,,,
569,65,s2,2,Service Cloud,Awareness,,,,,,,,,,
570,65,s3,2,Service Cloud,Awareness,,,,,,,,,,
571,65,s10,2,Service Cloud,End,,,,,,,,,,
572,66,s1,,,Awareness,,,,,,,,,,
573,66,s2,0,Siebel,Awareness,,,,,,,,,,
574,66,s10,0,Siebel,End,,,,,,,,,,
575,67,s1,,,Awareness,,,,,,,,,,
576,67,s10,,,End,,,,,,,,,,
577,68,s1,,,Awareness,,,,,,,,,,
578,68,s2,1,Sales Cloud,Awareness,,,,,,,,,,
579,68,s3,1,Sales Cloud,Awareness,,,,,,,,,,
580,68,s4,1,Sales Cloud,Evaluation,,,1,CES,,,,,,
581,68,s4,1,Sales Cloud,Evaluation,,,8,NPS,0,,,,,
582,68,s4,1,Sales Cloud,Evaluation,,,,,,,7329,Consultant,,
583,68,s6,1,Sales Cloud,Purchase,,,,,,,,,,
584,68,s6,1,Sales Cloud,Purchase,,,,,,,,,7329,1
585,68,s7,1,Sales Cloud,Use,,,5,CES,,,,,,
586,68,s7,1,Sales Cloud,Use,,,6,NPS,-1,,,,,
587,68,s9,1,Sales Cloud,Use,,,,,,,,,,
588,68,s10,1,Sales Cloud,End,,,,,,,,,,
589,69,s1,,,Awareness,,,,,,,,,,
590,69,s10,,,End,,,,,,,,,,
591,70,s1,,,Awareness,,,,,,,,,,
592,70,s2,5,Siebel,Awareness,,,7,CES,,,,,,
593,70,s10,5,Siebel,End,,,,,,,,,,
594,71,s1,,,Awareness,,,,,,,,,,
595,71,s2,1,Sales Cloud,Awareness,,,,,,,,,,
596,71,s3,1,Sales Cloud,Awareness,,,,,,,,,,
597,71,s5,1,Sales Cloud,Evaluation,,,1,CES,,,,,,
598,71,s5,1,Sales Cloud,Evaluation,,,7,NPS,0,,,,,
599,71,s4,1,Sales Cloud,Evaluation,,,,,,,,,,
600,71,s4,1,Sales Cloud,Evaluation,,,,,,,11703,Consultant,,
601,71,s6,1,Sales Cloud,Purchase,,,,,,,,,,
602,71,s6,1,Sales Cloud,Purchase,,,,,,,,,11703,1
603,71,s7,1,Sales Cloud,Use,,,,,,,,,,
604,71,s9,1,Sales Cloud,Use,,,,,,,,,,
605,71,s4,1,Sales Cloud,Evaluation,Loyal,,,,,,,,,
606,71,s4,1,Sales Cloud,Evaluation,Loyal,,,,,,84927,Consultant,,
607,71,s6,1,Sales Cloud,Purchase,Loyal,,,,,,,,,
608,71,s6,1,Sales Cloud,Purchase,Loyal,,,,,,,,84927,1
609,71,s7,1,Sales Cloud,Use,Loyal,,10,CES,,,,,,
610,71,s7,1,Sales Cloud,Use,Loyal,,8,NPS,0,,,,,
611,71,s9,1,Sales Cloud,Use,Loyal,,,,,,,,,
612,71,s10,1,Sales Cloud,End,Loyal,,,,,,,,,
613,72,s1,,,Awareness,,,,,,,,,,
614,72,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
615,72,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
616,72,s5,3,Marketing Cloud,Evaluation,,,,,,,,,,
617,72,s4,3,Marketing Cloud,Evaluation,,,,,,,,,,
618,72,s4,3,Marketing Cloud,Evaluation,,,,,,,28003,Consultant,,
619,72,s10,3,Marketing Cloud,End,,,,,,,,,,
620,73,s1,,,Awareness,,,,,,,,,,
621,73,s2,4,BI,Awareness,,,,,,,,,,
622,73,s3,4,BI,Awareness,,,,,,,,,,
623,73,s5,4,BI,Evaluation,,,,,,,,,,
624,73,s4,4,BI,Evaluation,,,,,,,,,,
625,73,s4,4,BI,Evaluation,,,,,,,28021,Consultant,,
626,73,s10,4,BI,End,,,,,,,,,,
627,74,s1,,,Awareness,,,,,,,,,,
628,74,s2,1,Sales Cloud,Awareness,,,,,,,,,,
629,74,s3,1,Sales Cloud,Awareness,,,,,,,,,,
630,74,s10,1,Sales Cloud,End,,,,,,,,,,
631,75,s1,,,Awareness,,,,,,,,,,
632,75,s10,,,End,,,,,,,,,,
633,76,s1,,,Awareness,,,,,,,,,,
634,76,s2,4,BI,Awareness,,,,,,,,,,
635,76,s10,4,BI,End,,,,,,,,,,
636,77,s1,,,Awareness,,,,,,,,,,
637,77,s2,2,Service Cloud,Awareness,,,,,,,,,,
638,77,s10,2,Service Cloud,End,,,,,,,,,,
639,78,s1,,,Awareness,,,,,,,,,,
640,78,s10,,,End,,,,,,,,,,
641,79,s1,,,Awareness,,,,,,,,,,
642,79,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
643,79,s10,3,Marketing Cloud,End,,,,,,,,,,
644,80,s1,,,Awareness,,,,,,,,,,
645,80,s2,4,BI,Awareness,,,,,,,,,,
646,80,s3,4,BI,Awareness,,,,,,,,,,
647,80,s5,4,BI,Evaluation,,,8,CES,,,,,,
648,80,s5,4,BI,Evaluation,,,10,NPS,1,,,,,
649,80,s4,4,BI,Evaluation,,,5,CES,,,,,,
650,80,s4,4,BI,Evaluation,,,9,NPS,1,,,,,
651,80,s4,4,BI,Evaluation,,,,,,,24560,Consultant,,
652,80,s4,4,BI,Evaluation,,,,,,,,,,
653,80,s4,4,BI,Evaluation,,,,,,,18361,Consultant,,
654,80,s4,4,BI,Evaluation,,,,,,,,,,
655,80,s4,4,BI,Evaluation,,,,,,,28932,Consultant,,
656,80,s5,4,BI,Evaluation,,,,,,,,,,
657,80,s4,4,BI,Evaluation,,,10,CES,,,,,,
658,80,s4,4,BI,Evaluation,,,5,NPS,-1,,,,,
659,80,s4,4,BI,Evaluation,,,,,,,37447,Consultant,,
660,80,s10,4,BI,End,,,,,,,,,,
661,81,s1,,,Awareness,,,,,,,,,,
662,81,s2,5,Siebel,Awareness,,,,,,,,,,
663,81,s10,5,Siebel,End,,,,,,,,,,
664,82,s1,,,Awareness,,,,,,,,,,
665,82,s2,2,Service Cloud,Awareness,,,,,,,,,,
666,82,s10,2,Service Cloud,End,,,,,,,,,,
667,83,s1,,,Awareness,,,,,,,,,,
668,83,s2,0,Siebel,Awareness,,,,,,,,,,
669,83,s10,0,Siebel,End,,,,,,,,,,
670,84,s1,,,Awareness,,,,,,,,,,
671,84,s2,1,Sales Cloud,Awareness,,,,,,,,,,
672,84,s10,1,Sales Cloud,End,,,,,,,,,,
673,85,s1,,,Awareness,,,,,,,,,,
674,85,s2,1,Sales Cloud,Awareness,,,,,,,,,,
675,85,s3,1,Sales Cloud,Awareness,,,,,,,,,,
676,85,s5,1,Sales Cloud,Evaluation,,,6,CES,,,,,,
677,85,s5,1,Sales Cloud,Evaluation,,,3,NPS,-1,,,,,
678,85,s4,1,Sales Cloud,Evaluation,,,,,,,,,,
679,85,s4,1,Sales Cloud,Evaluation,,,,,,,14956,Consultant,,
680,85,s5,1,Sales Cloud,Evaluation,,,,,,,,,,
681,85,s4,1,Sales Cloud,Evaluation,,,,,,,,,,
682,85,s4,1,Sales Cloud,Evaluation,,,,,,,6699,Consultant,,
683,85,s6,1,Sales Cloud,Purchase,,,,,,,,,,
684,85,s6,1,Sales Cloud,Purchase,,,,,,,,,6699,1
685,85,s7,1,Sales Cloud,Use,,,1,CES,,,,,,
686,85,s7,1,Sales Cloud,Use,,,1,NPS,-1,,,,,
687,85,s2,5,Siebel,Awareness,Loyal,,,,,,,,,
688,85,s3,5,Siebel,Awareness,Loyal,,,,,,,,,
689,85,s5,5,Siebel,Evaluation,Loyal,,,,,,,,,
690,85,s4,5,Siebel,Evaluation,Loyal,,,,,,,,,
691,85,s4,5,Siebel,Evaluation,Loyal,,,,,,54447,Consultant,,
692,85,s6,5,Siebel,Purchase,Loyal,,,,,,,,,
693,85,s6,5,Siebel,Purchase,Loyal,,,,,,,,54447,1
694,85,s7,5,Siebel,Use,Loyal,,,,,,,,,
695,85,s9,5,Siebel,Use,Loyal,,,,,,,,,
696,85,s10,5,Siebel,End,Loyal,,,,,,,,,
697,86,s1,,,Awareness,,,,,,,,,,
698,86,s2,1,Sales Cloud,Awareness,,,,,,,,,,
699,86,s3,1,Sales Cloud,Awareness,,,,,,,,,,
700,86,s5,1,Sales Cloud,Evaluation,,,,,,,,,,
701,86,s4,1,Sales Cloud,Evaluation,,,,,,,,,,
702,86,s4,1,Sales Cloud,Evaluation,,,,,,,9002,Consultant,,
703,86,s6,1,Sales Cloud,Purchase,,,,,,,,,,
704,86,s6,1,Sales Cloud,Purchase,,,,,,,,,9002,1
705,86,s7,1,Sales Cloud,Use,,,,,,,,,,
706,86,s9,1,Sales Cloud,Use,,,6,CES,,,,,,
707,86,s9,1,Sales Cloud,Use,,,1,NPS,-1,,,,,
708,86,s10,1,Sales Cloud,End,,,,,,,,,,
709,87,s1,,,Awareness,,,,,,,,,,
710,87,s2,4,BI,Awareness,,,,,,,,,,
711,87,s10,4,BI,End,,,,,,,,,,
712,88,s1,,,Awareness,,,,,,,,,,
713,88,s2,5,Siebel,Awareness,,,,,,,,,,
714,88,s3,5,Siebel,Awareness,,,,,,,,,,
715,88,s4,5,Siebel,Evaluation,,,,,,,,,,
716,88,s4,5,Siebel,Evaluation,,,,,,,71569,Consultant,,
717,88,s6,5,Siebel,Purchase,,,,,,,,,,
718,88,s6,5,Siebel,Purchase,,,,,,,,,71569,1
719,88,s7,5,Siebel,Use,,,,,,,,,,
720,88,s9,5,Siebel,Use,,,,,,,,,,
721,88,s10,5,Siebel,End,,,,,,,,,,
722,89,s1,,,Awareness,,,,,,,,,,
723,89,s2,2,Service Cloud,Awareness,,,,,,,,,,
724,89,s3,2,Service Cloud,Awareness,,,,,,,,,,
725,89,s10,2,Service Cloud,End,,,,,,,,,,
726,90,s1,,,Awareness,,,,,,,,,,
727,90,s2,1,Sales Cloud,Awareness,,,,,,,,,,
728,90,s3,1,Sales Cloud,Awareness,,,,,,,,,,
729,90,s4,1,Sales Cloud,Evaluation,,,,,,,,,,
730,90,s4,1,Sales Cloud,Evaluation,,,,,,,11095,Consultant,,
731,90,s10,1,Sales Cloud,End,,,,,,,,,,
732,91,s1,,,Awareness,,,,,,,,,,
733,91,s10,,,End,,,,,,,,,,
734,92,s1,,,Awareness,,,,,,,,,,
735,92,s2,4,BI,Awareness,,,,,,,,,,
736,92,s10,4,BI,End,,,,,,,,,,
737,93,s1,,,Awareness,,,,,,,,,,
738,93,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
739,93,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
740,93,s5,3,Marketing Cloud,Evaluation,,,,,,,,,,
741,93,s4,3,Marketing Cloud,Evaluation,,,,,,,,,,
742,93,s4,3,Marketing Cloud,Evaluation,,,,,,,12981,Consultant,,
743,93,s10,3,Marketing Cloud,End,,,,,,,,,,
744,94,s1,,,Awareness,,,,,,,,,,
745,94,s2,0,Siebel,Awareness,,,,,,,,,,
746,94,s3,0,Siebel,Awareness,,,,,,,,,,
747,94,s10,0,Siebel,End,,,,,,,,,,
748,95,s1,,,Awareness,,,,,,,,,,
749,95,s2,2,Service Cloud,Awareness,,,,,,,,,,
750,95,s10,2,Service Cloud,End,,,,,,,,,,
751,96,s1,,,Awareness,,,,,,,,,,
752,96,s2,4,BI,Awareness,,,10,CES,,,,,,
753,96,s3,4,BI,Awareness,,,,,,,,,,
754,96,s5,4,BI,Evaluation,,,,,,,,,,
755,96,s4,4,BI,Evaluation,,,,,,,,,,
756,96,s4,4,BI,Evaluation,,,,,,,17432,Consultant,,
757,96,s6,4,BI,Purchase,,,,,,,,,,
758,96,s6,4,BI,Purchase,,,,,,,,,17432,1
759,96,s7,4,BI,Use,,,7,CES,,,,,,
760,96,s7,4,BI,Use,,,9,NPS,1,,,,,
761,96,s9,4,BI,Use,,,10,CES,,,,,,
762,96,s9,4,BI,Use,,,10,NPS,1,,,,,
763,96,s10,4,BI,End,,,,,,,,,,
764,97,s1,,,Awareness,,,,,,,,,,
765,97,s2,2,Service Cloud,Awareness,,,,,,,,,,
766,97,s3,2,Service Cloud,Awareness,,,,,,,,,,
767,97,s10,2,Service Cloud,End,,,,,,,,,,
768,98,s1,,,Awareness,,,,,,,,,,
769,98,s2,5,Siebel,Awareness,,,,,,,,,,
770,98,s3,5,Siebel,Awareness,,,,,,,,,,
771,98,s4,5,Siebel,Evaluation,,,,,,,,,,
772,98,s4,5,Siebel,Evaluation,,,,,,,29512,Consultant,,
773,98,s5,5,Siebel,Evaluation,,,6,CES,,,,,,
774,98,s5,5,Siebel,Evaluation,,,10,NPS,1,,,,,
775,98,s4,5,Siebel,Evaluation,,,,,,,,,,
776,98,s4,5,Siebel,Evaluation,,,,,,,23910,Consultant,,
777,98,s10,5,Siebel,End,,,,,,,,,,
778,99,s1,,,Awareness,,,,,,,,,,
779,99,s2,4,BI,Awareness,,,,,,,,,,
780,99,s10,4,BI,End,,,,,,,,,,
781,100,s1,,,Awareness,,,,,,,,,,
782,100,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
783,100,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
784,100,s10,3,Marketing Cloud,End,,,,,,,,,,
785,101,s1,,,Awareness,,,,,,,,,,
786,101,s10,,,End,,,,,,,,,,
787,102,s1,,,Awareness,,,,,,,,,,
788,102,s2,0,Siebel,Awareness,,,10,CES,,,,,,
789,102,s10,0,Siebel,End,,,,,,,,,,
790,103,s1,,,Awareness,,,,,,,,,,
791,103,s2,1,Sales Cloud,Awareness,,,,,,,,,,
792,103,s10,1,Sales Cloud,End,,,,,,,,,,
793,104,s1,,,Awareness,,,,,,,,,,
794,104,s2,4,BI,Awareness,,,,,,,,,,
795,104,s3,4,BI,Awareness,,,,,,,,,,
796,104,s5,4,BI,Evaluation,,,,,,,,,,
797,104,s4,4,BI,Evaluation,,,,,,,,,,
798,104,s4,4,BI,Evaluation,,,,,,,21970,Consultant,,
799,104,s6,4,BI,Purchase,,,10,CES,,,,,,
800,104,s6,4,BI,Purchase,,,8,NPS,0,,,,,
801,104,s6,4,BI,Purchase,,,,,,,,,21970,1
802,104,s7,4,BI,Use,,,10,CES,,,,,,
803,104,s7,4,BI,Use,,,9,NPS,1,,,,,
804,104,s9,4,BI,Use,,,10,CES,,,,,,
805,104,s9,4,BI,Use,,,10,NPS,1,,,,,
806,104,s4,4,BI,Evaluation,Loyal,,,,,,,,,
807,104,s4,4,BI,Evaluation,Loyal,,,,,,87415,Consultant,,
808,104,s6,4,BI,Purchase,Loyal,,,,,,,,,
809,104,s6,4,BI,Purchase,Loyal,,,,,,,,87415,1
810,104,s7,4,BI,Use,Loyal,,,,,,,,,
811,104,s9,4,BI,Use,Loyal,,10,CES,,,,,,
812,104,s9,4,BI,Use,Loyal,,10,NPS,1,,,,,
813,104,s4,4,BI,Evaluation,Loyal,,,,,,,,,
814,104,s4,4,BI,Evaluation,Loyal,,,,,,64176,Consultant,,
815,104,s6,4,BI,Purchase,Loyal,,,,,,,,,
816,104,s6,4,BI,Purchase,Loyal,,,,,,,,64176,1
817,104,s7,4,BI,Use,Loyal,,,,,,,,,
818,104,s9,4,BI,Use,Loyal,,,,,,,,,
819,104,s10,4,BI,End,Loyal,,,,,,,,,
820,105,s1,,,Awareness,,,,,,,,,,
821,105,s10,,,End,,,,,,,,,,
822,106,s1,,,Awareness,,,,,,,,,,
823,106,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
824,106,s10,3,Marketing Cloud,End,,,,,,,,,,
825,107,s1,,,Awareness,,,,,,,,,,
826,107,s2,2,Service Cloud,Awareness,,,,,,,,,,
827,107,s3,2,Service Cloud,Awareness,,,,,,,,,,
828,107,s5,2,Service Cloud,Evaluation,,,,,,,,,,
829,107,s4,2,Service Cloud,Evaluation,,,5,CES,,,,,,
830,107,s4,2,Service Cloud,Evaluation,,,2,NPS,-1,,,,,
831,107,s4,2,Service Cloud,Evaluation,,,,,,,16228,Consultant,,
832,107,s6,2,Service Cloud,Purchase,,,,,,,,,,
833,107,s6,2,Service Cloud,Purchase,,,,,,,,,16228,1
834,107,s7,2,Service Cloud,Use,,,10,CES,,,,,,
835,107,s7,2,Service Cloud,Use,,,9,NPS,1,,,,,
836,107,s9,2,Service Cloud,Use,,,,,,,,,,
837,107,s10,2,Service Cloud,End,,,,,,,,,,
838,108,s1,,,Awareness,,,,,,,,,,
839,108,s2,3,Marketing Cloud,Awareness,,,,,,,,,,
840,108,s3,3,Marketing Cloud,Awareness,,,,,,,,,,
841,108,s10,3,Marketing Cloud,End,,,,,,,,,,
842,109,s1,,,Awareness,,,,,,,,,,
843,109,s2,0,Siebel,Awareness,,,,,,,,,,
844,109,s10,0,Siebel,End,,,,,,,,,,
845,110,s1,,,Awareness,,,,,,,,,,
846,110,s2,5,Siebel,Awareness,,,,,,,,,,
847,110,s3,5,Siebel,Awareness,,,,,,,,,,
848,110,s5,5,Siebel,Evaluation,,,6,CES,,,,,,
849,110,s5,5,Siebel,Evaluation,,,10,NPS,1,,,,,
850,110,s4,5,Siebel,Evaluation,,,,,,,,,,
851,110,s4,5,Siebel,Evaluation,,,,,,,10841,Consultant,,
852,110,s5,5,Siebel,Evaluation,,,,,,,,,,
853,110,s4,5,Siebel,Evaluation,,,,,,,,,,
854,110,s4,5,Siebel,Evaluation,,,,,,,13874,Consultant,,
855,110,s10,5,Siebel,End,,,,,,,,,,
856,111,s1,,,Awareness,,,,,,,,,,
857,111,s10,,,End,,,,,,,,,,
858,112,s1,,,Awareness,,,,,,,,,,
859,112,s2,5,Siebel,Awareness,,,,,,,,,,
860,112,s10,5,Siebel,End,,,,,,,,,,
861,113,s1,,,Awareness,,,,,,,,,,
862,113,s2,4,BI,Awareness,,,,,,,,,,
863,113,s10,4,BI,End,,,,,,,,,,
864,114,s1,,,Awareness,,,,,,,,,,
865,114,s2,4,BI,Awareness,,,,,,,,,,
866,114,s10,4,BI,End,,,,,,,,,,
867,115,s1,,,Awareness,,,,,,,,,,
868,115,s10,,,End,,,,,,,,,,
869,116,s1,,,Awareness,,,,,,,,,,
870,116,s10,,,End,,,,,,,,,,
871,117,s1,,,Awareness,,,,,,,,,,
872,117,s2,0,Siebel,Awareness,,,,,,,,,,
873,117,s3,0,Siebel,Awareness,,,,,,,,,,
874,117,s4,0,Siebel,Evaluation,,,7,CES,,,,,,
875,117,s4,0,Siebel,Evaluation,,,8,NPS,0,,,,,
876,117,s4,0,Siebel,Evaluation,,,,,,,29006,Consultant,,
877,117,s4,0,Siebel,Evaluation,,,,,,,,,,
878,117,s4,0,Siebel,Evaluation,,,,,,,25610,Consultant,,
879,117,s6,0,Siebel,Purchase,,,,,,,,,,
880,117,s6,0,Siebel,Purchase,,,,,,,,,25610,1
881,117,s7,0,Siebel,Use,,,7,CES,,,,,,
882,117,s7,0,Siebel,Use,,,9,NPS,1,,,,,
883,117,s9,0,Siebel,Use,,,,,,,,,,
884,117,s10,0,Siebel,End,,,,,,,,,,
885,118,s1,,,Awareness,,,,,,,,,,
886,118,s2,4,BI,Awareness,,,,,,,,,,
887,118,s3,4,BI,Awareness,,,,,,,,,,
888,118,s5,4,BI,Evaluation,,,2,CES,,,,,,
889,118,s5,4,BI,Evaluation,,,3,NPS,-1,,,,,
890,118,s4,4,BI,Evaluation,,,,,,,,,,
891,118,s4,4,BI,Evaluation,,,,,,,16168,Consultant,,
892,118,s10,4,BI,End,,,,,,,,,,
893,119,s1,,,Awareness,,,,,,,,,,
894,119,s2,0,Siebel,Awareness,,,,,,,,,,
895,119,s10,0,Siebel,End,,,,,,,,,,
896,120,s1,,,Awareness,,,,,,,,,,
897,120,s2,5,Siebel,Awareness,,,,,,,,,,
898,120,s3,5,Siebel,Awareness,,,,,,,,,,
899,120,s5,5,Siebel,Evaluation,,,10,CES,,,,,,
900,120,s5,5,Siebel,Evaluation,,,8,NPS,0,,,,,
901,120,s4,5,Siebel,Evaluation,,,,,,,,,,
902,120,s4,5,Siebel,Evaluation,,,,,,,29286,Consultant,,
903,120,s6,5,Siebel,Purchase,,,,,,,,,,
904,120,s6,5,Siebel,Purchase,,,,,,,,,29286,1
905,120,s7,5,Siebel,Use,,,,,,,,,,
