rowNumber,PersonId,Price,PriceType, State 
802,1795,185,ComputerQuote,s4
803,1802,468,ComputerQuote,s4
804,1804,432,ComputerQuote,s4
805,1804,551,ComputerQuote,s4
806,1804,84,ComputerQuote,s4
807,1805,498,ComputerQuote,s4
808,1806,159,ComputerQuote,s4
809,1806,365,ComputerQuote,s4
810,1806,559,ComputerQuote,s4
811,1808,110,ComputerQuote,s4
812,1810,360,ComputerQuote,s4
813,1810,422,ComputerQuote,s4
814,1811,262,ComputerQuote,s4
815,1811,546,ComputerQuote,s4
816,1812,316,ComputerQuote,s4
817,1814,497,ComputerQuote,s4
818,1815,457,ComputerQuote,s4
819,1821,113,ComputerQuote,s4
820,1824,517,ComputerQuote,s4
821,1826,336,ComputerQuote,s4
822,1827,144,ComputerQuote,s4
823,1830,494,ComputerQuote,s4
824,1831,308,ComputerQuote,s4
825,1831,562,ComputerQuote,s4
826,1831,442,ComputerQuote,s4
827,1832,230,ComputerQuote,s4
828,1832,109,ComputerQuote,s4
829,1832,224,ComputerQuote,s4
830,1832,75,ComputerQuote,s4
831,1833,173,ComputerQuote,s4
832,1839,109,ComputerQuote,s4
833,1842,395,ComputerQuote,s4
834,1843,479,ComputerQuote,s4
835,1844,217,ComputerQuote,s4
836,1845,368,ComputerQuote,s4
837,1845,94,ComputerQuote,s4
838,1845,574,ComputerQuote,s4
839,1847,282,ComputerQuote,s4
840,1849,331,ComputerQuote,s4
841,1852,575,ComputerQuote,s4
842,1854,512,ComputerQuote,s4
843,1859,134,ComputerQuote,s4
844,1859,493,ComputerQuote,s4
845,1860,497,ComputerQuote,s4
846,1860,557,ComputerQuote,s4
847,1860,292,ComputerQuote,s4
848,1860,377,ComputerQuote,s4
849,1860,192,ComputerQuote,s4
850,1860,81,ComputerQuote,s4
851,1867,207,ComputerQuote,s4
852,1873,548,ComputerQuote,s4
853,1873,351,ComputerQuote,s4
854,1873,564,ComputerQuote,s4
855,1873,308,ComputerQuote,s4
856,1875,233,ComputerQuote,s4
857,1876,460,ComputerQuote,s4
858,1884,147,ComputerQuote,s4
859,1884,421,ComputerQuote,s4
860,1893,475,ComputerQuote,s4
861,1898,161,ComputerQuote,s4
862,1900,122,ComputerQuote,s4
863,1901,359,ComputerQuote,s4
864,1902,582,ComputerQuote,s4
865,1904,441,ComputerQuote,s4
866,1909,203,ComputerQuote,s4
867,1913,413,ComputerQuote,s4
868,1913,443,ComputerQuote,s4
869,1915,562,ComputerQuote,s4
870,1916,367,ComputerQuote,s4
871,1919,338,ComputerQuote,s4
872,1920,219,ComputerQuote,s4
873,1926,410,ComputerQuote,s4
874,1926,398,ComputerQuote,s4
875,1926,501,ComputerQuote,s4
876,1926,303,ComputerQuote,s4
877,1933,561,ComputerQuote,s4
878,1942,299,ComputerQuote,s4
879,1942,327,ComputerQuote,s4
880,1946,528,ComputerQuote,s4
881,1948,469,ComputerQuote,s4
882,1948,432,ComputerQuote,s4
883,1948,277,ComputerQuote,s4
884,1948,167,ComputerQuote,s4
885,1949,141,ComputerQuote,s4
886,1952,543,ComputerQuote,s4
887,1954,128,ComputerQuote,s4
888,1960,97,ComputerQuote,s4
889,1961,568,ComputerQuote,s4
890,1963,208,ComputerQuote,s4
891,1965,318,ComputerQuote,s4
892,1965,265,ComputerQuote,s4
893,1968,86,ComputerQuote,s4
894,1975,345,ComputerQuote,s4
895,1975,212,ComputerQuote,s4
896,1976,169,ComputerQuote,s4
897,1979,459,ComputerQuote,s4
898,1979,146,ComputerQuote,s4
899,1981,337,ComputerQuote,s4
900,1988,275,ComputerQuote,s4
901,1990,351,ComputerQuote,s4
902,1991,444,ComputerQuote,s4
903,1993,340,ComputerQuote,s4
904,1993,397,ComputerQuote,s4
905,1996,412,ComputerQuote,s4
906,1996,254,ComputerQuote,s4
907,1996,385,ComputerQuote,s4
908,1997,163,ComputerQuote,s4
909,1998,563,ComputerQuote,s4
910,1998,366,ComputerQuote,s4
911,1998,409,ComputerQuote,s4
912,2000,99,ComputerQuote,s4
913,2000,119,ComputerQuote,s4
914,2010,461,ComputerQuote,s4
915,2017,456,ComputerQuote,s4
916,2021,252,ComputerQuote,s4
917,2023,517,ComputerQuote,s4
918,2023,504,ComputerQuote,s4
919,2024,253,ComputerQuote,s4
920,2025,97,ComputerQuote,s4
921,2025,85,ComputerQuote,s4
922,2025,477,ComputerQuote,s4
923,2025,120,ComputerQuote,s4
924,2032,554,ComputerQuote,s4
925,2032,219,ComputerQuote,s4
926,2035,543,ComputerQuote,s4
927,2036,413,ComputerQuote,s4
928,2036,453,ComputerQuote,s4
929,2036,462,ComputerQuote,s4
930,2038,156,ComputerQuote,s4
931,2038,506,ComputerQuote,s4
932,2040,333,ComputerQuote,s4
933,2044,84,ComputerQuote,s4
934,2045,515,ComputerQuote,s4
935,2045,289,ComputerQuote,s4
936,2053,98,ComputerQuote,s4
937,2064,377,ComputerQuote,s4
938,2064,235,ComputerQuote,s4
939,2064,303,ComputerQuote,s4
940,2065,286,ComputerQuote,s4
941,2067,325,ComputerQuote,s4
942,2067,75,ComputerQuote,s4
943,2067,180,ComputerQuote,s4
944,2067,417,ComputerQuote,s4
945,2067,269,ComputerQuote,s4
946,2073,344,ComputerQuote,s4
947,2073,198,ComputerQuote,s4
948,2076,166,ComputerQuote,s4
949,2076,506,ComputerQuote,s4
950,2080,182,ComputerQuote,s4
951,2081,548,ComputerQuote,s4
952,2090,484,ComputerQuote,s4
953,2091,503,ComputerQuote,s4
954,2091,168,ComputerQuote,s4
955,2091,433,ComputerQuote,s4
956,2091,540,ComputerQuote,s4
957,2093,391,ComputerQuote,s4
958,2097,469,ComputerQuote,s4
959,2097,219,ComputerQuote,s4
960,2101,454,ComputerQuote,s4
961,2101,161,ComputerQuote,s4
962,2105,84,ComputerQuote,s4
963,2105,99,ComputerQuote,s4
964,2106,498,ComputerQuote,s4
965,2107,510,ComputerQuote,s4
966,2117,81,ComputerQuote,s4
967,2119,398,ComputerQuote,s4
968,2119,503,ComputerQuote,s4
969,2119,537,ComputerQuote,s4
970,2119,595,ComputerQuote,s4
971,2121,163,ComputerQuote,s4
972,2121,86,ComputerQuote,s4
973,2121,121,ComputerQuote,s4
974,2121,534,ComputerQuote,s4
975,2123,531,ComputerQuote,s4
976,2123,400,ComputerQuote,s4
977,2123,359,ComputerQuote,s4
978,2123,429,ComputerQuote,s4
979,2125,584,ComputerQuote,s4
980,2125,599,ComputerQuote,s4
981,2125,94,ComputerQuote,s4
982,2131,377,ComputerQuote,s4
983,2136,364,ComputerQuote,s4
984,2141,156,ComputerQuote,s4
985,2143,556,ComputerQuote,s4
986,2145,391,ComputerQuote,s4
987,2145,236,ComputerQuote,s4
988,2147,155,ComputerQuote,s4
989,2147,355,ComputerQuote,s4
990,2149,543,ComputerQuote,s4
991,2150,131,ComputerQuote,s4
992,2153,116,ComputerQuote,s4
993,2153,458,ComputerQuote,s4
994,2153,595,ComputerQuote,s4
995,2158,582,ComputerQuote,s4
996,2158,444,ComputerQuote,s4
997,2158,167,ComputerQuote,s4
998,2159,228,ComputerQuote,s4
999,2160,339,ComputerQuote,s4
1000,2164,478,ComputerQuote,s4
1001,2166,422,ComputerQuote,s4
1002,2170,399,ComputerQuote,s4
1003,2175,504,ComputerQuote,s4
1004,2175,403,ComputerQuote,s4
1005,2180,385,ComputerQuote,s4
1006,2183,531,ComputerQuote,s4
1007,2183,482,ComputerQuote,s4
1008,2183,292,ComputerQuote,s4
1009,2185,194,ComputerQuote,s4
1010,2187,533,ComputerQuote,s4
1011,2187,214,ComputerQuote,s4
1012,2197,588,ComputerQuote,s4
1013,2198,311,ComputerQuote,s4
1014,2198,350,ComputerQuote,s4
1015,2198,90,ComputerQuote,s4
1016,2202,440,ComputerQuote,s4
1017,2203,225,ComputerQuote,s4
1018,2206,510,ComputerQuote,s4
1019,2206,204,ComputerQuote,s4
1020,2210,103,ComputerQuote,s4
1021,2210,414,ComputerQuote,s4
1022,2211,442,ComputerQuote,s4
1023,2211,479,ComputerQuote,s4
1024,2216,408,ComputerQuote,s4
1025,2216,471,ComputerQuote,s4
1026,2216,236,ComputerQuote,s4
1027,2217,92,ComputerQuote,s4
1028,2217,399,ComputerQuote,s4
1029,2219,429,ComputerQuote,s4
1030,2228,352,ComputerQuote,s4
1031,2232,455,ComputerQuote,s4
1032,2233,584,ComputerQuote,s4
1033,2244,386,ComputerQuote,s4
1034,2244,319,ComputerQuote,s4
1035,2245,370,ComputerQuote,s4
1036,2245,414,ComputerQuote,s4
1037,2245,478,ComputerQuote,s4
1038,2245,81,ComputerQuote,s4
1039,2248,260,ComputerQuote,s4
1040,2252,76,ComputerQuote,s4
1041,2252,302,ComputerQuote,s4
1042,2257,512,ComputerQuote,s4
1043,2270,353,ComputerQuote,s4
1044,2275,210,ComputerQuote,s4
1045,2277,535,ComputerQuote,s4
1046,2277,280,ComputerQuote,s4
1047,2278,150,ComputerQuote,s4
1048,2280,525,ComputerQuote,s4
1049,2281,528,ComputerQuote,s4
1050,2281,275,ComputerQuote,s4
1051,2287,512,ComputerQuote,s4
1052,2287,254,ComputerQuote,s4
1053,2288,367,ComputerQuote,s4
1054,2288,599,ComputerQuote,s4
1055,2292,466,ComputerQuote,s4
1056,2302,260,ComputerQuote,s4
1057,2302,305,ComputerQuote,s4
1058,2302,381,ComputerQuote,s4
1059,2311,493,ComputerQuote,s4
1060,2311,151,ComputerQuote,s4
1061,2311,445,ComputerQuote,s4
1062,2313,136,ComputerQuote,s4
1063,2313,179,ComputerQuote,s4
1064,2320,207,ComputerQuote,s4
1065,2320,152,ComputerQuote,s4
1066,2324,309,ComputerQuote,s4
1067,2324,337,ComputerQuote,s4
1068,2326,577,ComputerQuote,s4
1069,2326,418,ComputerQuote,s4
1070,2326,325,ComputerQuote,s4
1071,2326,153,ComputerQuote,s4
1072,2326,470,ComputerQuote,s4
1073,2328,445,ComputerQuote,s4
1074,2340,174,ComputerQuote,s4
1075,2340,317,ComputerQuote,s4
1076,2346,555,ComputerQuote,s4
1077,2349,164,ComputerQuote,s4
1078,2349,164,ComputerQuote,s4
1079,2351,564,ComputerQuote,s4
1080,2353,316,ComputerQuote,s4
1081,2357,403,ComputerQuote,s4
1082,2360,109,ComputerQuote,s4
1083,2361,417,ComputerQuote,s4
1084,2361,111,ComputerQuote,s4
1085,2364,332,ComputerQuote,s4
1086,2366,427,ComputerQuote,s4
1087,2366,503,ComputerQuote,s4
1088,2366,489,ComputerQuote,s4
1089,2371,231,ComputerQuote,s4
1090,2371,229,ComputerQuote,s4
1091,2371,520,ComputerQuote,s4
1092,2371,149,ComputerQuote,s4
1093,2376,355,ComputerQuote,s4
1094,2378,81,ComputerQuote,s4
1095,2386,379,ComputerQuote,s4
1096,2388,119,ComputerQuote,s4
1097,2388,250,ComputerQuote,s4
1098,2388,458,ComputerQuote,s4
1099,2388,142,ComputerQuote,s4
1100,2392,294,ComputerQuote,s4
1101,2392,329,ComputerQuote,s4
1102,2398,355,ComputerQuote,s4
1103,2401,156,ComputerQuote,s4
1104,2402,117,ComputerQuote,s4
1105,2417,427,ComputerQuote,s4
1106,2417,116,ComputerQuote,s4
1107,2418,387,ComputerQuote,s4
1108,2420,461,ComputerQuote,s4
1109,2424,410,ComputerQuote,s4
1110,2425,282,ComputerQuote,s4
1111,2428,582,ComputerQuote,s4
1112,2431,262,ComputerQuote,s4
1113,2440,82,ComputerQuote,s4
1114,2441,442,ComputerQuote,s4
1115,2445,210,ComputerQuote,s4
1116,2448,211,ComputerQuote,s4
1117,2448,455,ComputerQuote,s4
1118,2455,94,ComputerQuote,s4
1119,2455,451,ComputerQuote,s4
1120,2461,176,ComputerQuote,s4
1121,2462,272,ComputerQuote,s4
1122,2462,142,ComputerQuote,s4
1123,2468,205,ComputerQuote,s4
1124,2470,587,ComputerQuote,s4
1125,2474,391,ComputerQuote,s4
1126,2474,276,ComputerQuote,s4
1127,2474,290,ComputerQuote,s4
1128,2474,75,ComputerQuote,s4
1129,2476,266,ComputerQuote,s4
1130,2480,276,ComputerQuote,s4
1131,2482,579,ComputerQuote,s4
1132,2482,183,ComputerQuote,s4
1133,2486,476,ComputerQuote,s4
1134,2486,410,ComputerQuote,s4
1135,2487,181,ComputerQuote,s4
1136,2487,543,ComputerQuote,s4
1137,2498,227,ComputerQuote,s4
1138,2498,480,ComputerQuote,s4
1139,2498,191,ComputerQuote,s4
1140,2498,332,ComputerQuote,s4
1141,2505,536,ComputerQuote,s4
1142,2505,520,ComputerQuote,s4
1143,2509,593,ComputerQuote,s4
1144,2509,569,ComputerQuote,s4
1145,2509,254,ComputerQuote,s4
1146,2512,507,ComputerQuote,s4
1147,2514,557,ComputerQuote,s4
1148,2515,501,ComputerQuote,s4
1149,2516,188,ComputerQuote,s4
1150,2516,216,ComputerQuote,s4
1151,2519,222,ComputerQuote,s4
1152,2519,489,ComputerQuote,s4
1153,2522,384,ComputerQuote,s4
1154,2522,171,ComputerQuote,s4
1155,2524,158,ComputerQuote,s4
1156,2527,576,ComputerQuote,s4
1157,2530,517,ComputerQuote,s4
1158,2530,228,ComputerQuote,s4
1159,2539,459,ComputerQuote,s4
1160,2543,573,ComputerQuote,s4
1161,2545,363,ComputerQuote,s4
1162,2551,457,ComputerQuote,s4
1163,2553,102,ComputerQuote,s4
1164,2555,369,ComputerQuote,s4
1165,2555,377,ComputerQuote,s4
1166,2560,532,ComputerQuote,s4
1167,2566,523,ComputerQuote,s4
1168,2566,436,ComputerQuote,s4
1169,2568,569,ComputerQuote,s4
1170,2568,396,ComputerQuote,s4
1171,2570,412,ComputerQuote,s4
1172,2572,201,ComputerQuote,s4
1173,2572,464,ComputerQuote,s4
1174,2572,321,ComputerQuote,s4
1175,2572,547,ComputerQuote,s4
1176,2574,543,ComputerQuote,s4
1177,2575,151,ComputerQuote,s4
1178,2575,341,ComputerQuote,s4
1179,2575,311,ComputerQuote,s4
1180,2578,493,ComputerQuote,s4
1181,2580,255,ComputerQuote,s4
1182,2584,421,ComputerQuote,s4
1183,2587,458,ComputerQuote,s4
1184,2591,300,ComputerQuote,s4
1185,2591,301,ComputerQuote,s4
1186,2594,83,ComputerQuote,s4
1187,2596,530,ComputerQuote,s4
1188,2596,75,ComputerQuote,s4
1189,2597,262,ComputerQuote,s4
1190,2598,249,ComputerQuote,s4
1191,2600,487,ComputerQuote,s4
1192,2603,596,ComputerQuote,s4
1193,2603,86,ComputerQuote,s4
1194,2603,196,ComputerQuote,s4
1195,2611,596,ComputerQuote,s4
1196,2612,130,ComputerQuote,s4
1197,2612,319,ComputerQuote,s4
1198,2620,144,ComputerQuote,s4
1199,2624,407,ComputerQuote,s4
1200,2624,530,ComputerQuote,s4
1201,2626,238,ComputerQuote,s4
1202,2634,187,ComputerQuote,s4
1203,2638,120,ComputerQuote,s4
1204,2639,206,ComputerQuote,s4
1205,2639,518,ComputerQuote,s4
1206,2639,436,ComputerQuote,s4
1207,2639,540,ComputerQuote,s4
1208,2639,462,ComputerQuote,s4
1209,2639,270,ComputerQuote,s4
1210,2643,431,ComputerQuote,s4
1211,2643,81,ComputerQuote,s4
1212,2643,577,ComputerQuote,s4
1213,2643,359,ComputerQuote,s4
1214,2652,439,ComputerQuote,s4
1215,2654,497,ComputerQuote,s4
1216,2666,298,ComputerQuote,s4
1217,2677,483,ComputerQuote,s4
1218,2678,205,ComputerQuote,s4
1219,2678,292,ComputerQuote,s4
1220,2679,306,ComputerQuote,s4
1221,2681,110,ComputerQuote,s4
1222,2686,467,ComputerQuote,s4
1223,2688,458,ComputerQuote,s4
1224,2688,433,ComputerQuote,s4
1225,2698,555,ComputerQuote,s4
1226,2698,224,ComputerQuote,s4
1227,2698,242,ComputerQuote,s4
1228,2700,172,ComputerQuote,s4
1229,2701,381,ComputerQuote,s4
1230,2701,408,ComputerQuote,s4
1231,2702,107,ComputerQuote,s4
1232,2703,286,ComputerQuote,s4
1233,2703,193,ComputerQuote,s4
1234,2706,498,ComputerQuote,s4
1235,2707,339,ComputerQuote,s4
1236,2708,277,ComputerQuote,s4
1237,2719,585,ComputerQuote,s4
1238,2719,544,ComputerQuote,s4
1239,2719,236,ComputerQuote,s4
1240,2719,525,ComputerQuote,s4
1241,2719,329,ComputerQuote,s4
1242,2721,104,ComputerQuote,s4
1243,2721,461,ComputerQuote,s4
1244,2721,129,ComputerQuote,s4
1245,2724,569,ComputerQuote,s4
1246,2732,394,ComputerQuote,s4
1247,2735,513,ComputerQuote,s4
1248,2737,586,ComputerQuote,s4
1249,2740,298,ComputerQuote,s4
1250,2741,587,ComputerQuote,s4
1251,2748,409,ComputerQuote,s4
1252,2761,357,ComputerQuote,s4
1253,2761,120,ComputerQuote,s4
1254,2763,130,ComputerQuote,s4
1255,2764,282,ComputerQuote,s4
1256,2764,127,ComputerQuote,s4
1257,2764,596,ComputerQuote,s4
1258,2766,327,ComputerQuote,s4
1259,2775,383,ComputerQuote,s4
1260,2778,325,ComputerQuote,s4
1261,2788,547,ComputerQuote,s4
1262,2788,331,ComputerQuote,s4
1263,2788,597,ComputerQuote,s4
1264,2792,383,ComputerQuote,s4
1265,2793,145,ComputerQuote,s4
1266,2793,392,ComputerQuote,s4
1267,2803,468,ComputerQuote,s4
1268,2803,472,ComputerQuote,s4
1269,2804,217,ComputerQuote,s4
1270,2807,592,ComputerQuote,s4
1271,2807,533,ComputerQuote,s4
1272,2807,424,ComputerQuote,s4
1273,2807,84,ComputerQuote,s4
1274,2807,194,ComputerQuote,s4
1275,2814,418,ComputerQuote,s4
1276,2821,440,ComputerQuote,s4
1277,2821,140,ComputerQuote,s4
1278,2821,589,ComputerQuote,s4
1279,2823,541,ComputerQuote,s4
1280,2827,582,ComputerQuote,s4
1281,2827,209,ComputerQuote,s4
1282,2831,482,ComputerQuote,s4
1283,2831,445,ComputerQuote,s4
1284,2838,368,ComputerQuote,s4
1285,2838,473,ComputerQuote,s4
1286,2838,371,ComputerQuote,s4
1287,2838,313,ComputerQuote,s4
1288,2840,76,ComputerQuote,s4
1289,2840,278,ComputerQuote,s4
1290,2841,179,ComputerQuote,s4
1291,2845,439,ComputerQuote,s4
1292,2845,141,ComputerQuote,s4
1293,2852,119,ComputerQuote,s4
1294,2856,356,ComputerQuote,s4
1295,2856,150,ComputerQuote,s4
1296,2856,368,ComputerQuote,s4
1297,2856,279,ComputerQuote,s4
1298,2858,463,ComputerQuote,s4
1299,2862,83,ComputerQuote,s4
1300,2862,549,ComputerQuote,s4
1301,2862,420,ComputerQuote,s4
1302,2865,116,ComputerQuote,s4
1303,2881,121,ComputerQuote,s4
1304,2881,593,ComputerQuote,s4
1305,2882,579,ComputerQuote,s4
1306,2884,570,ComputerQuote,s4
1307,2885,532,ComputerQuote,s4
1308,2885,365,ComputerQuote,s4
1309,2886,285,ComputerQuote,s4
1310,2888,488,ComputerQuote,s4
1311,2891,539,ComputerQuote,s4
1312,2891,344,ComputerQuote,s4
1313,2891,208,ComputerQuote,s4
1314,2891,443,ComputerQuote,s4
1315,2893,503,ComputerQuote,s4
1316,2893,214,ComputerQuote,s4
1317,2894,559,ComputerQuote,s4
1318,2894,520,ComputerQuote,s4
1319,2895,308,ComputerQuote,s4
1320,2895,464,ComputerQuote,s4
1321,2896,106,ComputerQuote,s4
1322,2898,433,ComputerQuote,s4
1323,2905,178,ComputerQuote,s4
1324,2912,511,ComputerQuote,s4
1325,2912,505,ComputerQuote,s4
1326,2917,351,ComputerQuote,s4
1327,2917,300,ComputerQuote,s4
1328,2919,107,ComputerQuote,s4
1329,2924,582,ComputerQuote,s4
1330,2932,267,ComputerQuote,s4
1331,2932,79,ComputerQuote,s4
1332,2932,141,ComputerQuote,s4
1333,2932,393,ComputerQuote,s4
1334,2934,510,ComputerQuote,s4
1335,2943,415,ComputerQuote,s4
1336,2946,458,ComputerQuote,s4
1337,2947,299,ComputerQuote,s4
1338,2947,128,ComputerQuote,s4
1339,2947,107,ComputerQuote,s4
1340,2947,467,ComputerQuote,s4
1341,2950,343,ComputerQuote,s4
1342,2950,157,ComputerQuote,s4
1343,2950,117,ComputerQuote,s4
1344,2950,84,ComputerQuote,s4
1345,2950,299,ComputerQuote,s4
1346,2951,132,ComputerQuote,s4
1347,2954,235,ComputerQuote,s4
1348,2957,121,ComputerQuote,s4
1349,2957,498,ComputerQuote,s4
1350,2960,151,ComputerQuote,s4
1351,2963,95,ComputerQuote,s4
1352,2963,322,ComputerQuote,s4
1353,2965,486,ComputerQuote,s4
1354,2976,484,ComputerQuote,s4
1355,2977,284,ComputerQuote,s4
1356,2978,506,ComputerQuote,s4
1357,2979,493,ComputerQuote,s4
1358,2981,486,ComputerQuote,s4
1359,2983,551,ComputerQuote,s4
1360,2984,584,ComputerQuote,s4
1361,2985,535,ComputerQuote,s4
1362,2986,445,ComputerQuote,s4
1363,2986,558,ComputerQuote,s4
1364,2988,85,ComputerQuote,s4
1365,2990,155,ComputerQuote,s4
1366,2996,122,ComputerQuote,s4
1367,2998,208,ComputerQuote,s4
1368,3003,81,ComputerQuote,s4
1369,3007,254,ComputerQuote,s4
1370,3011,138,ComputerQuote,s4
1371,3013,379,ComputerQuote,s4
1372,3013,106,ComputerQuote,s4
1373,3019,584,ComputerQuote,s4
1374,3019,384,ComputerQuote,s4
1375,3019,361,ComputerQuote,s4
1376,3027,405,ComputerQuote,s4
1377,3027,229,ComputerQuote,s4
1378,3030,322,ComputerQuote,s4
1379,3032,590,ComputerQuote,s4
1380,3037,245,ComputerQuote,s4
1381,3044,509,ComputerQuote,s4
1382,3044,494,ComputerQuote,s4
1383,3045,75,ComputerQuote,s4
1384,3046,441,ComputerQuote,s4
1385,3054,102,ComputerQuote,s4
1386,3056,532,ComputerQuote,s4
1387,3057,309,ComputerQuote,s4
1388,3058,391,ComputerQuote,s4
1389,3058,135,ComputerQuote,s4
1390,3059,221,ComputerQuote,s4
1391,3067,448,ComputerQuote,s4
1392,3069,146,ComputerQuote,s4
1393,3072,559,ComputerQuote,s4
1394,3072,586,ComputerQuote,s4
1395,3073,296,ComputerQuote,s4
1396,3073,261,ComputerQuote,s4
1397,3073,171,ComputerQuote,s4
1398,3075,368,ComputerQuote,s4
1399,3079,140,ComputerQuote,s4
1400,3079,246,ComputerQuote,s4
1401,3079,436,ComputerQuote,s4
1402,3079,328,ComputerQuote,s4
1403,3081,520,ComputerQuote,s4
1404,3081,85,ComputerQuote,s4
1405,3082,345,ComputerQuote,s4
1406,3082,530,ComputerQuote,s4
1407,3088,475,ComputerQuote,s4
1408,3089,399,ComputerQuote,s4
1409,3089,539,ComputerQuote,s4
1410,3090,462,ComputerQuote,s4
1411,3090,545,ComputerQuote,s4
1412,3091,277,ComputerQuote,s4
1413,3092,374,ComputerQuote,s4
1414,3097,450,ComputerQuote,s4
1415,3102,486,ComputerQuote,s4
1416,3102,551,ComputerQuote,s4
1417,3105,545,ComputerQuote,s4
1418,3105,103,ComputerQuote,s4
1419,3106,237,ComputerQuote,s4
1420,3106,411,ComputerQuote,s4
1421,3106,559,ComputerQuote,s4
1422,3108,348,ComputerQuote,s4
1423,3109,561,ComputerQuote,s4
1424,3109,266,ComputerQuote,s4
1425,3110,200,ComputerQuote,s4
1426,3110,233,ComputerQuote,s4
1427,3115,454,ComputerQuote,s4
1428,3116,512,ComputerQuote,s4
1429,3116,96,ComputerQuote,s4
1430,3118,572,ComputerQuote,s4
1431,3128,391,ComputerQuote,s4
1432,3135,484,ComputerQuote,s4
1433,3135,107,ComputerQuote,s4
1434,3140,359,ComputerQuote,s4
1435,3144,131,ComputerQuote,s4
1436,3144,264,ComputerQuote,s4
1437,3144,293,ComputerQuote,s4
1438,3147,597,ComputerQuote,s4
1439,3151,449,ComputerQuote,s4
1440,3156,301,ComputerQuote,s4
1441,3158,104,ComputerQuote,s4
1442,3158,590,ComputerQuote,s4
1443,3165,328,ComputerQuote,s4
1444,3165,157,ComputerQuote,s4
1445,3165,561,ComputerQuote,s4
1446,3177,452,ComputerQuote,s4
1447,3177,195,ComputerQuote,s4
1448,3182,305,ComputerQuote,s4
1449,3183,338,ComputerQuote,s4
1450,3183,599,ComputerQuote,s4
1451,3184,155,ComputerQuote,s4
1452,3184,315,ComputerQuote,s4
1453,3184,226,ComputerQuote,s4
1454,3184,223,ComputerQuote,s4
1455,3184,581,ComputerQuote,s4
1456,3187,193,ComputerQuote,s4
1457,3189,290,ComputerQuote,s4
1458,3190,388,ComputerQuote,s4
1459,3191,535,ComputerQuote,s4
1460,3198,512,ComputerQuote,s4
1461,3202,418,ComputerQuote,s4
1462,3202,211,ComputerQuote,s4
1463,3206,397,ComputerQuote,s4
1464,3206,150,ComputerQuote,s4
1465,3210,532,ComputerQuote,s4
1466,3213,422,ComputerQuote,s4
1467,3213,359,ComputerQuote,s4
1468,3213,291,ComputerQuote,s4
1469,3213,497,ComputerQuote,s4
1470,3236,216,ComputerQuote,s4
1471,3241,568,ComputerQuote,s4
1472,3241,153,ComputerQuote,s4
1473,3242,153,ComputerQuote,s4
1474,3242,517,ComputerQuote,s4
1475,3259,466,ComputerQuote,s4
1476,3259,529,ComputerQuote,s4
1477,3260,554,ComputerQuote,s4
1478,3261,445,ComputerQuote,s4
1479,3262,532,ComputerQuote,s4
1480,3263,504,ComputerQuote,s4
1481,3270,488,ComputerQuote,s4
1482,3270,98,ComputerQuote,s4
1483,3271,437,ComputerQuote,s4
1484,3272,502,ComputerQuote,s4
1485,3278,489,ComputerQuote,s4
1486,3283,525,ComputerQuote,s4
1487,3292,261,ComputerQuote,s4
1488,3292,444,ComputerQuote,s4
1489,3295,378,ComputerQuote,s4
1490,3296,89,ComputerQuote,s4
1491,3297,504,ComputerQuote,s4
1492,3298,256,ComputerQuote,s4
1493,3298,442,ComputerQuote,s4
1494,3298,576,ComputerQuote,s4
1495,3305,245,ComputerQuote,s4
1496,3305,382,ComputerQuote,s4
1497,3306,166,ComputerQuote,s4
1498,3309,131,ComputerQuote,s4
1499,3315,186,ComputerQuote,s4
1500,3316,216,ComputerQuote,s4
1501,3316,301,ComputerQuote,s4
1502,3316,194,ComputerQuote,s4
1503,3319,540,ComputerQuote,s4
1504,3321,397,ComputerQuote,s4
1505,3328,372,ComputerQuote,s4
1506,3340,268,ComputerQuote,s4
