PersonID,State,Score, NPS 
2757,s2,-1,NPS
2759,s7,-1,NPS
2759,s5,-1,NPS
2762,s5,-1,NPS
2765,s2,-1,NPS
2766,s3,-1,NPS
2766,s5,-1,NPS
2766,s7,-1,NPS
2774,s5,-1,NPS
2779,s7,-1,NPS
2784,s3,-1,NPS
2792,s5,-1,NPS
2792,s7,-1,NPS
2793,s7,-1,NPS
2793,s7,-1,NPS
2795,s3,-1,NPS
2795,s5,-1,NPS
2795,s7,0,NPS
2795,s5,-1,NPS
2814,s3,-1,NPS
2821,s5,-1,NPS
2821,s7,-1,NPS
2822,s2,-1,NPS
2823,s2,-1,NPS
2824,s2,-1,NPS
2824,s7,-1,NPS
2825,s5,0,NPS
2827,s5,-1,NPS
2830,s5,-1,NPS
2830,s7,-1,NPS
2832,s2,-1,NPS
2832,s5,-1,NPS
2839,s5,-1,NPS
2840,s5,-1,NPS
2840,s7,-1,NPS
2840,s8,-1,NPS
2843,s5,-1,NPS
2845,s3,0,NPS
2851,s3,-1,NPS
2852,s3,-1,NPS
2856,s8,1,NPS
2858,s3,-1,NPS
2860,s5,-1,NPS
2861,s2,0,NPS
2863,s2,-1,NPS
2873,s2,0,NPS
2873,s5,-1,NPS
2875,s2,-1,NPS
2877,s5,-1,NPS
2877,s7,1,NPS
2878,s5,-1,NPS
2881,s3,-1,NPS
2882,s3,-1,NPS
2882,s5,-1,NPS
2882,s8,-1,NPS
2884,s3,1,NPS
2889,s2,1,NPS
2891,s7,-1,NPS
2895,s7,-1,NPS
2897,s2,-1,NPS
2898,s8,-1,NPS
2908,s3,-1,NPS
2908,s5,-1,NPS
2911,s2,-1,NPS
2914,s5,-1,NPS
2919,s5,-1,NPS
2929,s2,-1,NPS
2929,s5,1,NPS
2932,s3,-1,NPS
2932,s5,0,NPS
2932,s7,-1,NPS
2932,s7,-1,NPS
2932,s8,-1,NPS
2934,s7,-1,NPS
2941,s8,-1,NPS
2943,s3,-1,NPS
2943,s5,-1,NPS
2946,s3,-1,NPS
2957,s3,1,NPS
2959,s3,1,NPS
2960,s3,-1,NPS
2960,s5,0,NPS
2960,s7,-1,NPS
2960,s7,-1,NPS
2960,s8,-1,NPS
2965,s7,-1,NPS
2970,s7,-1,NPS
2976,s3,-1,NPS
2977,s7,0,NPS
2978,s3,-1,NPS
2980,s5,1,NPS
2980,s8,-1,NPS
2984,s3,-1,NPS
2985,s5,1,NPS
2985,s7,0,NPS
2985,s8,-1,NPS
2986,s3,1,NPS
2988,s3,-1,NPS
2995,s7,-1,NPS
3000,s3,-1,NPS
3000,s2,-1,NPS
3003,s7,-1,NPS
3013,s3,-1,NPS
3013,s8,-1,NPS
3018,s7,-1,NPS
3019,s5,0,NPS
3019,s8,-1,NPS
3026,s2,-1,NPS
3027,s5,-1,NPS
3027,s5,-1,NPS
3027,s7,-1,NPS
3030,s2,0,NPS
3036,s2,1,NPS
3043,s7,-1,NPS
3044,s3,-1,NPS
3046,s7,-1,NPS
3047,s5,1,NPS
3050,s8,1,NPS
3055,s2,-1,NPS
3069,s3,-1,NPS
3071,s2,-1,NPS
3073,s3,-1,NPS
3075,s3,-1,NPS
3079,s8,-1,NPS
3081,s8,-1,NPS
3082,s3,-1,NPS
3088,s5,-1,NPS
3091,s7,-1,NPS
3097,s3,-1,NPS
3097,s8,-1,NPS
3102,s7,-1,NPS
3105,s3,-1,NPS
3106,s5,0,NPS
3106,s7,-1,NPS
3106,s7,-1,NPS
3107,s5,-1,NPS
3108,s3,-1,NPS
3109,s3,-1,NPS
3109,s5,0,NPS
3112,s3,-1,NPS
3112,s7,-1,NPS
3114,s2,-1,NPS
3116,s2,-1,NPS
3116,s5,-1,NPS
3122,s2,-1,NPS
3124,s2,0,NPS
3126,s5,-1,NPS
3127,s2,-1,NPS
3128,s8,1,NPS
3130,s2,-1,NPS
3131,s5,-1,NPS
3131,s8,0,NPS
3134,s2,-1,NPS
3136,s2,0,NPS
3137,s5,-1,NPS
3138,s7,-1,NPS
3140,s5,-1,NPS
3142,s2,-1,NPS
3147,s3,-1,NPS
3147,s5,-1,NPS
3151,s3,-1,NPS
3153,s5,-1,NPS
3155,s2,-1,NPS
3156,s7,-1,NPS
3160,s2,-1,NPS
3165,s2,-1,NPS
3170,s2,-1,NPS
3177,s5,-1,NPS
3182,s3,-1,NPS
3187,s5,-1,NPS
3189,s3,-1,NPS
3190,s2,-1,NPS
3191,s5,1,NPS
3191,s8,1,NPS
3191,s3,-1,NPS
3191,s5,-1,NPS
3191,s7,0,NPS
3193,s7,-1,NPS
3193,s5,-1,NPS
3205,s3,-1,NPS
3214,s2,-1,NPS
3216,s3,-1,NPS
3223,s2,-1,NPS
3239,s3,0,NPS
3239,s7,0,NPS
3242,s5,-1,NPS
3245,s3,-1,NPS
3256,s2,-1,NPS
3259,s7,0,NPS
3259,s8,-1,NPS
3260,s3,-1,NPS
3261,s5,-1,NPS
3261,s7,-1,NPS
3262,s8,-1,NPS
3263,s3,-1,NPS
3263,s7,-1,NPS
3267,s2,-1,NPS
3267,s5,-1,NPS
3270,s3,-1,NPS
3270,s5,0,NPS
3271,s8,-1,NPS
3272,s3,-1,NPS
3274,s7,-1,NPS
3283,s7,-1,NPS
3283,s8,-1,NPS
3292,s5,-1,NPS
3297,s3,1,NPS
3298,s3,-1,NPS
3299,s2,-1,NPS
3301,s2,-1,NPS
3306,s8,-1,NPS
3306,s3,-1,NPS
3308,s2,-1,NPS
3309,s5,-1,NPS
3309,s5,-1,NPS
3309,s7,-1,NPS
3310,s3,-1,NPS
3310,s5,-1,NPS
3314,s7,-1,NPS
3314,s7,1,NPS
3316,s3,0,NPS
3316,s5,0,NPS
3316,s8,-1,NPS
3318,s8,-1,NPS
3322,s8,-1,NPS
3336,s7,-1,NPS
3340,s3,-1,NPS
3341,s2,-1,NPS
3342,s5,1,NPS
3342,s7,-1,NPS
3343,s5,-1,NPS
3343,s5,-1,NPS
3350,s2,-1,NPS
3351,s2,-1,NPS
3357,s3,-1,NPS
3362,s3,-1,NPS
3362,s7,-1,NPS
3362,s7,-1,NPS
3370,s5,-1,NPS
3371,s3,-1,NPS
3374,s2,1,NPS
3375,s3,-1,NPS
3380,s2,-1,NPS
3384,s2,-1,NPS
3388,s5,-1,NPS
3389,s2,0,NPS
3391,s5,-1,NPS
3393,s3,-1,NPS
3398,s7,-1,NPS
3398,s8,-1,NPS
3400,s7,1,NPS
3403,s8,-1,NPS
3404,s3,-1,NPS
3404,s5,-1,NPS
3407,s3,1,NPS
3407,s8,-1,NPS
3407,s3,-1,NPS
3412,s2,0,NPS
3417,s8,-1,NPS
3417,s8,-1,NPS
3419,s7,-1,NPS
3420,s2,-1,NPS
3425,s2,-1,NPS
3428,s3,-1,NPS
3435,s2,-1,NPS
3438,s3,-1,NPS
3438,s7,1,NPS
3440,s7,-1,NPS
3440,s7,1,NPS
3442,s5,-1,NPS
3445,s3,-1,NPS
3452,s3,-1,NPS
3452,s7,-1,NPS
3456,s8,-1,NPS
3457,s3,0,NPS
3460,s2,1,NPS
3461,s3,0,NPS
3461,s7,-1,NPS
3463,s2,-1,NPS
3463,s7,-1,NPS
3470,s3,-1,NPS
3472,s8,0,NPS
3474,s2,-1,NPS
3477,s5,1,NPS
3477,s8,-1,NPS
3482,s5,-1,NPS
3484,s2,-1,NPS
3486,s5,0,NPS
3486,s7,-1,NPS
3486,s7,-1,NPS
3486,s8,-1,NPS
3487,s2,-1,NPS
3487,s7,-1,NPS
3487,s7,-1,NPS
3487,s7,-1,NPS
3488,s2,-1,NPS
3490,s7,-1,NPS
3490,s8,-1,NPS
3491,s3,-1,NPS
3492,s3,-1,NPS
3496,s3,-1,NPS
3502,s2,-1,NPS
3503,s5,-1,NPS
3503,s7,-1,NPS
3509,s3,-1,NPS
3512,s7,-1,NPS
3512,s7,-1,NPS
3513,s2,-1,NPS
3513,s7,-1,NPS
3516,s3,-1,NPS
3517,s2,-1,NPS
3518,s5,-1,NPS
3519,s7,-1,NPS
3519,s5,-1,NPS
3519,s7,-1,NPS
3520,s2,-1,NPS
3521,s7,-1,NPS
3522,s2,-1,NPS
3523,s7,-1,NPS
3526,s3,1,NPS
3527,s3,1,NPS
3527,s7,-1,NPS
3529,s5,0,NPS
3529,s8,-1,NPS
3530,s2,0,NPS
3540,s2,-1,NPS
3541,s5,0,NPS
3541,s7,1,NPS
3546,s3,-1,NPS
3549,s7,0,NPS
3560,s3,0,NPS
3562,s3,-1,NPS
3562,s7,-1,NPS
3562,s7,0,NPS
3568,s2,-1,NPS
3577,s2,0,NPS
3579,s3,-1,NPS
3579,s8,-1,NPS
3584,s3,-1,NPS
3589,s5,-1,NPS
3589,s7,-1,NPS
3589,s8,-1,NPS
3595,s5,-1,NPS
3598,s7,-1,NPS
3598,s8,0,NPS
3604,s3,1,NPS
3604,s8,0,NPS
3605,s5,-1,NPS
3605,s7,-1,NPS
3605,s8,-1,NPS
3606,s7,-1,NPS
3607,s3,-1,NPS
3608,s7,-1,NPS
3611,s5,-1,NPS
3613,s5,0,NPS
3619,s2,-1,NPS
3619,s7,-1,NPS
3619,s5,-1,NPS
3619,s7,0,NPS
3620,s7,1,NPS
3630,s3,-1,NPS
3634,s5,-1,NPS
3634,s5,1,NPS
3636,s2,-1,NPS
3636,s8,-1,NPS
3639,s3,-1,NPS
3639,s7,0,NPS
3643,s3,-1,NPS
3647,s5,-1,NPS
3650,s7,-1,NPS
3650,s8,0,NPS
3652,s3,0,NPS
3652,s8,-1,NPS
3657,s3,-1,NPS
3666,s2,-1,NPS
3668,s5,-1,NPS
3668,s7,-1,NPS
3670,s2,-1,NPS
3680,s3,-1,NPS
3680,s5,-1,NPS
3690,s5,-1,NPS
3690,s7,-1,NPS
3690,s5,-1,NPS
3692,s7,-1,NPS
3692,s8,-1,NPS
3697,s3,-1,NPS
3697,s7,-1,NPS
3700,s2,-1,NPS
3703,s2,0,NPS
3703,s5,-1,NPS
3707,s3,0,NPS
3708,s7,-1,NPS
3708,s8,0,NPS
3713,s2,-1,NPS
3714,s2,-1,NPS
3727,s5,-1,NPS
3733,s5,0,NPS
3742,s7,-1,NPS
3742,s7,-1,NPS
3750,s3,-1,NPS
3751,s2,-1,NPS
3752,s3,-1,NPS
3757,s2,0,NPS
3763,s8,0,NPS
3778,s5,-1,NPS
3780,s8,0,NPS
3781,s2,-1,NPS
3784,s3,-1,NPS
3790,s3,-1,NPS
3790,s7,0,NPS
3791,s3,-1,NPS
3793,s3,1,NPS
3793,s5,-1,NPS
3793,s7,-1,NPS
3793,s5,-1,NPS
3799,s2,-1,NPS
3800,s3,-1,NPS
3801,s5,0,NPS
3802,s5,-1,NPS
3802,s7,-1,NPS
3805,s7,1,NPS
3805,s8,-1,NPS
3808,s3,-1,NPS
3809,s7,-1,NPS
3810,s2,-1,NPS
3811,s5,-1,NPS
3813,s2,0,NPS
3818,s3,-1,NPS
3819,s3,1,NPS
3820,s7,-1,NPS
3823,s2,-1,NPS
3827,s5,0,NPS
3833,s5,0,NPS
3839,s3,-1,NPS
3842,s3,-1,NPS
3846,s5,0,NPS
3846,s7,-1,NPS
3851,s3,-1,NPS
3851,s5,0,NPS
3851,s7,-1,NPS
3852,s8,-1,NPS
3864,s7,0,NPS
3866,s3,-1,NPS
3866,s7,-1,NPS
3868,s3,-1,NPS
3868,s7,-1,NPS
3869,s5,-1,NPS
3869,s7,-1,NPS
3869,s8,0,NPS
3877,s2,-1,NPS
3880,s2,-1,NPS
3883,s5,-1,NPS
3883,s7,-1,NPS
3887,s3,-1,NPS
3887,s7,-1,NPS
3888,s8,1,NPS
3895,s2,-1,NPS
3898,s5,0,NPS
3905,s2,-1,NPS
3907,s3,-1,NPS
3908,s2,-1,NPS
3923,s3,-1,NPS
3923,s7,-1,NPS
3932,s2,1,NPS
3932,s5,0,NPS
3932,s8,-1,NPS
3938,s3,-1,NPS
3938,s5,-1,NPS
3938,s7,-1,NPS
3938,s5,-1,NPS
3943,s2,-1,NPS
3947,s2,-1,NPS
3950,s5,-1,NPS
3950,s7,0,NPS
3951,s5,-1,NPS
3953,s5,0,NPS
3954,s3,1,NPS
3954,s7,-1,NPS
3959,s2,-1,NPS
3963,s7,-1,NPS
3966,s3,-1,NPS
3975,s7,-1,NPS
3977,s8,0,NPS
3980,s5,0,NPS
3981,s5,-1,NPS
3981,s7,-1,NPS
3982,s2,-1,NPS
3985,s5,0,NPS
3987,s3,-1,NPS
3987,s5,0,NPS
3996,s3,-1,NPS
3997,s2,-1,NPS
4002,s2,0,NPS
4012,s5,-1,NPS
4012,s7,-1,NPS
4012,s5,-1,NPS
4012,s7,0,NPS
4013,s2,-1,NPS
4013,s7,-1,NPS
4015,s3,1,NPS
4016,s3,-1,NPS
4021,s5,-1,NPS
4021,s7,-1,NPS
4022,s5,0,NPS
4022,s7,-1,NPS
4023,s2,-1,NPS
4031,s5,-1,NPS
4034,s8,-1,NPS
4035,s3,1,NPS
4039,s7,-1,NPS
4040,s3,-1,NPS
4040,s8,-1,NPS
4042,s5,-1,NPS
4042,s7,-1,NPS
4045,s3,-1,NPS
4045,s5,0,NPS
4048,s3,-1,NPS
4056,s2,0,NPS
4062,s7,-1,NPS
4062,s8,1,NPS
4063,s7,0,NPS
4064,s2,-1,NPS
4075,s3,1,NPS
4075,s7,-1,NPS
4075,s8,-1,NPS
4076,s3,-1,NPS
4078,s5,0,NPS
4078,s7,-1,NPS
4079,s7,-1,NPS
4080,s2,0,NPS
4082,s5,0,NPS
4087,s5,0,NPS
4087,s7,-1,NPS
4087,s8,1,NPS
4091,s3,-1,NPS
4091,s7,-1,NPS
4093,s8,-1,NPS
4095,s3,-1,NPS
4096,s5,0,NPS
4098,s2,-1,NPS
4103,s5,-1,NPS
4103,s8,-1,NPS
4108,s8,-1,NPS
4113,s3,-1,NPS
4120,s5,-1,NPS
4122,s8,-1,NPS
4123,s3,-1,NPS
4124,s2,1,NPS
4126,s3,-1,NPS
4129,s3,-1,NPS
4131,s5,1,NPS
4136,s3,-1,NPS
4149,s2,-1,NPS
4150,s3,-1,NPS
4150,s7,-1,NPS
4150,s7,-1,NPS
4154,s2,-1,NPS
4160,s7,-1,NPS
4160,s7,-1,NPS
4161,s3,-1,NPS
4171,s3,-1,NPS
4172,s2,-1,NPS
4173,s3,-1,NPS
4173,s7,-1,NPS
4183,s5,-1,NPS
4185,s5,0,NPS
4187,s5,0,NPS
4188,s2,0,NPS
4191,s2,-1,NPS
4197,s7,-1,NPS
4202,s3,0,NPS
4207,s5,0,NPS
4209,s2,0,NPS
4215,s7,0,NPS
4215,s8,-1,NPS
4217,s7,1,NPS
4217,s8,1,NPS
4220,s3,-1,NPS
4224,s7,-1,NPS
4224,s5,-1,NPS
4227,s7,-1,NPS
4231,s2,-1,NPS
4234,s7,-1,NPS
4234,s7,-1,NPS
4238,s2,-1,NPS
4240,s2,0,NPS
4240,s5,-1,NPS
4241,s2,-1,NPS
4244,s2,0,NPS
4246,s3,-1,NPS
4250,s2,-1,NPS
4250,s8,-1,NPS
4250,s5,-1,NPS
4250,s7,-1,NPS
4250,s8,-1,NPS
4252,s5,-1,NPS
4255,s5,-1,NPS
4257,s8,-1,NPS
4260,s8,-1,NPS
4261,s3,-1,NPS
4264,s5,-1,NPS
4266,s2,-1,NPS
4269,s3,-1,NPS
4278,s5,0,NPS
4281,s3,0,NPS
4292,s5,-1,NPS
4292,s7,-1,NPS
4293,s3,-1,NPS
4293,s7,-1,NPS
4293,s7,-1,NPS
4295,s7,-1,NPS
4298,s7,-1,NPS
4305,s3,-1,NPS
4305,s7,0,NPS
4306,s5,-1,NPS
4306,s8,1,NPS
4309,s7,-1,NPS
4315,s3,0,NPS
4315,s8,1,NPS
4322,s5,1,NPS
4323,s3,-1,NPS
4323,s5,-1,NPS
4324,s3,-1,NPS
4331,s5,-1,NPS
4334,s7,-1,NPS
4339,s8,-1,NPS
4354,s3,1,NPS
4359,s2,0,NPS
4359,s5,-1,NPS
4359,s5,-1,NPS
4359,s7,0,NPS
4364,s2,-1,NPS
4367,s3,-1,NPS
4367,s8,-1,NPS
4369,s7,-1,NPS
4371,s2,-1,NPS
4375,s3,-1,NPS
4376,s5,-1,NPS
4377,s5,-1,NPS
4382,s2,-1,NPS
4382,s7,-1,NPS
4385,s3,-1,NPS
4388,s2,-1,NPS
4395,s3,0,NPS
4396,s5,-1,NPS
4396,s8,1,NPS
4396,s3,-1,NPS
4397,s5,-1,NPS
4397,s7,-1,NPS
4398,s7,-1,NPS
4406,s3,0,NPS
4407,s2,-1,NPS
4413,s3,1,NPS
4419,s8,-1,NPS
4423,s5,-1,NPS
4423,s8,-1,NPS
4424,s7,-1,NPS
4425,s3,-1,NPS
4430,s8,-1,NPS
4430,s5,-1,NPS
4433,s3,-1,NPS
4441,s3,-1,NPS
4456,s3,-1,NPS
4458,s5,-1,NPS
4458,s8,0,NPS
4460,s3,-1,NPS
4461,s2,0,NPS
4462,s3,-1,NPS
4466,s7,-1,NPS
4466,s5,-1,NPS
4466,s7,-1,NPS
4473,s5,0,NPS
4473,s7,0,NPS
4474,s5,-1,NPS
4474,s8,-1,NPS
4475,s2,-1,NPS
4480,s3,-1,NPS
4480,s7,1,NPS
4480,s7,0,NPS
4484,s2,-1,NPS
4485,s7,0,NPS
4485,s7,-1,NPS
4488,s7,-1,NPS
4488,s7,-1,NPS
4488,s7,0,NPS
4494,s2,0,NPS
4496,s2,-1,NPS
4501,s7,-1,NPS
4502,s2,-1,NPS
4507,s8,-1,NPS
4508,s5,-1,NPS
4510,s5,-1,NPS
4511,s3,-1,NPS
4522,s2,-1,NPS
4523,s5,0,NPS
4523,s8,1,NPS
4524,s2,-1,NPS
4528,s2,-1,NPS
4529,s3,-1,NPS
4529,s7,-1,NPS
4537,s2,-1,NPS
4537,s5,-1,NPS
4537,s7,-1,NPS
4543,s7,-1,NPS
4545,s2,0,NPS
4545,s5,-1,NPS
4551,s5,-1,NPS
4551,s3,-1,NPS
4554,s7,-1,NPS
4557,s5,-1,NPS
4560,s5,0,NPS
4561,s3,-1,NPS
4562,s3,-1,NPS
4566,s7,-1,NPS
4567,s5,-1,NPS
4568,s2,-1,NPS
4570,s5,-1,NPS
4572,s3,-1,NPS
4572,s7,-1,NPS
4576,s7,-1,NPS
4577,s2,-1,NPS
4583,s7,-1,NPS
4583,s5,0,NPS
4584,s2,-1,NPS
4589,s7,-1,NPS
4589,s8,0,NPS
4590,s2,-1,NPS
4596,s3,-1,NPS
4599,s2,-1,NPS
4602,s3,-1,NPS
4613,s8,-1,NPS
4615,s2,-1,NPS
4618,s3,-1,NPS
4622,s2,-1,NPS
4631,s7,-1,NPS
4633,s3,-1,NPS
4640,s5,-1,NPS
4640,s7,-1,NPS
4640,s7,-1,NPS
4640,s7,-1,NPS
4643,s7,1,NPS
4645,s2,-1,NPS
4652,s3,-1,NPS
4653,s5,0,NPS
4653,s7,-1,NPS
4653,s5,1,NPS
4653,s5,-1,NPS
4653,s7,-1,NPS
4654,s2,-1,NPS
4654,s5,0,NPS
4656,s3,-1,NPS
4667,s3,-1,NPS
4667,s5,0,NPS
4668,s7,-1,NPS
4670,s3,-1,NPS
4671,s3,1,NPS
4675,s3,1,NPS
4678,s2,-1,NPS
4683,s3,0,NPS
4685,s2,1,NPS
4685,s7,-1,NPS
4685,s7,0,NPS
4685,s3,-1,NPS
4685,s5,-1,NPS
4685,s7,-1,NPS
4685,s8,-1,NPS
4686,s7,-1,NPS
4693,s8,-1,NPS
4695,s3,1,NPS
4695,s5,-1,NPS
4697,s5,-1,NPS
4697,s7,1,NPS
4699,s5,0,NPS
4699,s7,1,NPS
4699,s7,-1,NPS
4702,s8,-1,NPS
4704,s3,-1,NPS
4707,s5,-1,NPS
4707,s5,0,NPS
4707,s7,-1,NPS
4708,s3,-1,NPS
4708,s3,-1,NPS
4708,s5,-1,NPS
4708,s7,-1,NPS
4710,s2,-1,NPS
4713,s5,-1,NPS
4716,s2,-1,NPS
4721,s3,-1,NPS
4724,s8,-1,NPS
4726,s5,-1,NPS
4726,s7,0,NPS
4726,s8,0,NPS
4729,s3,-1,NPS
4730,s2,0,NPS
4732,s3,-1,NPS
4734,s2,-1,NPS
4734,s5,-1,NPS
4734,s7,1,NPS
4744,s3,-1,NPS
4751,s7,1,NPS
4753,s7,-1,NPS
4753,s2,1,NPS
4755,s5,-1,NPS
4757,s5,-1,NPS
4757,s7,-1,NPS
4759,s7,-1,NPS
4766,s2,0,NPS
4767,s3,-1,NPS
4772,s3,-1,NPS
4777,s5,1,NPS
4778,s5,-1,NPS
4779,s7,-1,NPS
4782,s2,-1,NPS
4783,s3,-1,NPS
4792,s2,-1,NPS
4793,s7,-1,NPS
4800,s5,-1,NPS
4800,s7,-1,NPS
4801,s5,-1,NPS
4801,s8,-1,NPS
4808,s5,0,NPS
4808,s7,-1,NPS
4809,s8,-1,NPS
4815,s5,1,NPS
4816,s7,-1,NPS
4819,s3,-1,NPS
4820,s2,-1,NPS
4820,s8,1,NPS
4821,s3,-1,NPS
4822,s5,-1,NPS
4822,s8,-1,NPS
4826,s2,0,NPS
4828,s7,-1,NPS
4830,s3,1,NPS
4830,s7,-1,NPS
4830,s8,-1,NPS
4846,s7,-1,NPS
4849,s5,-1,NPS
4850,s5,-1,NPS
4850,s7,-1,NPS
4857,s5,-1,NPS
4857,s7,1,NPS
4858,s2,-1,NPS
4858,s7,-1,NPS
4858,s7,-1,NPS
4862,s3,-1,NPS
4866,s3,-1,NPS
4866,s8,-1,NPS
4879,s3,0,NPS
4888,s8,-1,NPS
4890,s7,1,NPS
4890,s7,-1,NPS
4894,s3,-1,NPS
4895,s3,0,NPS
4895,s5,-1,NPS
4901,s3,0,NPS
4901,s5,0,NPS
4911,s2,-1,NPS
4914,s5,1,NPS
4917,s3,-1,NPS
4922,s5,-1,NPS
4922,s7,-1,NPS
4923,s3,-1,NPS
4923,s5,-1,NPS
4924,s3,-1,NPS
4927,s8,-1,NPS
4932,s2,-1,NPS
4935,s2,1,NPS
4937,s5,1,NPS
4937,s5,-1,NPS
4937,s7,-1,NPS
4938,s5,-1,NPS
4941,s2,-1,NPS
4943,s5,-1,NPS
4943,s7,-1,NPS
4947,s5,-1,NPS
4950,s7,-1,NPS
4950,s7,-1,NPS
4950,s8,1,NPS
4951,s3,-1,NPS
4956,s2,-1,NPS
4957,s5,-1,NPS
4972,s5,-1,NPS
4972,s7,-1,NPS
4972,s7,0,NPS
4974,s7,-1,NPS
4976,s5,-1,NPS
4985,s2,-1,NPS
4991,s7,-1,NPS
4992,s7,-1,NPS
4994,s3,0,NPS
4998,s7,1,NPS
4998,s5,-1,NPS
5001,s3,-1,NPS
5002,s2,-1,NPS
5004,s5,-1,NPS
5008,s3,-1,NPS
5012,s3,-1,NPS
5015,s3,-1,NPS
5015,s8,-1,NPS
5015,s3,-1,NPS
5015,s7,-1,NPS
5016,s8,-1,NPS
5016,s3,-1,NPS
5016,s5,0,NPS
5017,s3,-1,NPS
5020,s3,1,NPS
5023,s3,-1,NPS
5024,s2,-1,NPS
5026,s7,-1,NPS
5032,s3,-1,NPS
5033,s3,-1,NPS
5033,s7,0,NPS
5033,s7,-1,NPS
5035,s5,1,NPS
5039,s3,-1,NPS
5043,s3,-1,NPS
5043,s8,-1,NPS
5045,s5,-1,NPS
5046,s7,-1,NPS
5055,s7,-1,NPS
5055,s7,-1,NPS
5055,s7,-1,NPS
5061,s3,-1,NPS
5062,s2,-1,NPS
5065,s3,-1,NPS
5065,s8,0,NPS
5066,s2,-1,NPS
5066,s7,0,NPS
5067,s2,-1,NPS
5070,s5,-1,NPS
5070,s3,-1,NPS
5070,s8,-1,NPS
5071,s7,1,NPS
5071,s5,-1,NPS
5076,s7,-1,NPS
5078,s2,-1,NPS
5082,s3,-1,NPS
5085,s2,-1,NPS
5091,s2,1,NPS
5093,s2,-1,NPS
5095,s5,-1,NPS
5096,s7,-1,NPS
5098,s2,-1,NPS
5098,s8,-1,NPS
5099,s8,0,NPS
5100,s5,1,NPS
5100,s7,-1,NPS
5103,s5,0,NPS
5106,s7,-1,NPS
5106,s8,0,NPS
5109,s2,0,NPS
5110,s3,-1,NPS
5110,s7,0,NPS
5112,s2,-1,NPS
5113,s5,-1,NPS
5113,s7,-1,NPS
5117,s3,-1,NPS
5117,s5,-1,NPS
5117,s7,-1,NPS
5117,s7,-1,NPS
5117,s8,1,NPS
5119,s2,1,NPS
5121,s2,-1,NPS
5124,s2,-1,NPS
5124,s5,1,NPS
5125,s2,-1,NPS
5126,s5,-1,NPS
5126,s5,1,NPS
5126,s7,-1,NPS
5127,s3,-1,NPS
5130,s5,-1,NPS
5131,s5,-1,NPS
5132,s2,0,NPS
5133,s5,-1,NPS
5133,s7,-1,NPS
5133,s8,-1,NPS
5139,s2,-1,NPS
5139,s5,-1,NPS
5139,s7,-1,NPS
5147,s3,0,NPS
5147,s5,-1,NPS
5147,s7,-1,NPS
5147,s8,-1,NPS
5148,s2,0,NPS
5149,s7,-1,NPS
5149,s7,-1,NPS
5149,s5,-1,NPS
5152,s5,0,NPS
5158,s5,0,NPS
5159,s7,-1,NPS
5161,s2,-1,NPS
5163,s8,-1,NPS
5164,s3,-1,NPS
5164,s7,-1,NPS
5164,s5,-1,NPS
5166,s3,-1,NPS
5168,s5,-1,NPS
5170,s3,-1,NPS
5171,s5,-1,NPS
5171,s5,-1,NPS
5171,s7,-1,NPS
5171,s7,-1,NPS
5174,s5,-1,NPS
5174,s2,-1,NPS
5174,s8,1,NPS
5175,s5,-1,NPS
5175,s7,-1,NPS
5175,s7,-1,NPS
5176,s5,-1,NPS
5176,s8,-1,NPS
5182,s7,-1,NPS
5182,s5,-1,NPS
5185,s5,-1,NPS
5185,s8,-1,NPS
5186,s2,0,NPS
5190,s7,-1,NPS
5193,s7,-1,NPS
5193,s5,-1,NPS
5200,s2,-1,NPS
5203,s7,0,NPS
5203,s7,-1,NPS
5203,s7,-1,NPS
5203,s7,-1,NPS
5204,s7,0,NPS
5205,s2,-1,NPS
5212,s7,-1,NPS
5221,s2,-1,NPS
5222,s3,-1,NPS
5222,s5,-1,NPS
5222,s7,-1,NPS
5229,s2,-1,NPS
5229,s5,1,NPS
5229,s7,-1,NPS
5229,s7,-1,NPS
5233,s7,-1,NPS
5235,s8,-1,NPS
5238,s2,1,NPS
5238,s7,-1,NPS
5241,s3,-1,NPS
5242,s2,-1,NPS
5242,s5,-1,NPS
5251,s3,-1,NPS
5251,s5,-1,NPS
5251,s7,-1,NPS
5252,s2,0,NPS
5258,s2,-1,NPS
5258,s5,-1,NPS
5263,s7,-1,NPS
5263,s5,0,NPS
5263,s7,1,NPS
5263,s5,-1,NPS
5271,s8,-1,NPS
5277,s7,0,NPS
5277,s8,1,NPS
5280,s2,-1,NPS
5280,s5,-1,NPS
5280,s7,-1,NPS
5283,s3,-1,NPS
5286,s3,0,NPS
5288,s3,0,NPS
5288,s7,1,NPS
5288,s7,-1,NPS
5289,s2,-1,NPS
5290,s3,-1,NPS
5292,s5,0,NPS
5294,s2,-1,NPS
5297,s2,-1,NPS
5298,s5,0,NPS
5298,s7,-1,NPS
5298,s7,-1,NPS
5306,s2,-1,NPS
5311,s7,-1,NPS
5313,s5,-1,NPS
5313,s7,1,NPS
5313,s7,-1,NPS
5314,s5,-1,NPS
5316,s3,-1,NPS
5325,s7,0,NPS
5325,s5,-1,NPS
5326,s7,-1,NPS
5326,s8,-1,NPS
5327,s3,-1,NPS
5330,s5,-1,NPS
5336,s7,-1,NPS
5336,s8,-1,NPS
5337,s7,1,NPS
5339,s8,-1,NPS
5342,s7,-1,NPS
5343,s5,-1,NPS
5350,s2,-1,NPS
5353,s5,-1,NPS
5354,s5,-1,NPS
5359,s2,-1,NPS
