rowNumber, PersonId, State, score, scoreName, Channel 
954,1175,s5,10,NPS,1
955,1189,s3,8,CES,0
956,1189,s3,10,NPS,2
957,1189,s7,10,CES,1
958,1189,s7,10,NPS,3
959,1189,s8,9,CES,3
960,1189,s8,10,NPS,1
961,1191,s5,6,CES,2
962,1191,s5,9,NPS,3
963,1192,s7,10,CES,0
964,1192,s7,8,NPS,3
965,1192,s8,5,CES,0
966,1192,s8,10,NPS,0
967,1194,s5,9,CES,0
968,1194,s5,8,NPS,1
969,1194,s5,8,CES,0
970,1194,s5,10,NPS,3
971,1197,s2,3,CES,3
972,1197,s2,9,NPS,2
973,1198,s3,7,CES,2
974,1198,s3,10,NPS,0
975,1198,s5,4,CES,2
976,1198,s5,10,NPS,3
977,1198,s8,10,CES,1
978,1198,s8,10,NPS,3
979,1201,s2,1,CES,0
980,1201,s2,7,NPS,0
981,1205,s3,5,CES,0
982,1205,s3,10,NPS,1
983,1209,s3,5,CES,3
984,1209,s3,10,NPS,2
985,1209,s7,10,CES,3
986,1209,s7,10,NPS,3
987,1212,s5,9,CES,1
988,1212,s5,5,NPS,0
989,1212,s7,3,CES,3
990,1212,s7,9,NPS,1
991,1212,s5,10,CES,1
992,1212,s5,7,NPS,0
993,1212,s8,4,CES,0
994,1212,s8,10,NPS,1
995,1213,s5,7,CES,3
996,1213,s5,8,NPS,3
997,1213,s7,7,CES,0
998,1213,s7,1,NPS,3
999,1213,s7,8,CES,3
1000,1213,s7,2,NPS,2
1001,1213,s7,10,CES,2
1002,1213,s7,8,NPS,1
1003,1213,s5,10,CES,1
1004,1213,s5,10,NPS,0
1005,1213,s8,10,CES,0
1006,1213,s8,8,NPS,0
1007,1215,s7,8,CES,1
1008,1215,s7,10,NPS,1
1009,1215,s8,10,CES,3
1010,1215,s8,9,NPS,1
1011,1217,s3,10,CES,1
1012,1217,s3,10,NPS,3
1013,1225,s2,4,CES,1
1014,1225,s2,7,NPS,2
1015,1225,s5,1,CES,2
1016,1225,s5,4,NPS,2
1017,1225,s7,4,CES,1
1018,1225,s7,10,NPS,2
1019,1226,s2,7,CES,1
1020,1226,s2,2,NPS,1
1021,1234,s5,5,CES,3
1022,1234,s5,6,NPS,2
1023,1234,s8,3,CES,0
1024,1234,s8,10,NPS,1
1025,1234,s5,10,CES,0
1026,1234,s5,10,NPS,3
1027,1234,s7,9,CES,0
1028,1234,s7,10,NPS,0
1029,1234,s8,6,CES,1
1030,1234,s8,10,NPS,3
1031,1238,s2,3,CES,2
1032,1238,s2,6,NPS,1
1033,1240,s2,4,CES,3
1034,1240,s2,8,NPS,2
1035,1241,s8,8,CES,2
1036,1241,s8,7,NPS,3
1037,1242,s5,5,CES,2
1038,1242,s5,6,NPS,3
1039,1242,s8,3,CES,0
1040,1242,s8,8,NPS,0
1041,1243,s2,9,CES,1
1042,1243,s2,4,NPS,1
1043,1243,s5,5,CES,2
1044,1243,s5,10,NPS,2
1045,1246,s3,10,CES,2
1046,1246,s3,9,NPS,3
1047,1248,s3,10,CES,2
1048,1248,s3,8,NPS,0
1049,1249,s8,5,CES,3
1050,1249,s8,10,NPS,1
1051,1250,s2,4,CES,3
1052,1250,s2,10,NPS,1
1053,1256,s5,2,CES,0
1054,1256,s5,9,NPS,0
1055,1256,s7,6,CES,3
1056,1256,s7,4,NPS,1
1057,1257,s5,9,CES,0
1058,1257,s5,9,NPS,2
1059,1257,s7,5,CES,0
1060,1257,s7,10,NPS,1
1061,1258,s5,6,CES,3
1062,1258,s5,5,NPS,2
1063,1259,s3,10,CES,1
1064,1259,s3,10,NPS,2
1065,1260,s3,10,CES,1
1066,1260,s3,9,NPS,1
1067,1264,s2,10,CES,3
1068,1264,s2,4,NPS,3
1069,1268,s2,2,CES,2
1070,1268,s2,9,NPS,0
1071,1274,s3,5,CES,1
1072,1274,s3,10,NPS,1
1073,1274,s7,9,CES,0
1074,1274,s7,5,NPS,1
1075,1274,s7,10,CES,3
1076,1274,s7,10,NPS,3
1077,1275,s3,10,CES,1
1078,1275,s3,10,NPS,0
1079,1275,s7,2,CES,3
1080,1275,s7,1,NPS,0
1081,1277,s3,10,CES,0
1082,1277,s3,7,NPS,3
1083,1277,s7,7,CES,0
1084,1277,s7,6,NPS,1
1085,1279,s8,4,CES,1
1086,1279,s8,10,NPS,1
1087,1284,s8,9,CES,0
1088,1284,s8,8,NPS,0
1089,1289,s7,5,CES,2
1090,1289,s7,10,NPS,0
1091,1291,s2,10,CES,0
1092,1291,s2,2,NPS,3
1093,1300,s2,4,CES,2
1094,1300,s2,6,NPS,3
1095,1303,s8,1,CES,1
1096,1303,s8,10,NPS,3
1097,1312,s3,6,CES,3
1098,1312,s3,10,NPS,0
1099,1312,s7,9,CES,0
1100,1312,s7,10,NPS,1
1101,1316,s3,6,CES,0
1102,1316,s3,8,NPS,3
1103,1316,s5,1,CES,2
1104,1316,s5,6,NPS,0
1105,1323,s8,6,CES,0
1106,1323,s8,10,NPS,1
1107,1324,s7,6,CES,3
1108,1324,s7,7,NPS,2
1109,1324,s7,8,CES,2
1110,1324,s7,10,NPS,1
1111,1325,s3,6,CES,3
1112,1325,s3,10,NPS,1
1113,1334,s7,9,CES,2
1114,1334,s7,9,NPS,0
1115,1341,s2,9,CES,1
1116,1341,s2,1,NPS,3
1117,1345,s7,4,CES,3
1118,1345,s7,8,NPS,0
1119,1349,s5,3,CES,2
1120,1349,s5,5,NPS,1
1121,1349,s7,6,CES,1
1122,1349,s7,3,NPS,3
1123,1349,s7,2,CES,3
1124,1349,s7,10,NPS,0
1125,1352,s5,8,CES,3
1126,1352,s5,6,NPS,2
1127,1352,s7,4,CES,2
1128,1352,s7,10,NPS,1
1129,1358,s2,4,CES,2
1130,1358,s2,2,NPS,2
1131,1359,s5,5,CES,2
1132,1359,s5,9,NPS,1
1133,1363,s3,4,CES,0
1134,1363,s3,10,NPS,2
1135,1365,s5,4,CES,1
1136,1365,s5,10,NPS,0
1137,1366,s5,8,CES,3
1138,1366,s5,8,NPS,2
1139,1376,s5,7,CES,3
1140,1376,s5,6,NPS,1
1141,1378,s7,1,CES,1
1142,1378,s7,3,NPS,3
1143,1378,s5,4,CES,2
1144,1378,s5,10,NPS,3
1145,1381,s7,3,CES,3
1146,1381,s7,10,NPS,0
1147,1384,s2,10,CES,2
1148,1384,s2,7,NPS,1
1149,1386,s3,9,CES,2
1150,1386,s3,10,NPS,0
1151,1392,s5,7,CES,2
1152,1392,s5,5,NPS,1
1153,1392,s8,2,CES,2
1154,1392,s8,8,NPS,1
1155,1401,s3,10,CES,2
1156,1401,s3,10,NPS,3
1157,1409,s2,2,CES,0
1158,1409,s2,10,NPS,0
1159,1417,s2,5,CES,1
1160,1417,s2,10,NPS,2
1161,1417,s7,3,CES,2
1162,1417,s7,10,NPS,1
1163,1420,s2,7,CES,2
1164,1420,s2,8,NPS,2
1165,1420,s5,9,CES,1
1166,1420,s5,5,NPS,0
1167,1420,s5,4,CES,0
1168,1420,s5,10,NPS,2
1169,1424,s3,10,CES,0
1170,1424,s3,10,NPS,0
1171,1424,s5,7,CES,0
1172,1424,s5,10,NPS,0
1173,1426,s8,2,CES,2
1174,1426,s8,10,NPS,2
1175,1427,s2,3,CES,2
1176,1427,s2,8,NPS,0
1177,1428,s3,10,CES,0
1178,1428,s3,10,NPS,1
1179,1431,s5,4,CES,3
1180,1431,s5,10,NPS,0
1181,1432,s3,6,CES,2
1182,1432,s3,9,NPS,1
1183,1437,s7,2,CES,0
1184,1437,s7,8,NPS,3
1185,1437,s7,8,CES,2
1186,1437,s7,5,NPS,0
1187,1437,s5,7,CES,3
1188,1437,s5,8,NPS,0
1189,1437,s7,8,CES,2
1190,1437,s7,10,NPS,3
1191,1438,s5,4,CES,3
1192,1438,s5,10,NPS,3
1193,1442,s5,4,CES,3
1194,1442,s5,4,NPS,3
1195,1442,s7,5,CES,2
1196,1442,s7,8,NPS,0
1197,1444,s2,7,CES,0
1198,1444,s2,2,NPS,3
1199,1447,s5,2,CES,1
1200,1447,s5,10,NPS,2
1201,1452,s3,8,CES,1
1202,1452,s3,10,NPS,1
1203,1460,s2,5,CES,3
1204,1460,s2,2,NPS,2
1205,1462,s3,10,CES,1
1206,1462,s3,10,NPS,3
1207,1462,s7,3,CES,3
1208,1462,s7,5,NPS,3
1209,1462,s7,5,CES,2
1210,1462,s7,10,NPS,0
1211,1462,s8,10,CES,2
1212,1462,s8,10,NPS,3
1213,1463,s8,3,CES,3
1214,1463,s8,7,NPS,3
1215,1463,s5,10,CES,2
1216,1463,s5,10,NPS,2
1217,1465,s2,2,CES,3
1218,1465,s2,8,NPS,2
1219,1465,s7,6,CES,2
1220,1465,s7,10,NPS,2
1221,1467,s7,4,CES,2
1222,1467,s7,10,NPS,1
1223,1467,s8,5,CES,0
1224,1467,s8,10,NPS,2
1225,1470,s2,6,CES,1
1226,1470,s2,2,NPS,2
1227,1481,s5,9,CES,1
1228,1481,s5,10,NPS,3
1229,1487,s2,1,CES,0
1230,1487,s2,4,NPS,0
1231,1488,s5,7,CES,0
1232,1488,s5,7,NPS,1
1233,1492,s7,2,CES,2
1234,1492,s7,10,NPS,2
1235,1492,s8,10,CES,0
1236,1492,s8,6,NPS,3
1237,1500,s3,10,CES,0
1238,1500,s3,10,NPS,1
1239,1500,s5,6,CES,1
1240,1500,s5,9,NPS,3
1241,1500,s7,8,CES,2
1242,1500,s7,10,NPS,0
1243,1504,s5,6,CES,1
1244,1504,s5,5,NPS,2
1245,1505,s7,5,CES,2
1246,1505,s7,10,NPS,2
1247,1505,s8,10,CES,0
1248,1505,s8,10,NPS,2
1249,1517,s8,10,CES,2
1250,1517,s8,10,NPS,1
1251,1519,s3,7,CES,2
1252,1519,s3,10,NPS,0
1253,1522,s2,4,CES,1
1254,1522,s2,4,NPS,0
1255,1523,s5,7,CES,2
1256,1523,s5,10,NPS,1
1257,1523,s7,10,CES,0
1258,1523,s7,2,NPS,0
1259,1526,s3,9,CES,0
1260,1526,s3,10,NPS,1
1261,1526,s5,6,CES,3
1262,1526,s5,10,NPS,1
1263,1526,s7,4,CES,1
1264,1526,s7,10,NPS,2
1265,1526,s8,7,CES,0
1266,1526,s8,10,NPS,3
1267,1527,s2,5,CES,3
1268,1527,s2,5,NPS,2
1269,1529,s5,10,CES,0
1270,1529,s5,6,NPS,0
1271,1531,s3,6,CES,1
1272,1531,s3,8,NPS,3
1273,1534,s5,9,CES,1
1274,1534,s5,10,NPS,1
1275,1539,s2,4,CES,2
1276,1539,s2,6,NPS,0
1277,1540,s8,10,CES,3
1278,1540,s8,10,NPS,2
1279,1541,s2,2,CES,1
1280,1541,s2,1,NPS,0
1281,1545,s7,10,CES,0
1282,1545,s7,10,NPS,0
1283,1545,s8,10,CES,3
1284,1545,s8,9,NPS,0
1285,1549,s3,10,CES,2
1286,1549,s3,10,NPS,0
1287,1549,s5,9,CES,3
1288,1549,s5,10,NPS,3
1289,1556,s7,6,CES,0
1290,1556,s7,6,NPS,2
1291,1563,s7,9,CES,3
1292,1563,s7,10,NPS,3
1293,1566,s5,10,CES,1
1294,1566,s5,10,NPS,1
1295,1566,s7,1,CES,1
1296,1566,s7,7,NPS,2
1297,1567,s5,6,CES,1
1298,1567,s5,10,NPS,3
1299,1570,s2,9,CES,3
1300,1570,s2,3,NPS,2
1301,1570,s5,9,CES,0
1302,1570,s5,10,NPS,1
1303,1570,s7,8,CES,3
1304,1570,s7,6,NPS,3
1305,1573,s5,4,CES,1
1306,1573,s5,10,NPS,3
1307,1576,s3,4,CES,0
1308,1576,s3,10,NPS,1
1309,1578,s5,7,CES,1
1310,1578,s5,8,NPS,1
1311,1578,s8,6,CES,1
1312,1578,s8,6,NPS,2
1313,1578,s5,8,CES,3
1314,1578,s5,10,NPS,3
1315,1578,s8,10,CES,0
1316,1578,s8,9,NPS,2
1317,1578,s7,6,CES,2
1318,1578,s7,7,NPS,0
1319,1578,s8,10,CES,2
1320,1578,s8,10,NPS,2
1321,1579,s3,10,CES,0
1322,1579,s3,10,NPS,1
1323,1581,s7,4,CES,2
1324,1581,s7,7,NPS,2
1325,1587,s2,1,CES,0
1326,1587,s2,1,NPS,0
1327,1587,s5,3,CES,1
1328,1587,s5,7,NPS,3
1329,1597,s2,2,CES,3
1330,1597,s2,3,NPS,3
1331,1598,s2,10,CES,3
1332,1598,s2,7,NPS,0
1333,1606,s2,5,CES,3
1334,1606,s2,8,NPS,2
1335,1624,s5,2,CES,0
1336,1624,s5,10,NPS,0
1337,1625,s5,6,CES,3
1338,1625,s5,3,NPS,2
1339,1627,s3,10,CES,0
1340,1627,s3,10,NPS,3
1341,1640,s3,10,CES,0
1342,1640,s3,10,NPS,3
1343,1640,s5,10,CES,3
1344,1640,s5,10,NPS,1
1345,1648,s2,7,CES,2
1346,1648,s2,7,NPS,2
1347,1655,s5,3,CES,3
1348,1655,s5,10,NPS,0
1349,1655,s5,6,CES,0
1350,1655,s5,10,NPS,1
1351,1656,s2,3,CES,1
1352,1656,s2,6,NPS,1
1353,1664,s7,4,CES,0
1354,1664,s7,5,NPS,0
1355,1666,s2,5,CES,0
1356,1666,s2,6,NPS,2
1357,1669,s3,9,CES,0
1358,1669,s3,10,NPS,0
1359,1669,s5,6,CES,0
1360,1669,s5,10,NPS,1
1361,1670,s3,10,CES,3
1362,1670,s3,10,NPS,0
1363,1670,s5,10,CES,0
1364,1670,s5,9,NPS,2
1365,1671,s3,3,CES,1
1366,1671,s3,8,NPS,2
1367,1675,s7,3,CES,1
1368,1675,s7,7,NPS,3
1369,1676,s3,10,CES,3
1370,1676,s3,10,NPS,2
1371,1676,s7,7,CES,3
1372,1676,s7,10,NPS,3
1373,1680,s5,2,CES,0
1374,1680,s5,9,NPS,0
1375,1680,s7,4,CES,3
1376,1680,s7,5,NPS,2
1377,1682,s2,10,CES,1
1378,1682,s2,9,NPS,1
1379,1692,s5,5,CES,3
1380,1692,s5,10,NPS,3
1381,1695,s2,6,CES,1
1382,1695,s2,5,NPS,1
1383,1697,s5,8,CES,1
1384,1697,s5,9,NPS,3
1385,1697,s5,5,CES,2
1386,1697,s5,7,NPS,2
1387,1697,s8,5,CES,0
1388,1697,s8,10,NPS,3
1389,1698,s5,5,CES,0
1390,1698,s5,9,NPS,3
1391,1698,s7,4,CES,0
1392,1698,s7,5,NPS,1
1393,1698,s8,7,CES,1
1394,1698,s8,8,NPS,0
1395,1702,s2,9,CES,0
1396,1702,s2,10,NPS,0
1397,1707,s3,10,CES,1
1398,1707,s3,10,NPS,3
1399,1710,s3,8,CES,3
1400,1710,s3,10,NPS,0
1401,1712,s5,9,CES,0
1402,1712,s5,5,NPS,1
1403,1721,s3,10,CES,0
1404,1721,s3,6,NPS,2
1405,1726,s2,2,CES,1
1406,1726,s2,1,NPS,2
1407,1727,s5,10,CES,1
1408,1727,s5,7,NPS,1
1409,1727,s7,10,CES,2
1410,1727,s7,10,NPS,3
1411,1729,s5,7,CES,0
1412,1729,s5,5,NPS,3
1413,1731,s3,10,CES,0
1414,1731,s3,10,NPS,2
1415,1732,s3,6,CES,0
1416,1732,s3,10,NPS,0
1417,1733,s3,6,CES,0
1418,1733,s3,10,NPS,0
1419,1736,s7,6,CES,3
1420,1736,s7,10,NPS,0
1421,1738,s3,8,CES,2
1422,1738,s3,10,NPS,2
1423,1738,s7,8,CES,0
1424,1738,s7,10,NPS,2
1425,1738,s8,5,CES,2
1426,1738,s8,10,NPS,3
1427,1741,s5,6,CES,2
1428,1741,s5,10,NPS,1
1429,1744,s3,6,CES,1
1430,1744,s3,10,NPS,1
1431,1744,s7,6,CES,1
1432,1744,s7,10,NPS,2
1433,1747,s5,10,CES,3
1434,1747,s5,9,NPS,2
1435,1748,s3,10,CES,3
1436,1748,s3,8,NPS,3
1437,1749,s7,9,CES,2
1438,1749,s7,10,NPS,0
1439,1756,s3,10,CES,0
1440,1756,s3,10,NPS,3
1441,1759,s7,7,CES,3
1442,1759,s7,7,NPS,3
1443,1759,s5,9,CES,2
1444,1759,s5,8,NPS,1
1445,1768,s5,8,CES,1
1446,1768,s5,8,NPS,1
1447,1771,s3,10,CES,3
1448,1771,s3,10,NPS,1
1449,1773,s7,3,CES,2
1450,1773,s7,8,NPS,2
1451,1782,s5,10,CES,2
1452,1782,s5,9,NPS,1
1453,1782,s7,10,CES,3
1454,1782,s7,10,NPS,1
1455,1784,s3,10,CES,2
1456,1784,s3,10,NPS,0
1457,1784,s7,10,CES,2
1458,1784,s7,8,NPS,0
1459,1788,s7,1,CES,2
1460,1788,s7,10,NPS,3
1461,1788,s7,8,CES,1
1462,1788,s7,5,NPS,1
1463,1789,s5,6,CES,2
1464,1789,s5,6,NPS,2
1465,1789,s3,8,CES,0
1466,1789,s3,10,NPS,2
1467,1789,s7,7,CES,3
1468,1789,s7,10,NPS,2
1469,1789,s8,6,CES,0
1470,1789,s8,10,NPS,0
1471,1792,s3,9,CES,0
1472,1792,s3,9,NPS,0
1473,1793,s3,9,CES,3
1474,1793,s3,8,NPS,0
1475,1795,s7,5,CES,0
1476,1795,s7,7,NPS,0
1477,1806,s7,9,CES,0
1478,1806,s7,8,NPS,0
1479,1808,s3,10,CES,1
1480,1808,s3,10,NPS,3
1481,1809,s8,7,CES,3
1482,1809,s8,10,NPS,2
1483,1810,s7,9,CES,2
1484,1810,s7,6,NPS,3
1485,1811,s8,8,CES,3
1486,1811,s8,8,NPS,2
1487,1811,s8,6,CES,1
1488,1811,s8,10,NPS,0
1489,1812,s2,10,CES,2
1490,1812,s2,7,NPS,0
1491,1812,s5,6,CES,2
1492,1812,s5,7,NPS,0
1493,1813,s2,2,CES,3
1494,1813,s2,1,NPS,3
1495,1814,s8,7,CES,1
1496,1814,s8,10,NPS,1
1497,1825,s2,1,CES,3
1498,1825,s2,2,NPS,3
1499,1826,s5,10,CES,1
1500,1826,s5,10,NPS,1
1501,1826,s7,3,CES,0
1502,1826,s7,10,NPS,1
1503,1827,s3,5,CES,3
1504,1827,s3,10,NPS,3
1505,1832,s5,5,CES,1
1506,1832,s5,4,NPS,3
1507,1836,s2,6,CES,1
1508,1836,s2,3,NPS,2
1509,1840,s3,10,CES,2
1510,1840,s3,8,NPS,1
1511,1844,s2,5,CES,1
1512,1844,s2,6,NPS,2
1513,1844,s5,2,CES,1
1514,1844,s5,10,NPS,3
1515,1844,s7,8,CES,0
1516,1844,s7,10,NPS,3
1517,1845,s2,4,CES,3
1518,1845,s2,10,NPS,1
1519,1845,s7,8,CES,1
1520,1845,s7,10,NPS,1
1521,1846,s7,4,CES,1
1522,1846,s7,9,NPS,1
1523,1846,s8,9,CES,2
1524,1846,s8,5,NPS,3
1525,1847,s3,10,CES,2
1526,1847,s3,10,NPS,3
1527,1848,s2,3,CES,3
1528,1848,s2,6,NPS,1
1529,1852,s3,10,CES,0
1530,1852,s3,10,NPS,2
1531,1852,s5,10,CES,1
1532,1852,s5,9,NPS,3
1533,1853,s5,7,CES,1
1534,1853,s5,4,NPS,3
1535,1854,s3,6,CES,0
1536,1854,s3,10,NPS,3
1537,1859,s3,10,CES,2
1538,1859,s3,10,NPS,0
1539,1859,s3,10,CES,1
1540,1859,s3,10,NPS,1
1541,1859,s7,10,CES,3
1542,1859,s7,5,NPS,3
1543,1864,s7,8,CES,1
1544,1864,s7,10,NPS,2
1545,1865,s2,3,CES,3
1546,1865,s2,4,NPS,3
1547,1873,s8,10,CES,0
1548,1873,s8,10,NPS,0
1549,1875,s5,4,CES,0
1550,1875,s5,10,NPS,0
1551,1875,s7,2,CES,3
1552,1875,s7,5,NPS,0
1553,1876,s5,7,CES,2
1554,1876,s5,10,NPS,2
1555,1877,s5,8,CES,3
1556,1877,s5,6,NPS,0
1557,1883,s2,2,CES,0
1558,1883,s2,8,NPS,1
1559,1891,s2,1,CES,2
1560,1891,s2,5,NPS,3
1561,1896,s2,5,CES,0
1562,1896,s2,8,NPS,3
1563,1897,s3,6,CES,0
1564,1897,s3,10,NPS,0
1565,1898,s7,8,CES,2
1566,1898,s7,10,NPS,0
1567,1898,s8,10,CES,2
1568,1898,s8,7,NPS,2
1569,1900,s7,4,CES,2
1570,1900,s7,8,NPS,2
1571,1900,s8,8,CES,2
1572,1900,s8,7,NPS,0
1573,1902,s3,10,CES,2
1574,1902,s3,10,NPS,2
1575,1902,s7,3,CES,1
1576,1902,s7,1,NPS,0
1577,1904,s5,9,CES,0
1578,1904,s5,10,NPS,0
1579,1909,s8,5,CES,3
1580,1909,s8,10,NPS,3
1581,1910,s2,3,CES,2
1582,1910,s2,4,NPS,3
1583,1915,s3,10,CES,2
1584,1915,s3,10,NPS,2
1585,1915,s5,7,CES,0
1586,1915,s5,10,NPS,3
1587,1916,s7,10,CES,0
1588,1916,s7,10,NPS,3
1589,1918,s2,6,CES,1
1590,1918,s2,2,NPS,0
1591,1930,s3,7,CES,3
1592,1930,s3,10,NPS,3
1593,1930,s5,9,CES,2
1594,1930,s5,10,NPS,1
1595,1930,s7,9,CES,0
1596,1930,s7,7,NPS,3
1597,1937,s7,3,CES,2
1598,1937,s7,10,NPS,3
1599,1937,s8,3,CES,3
1600,1937,s8,8,NPS,1
1601,1942,s7,1,CES,3
1602,1942,s7,8,NPS,3
1603,1944,s5,5,CES,0
1604,1944,s5,3,NPS,2
1605,1944,s8,10,CES,2
1606,1944,s8,7,NPS,0
1607,1948,s7,7,CES,0
1608,1948,s7,7,NPS,3
1609,1948,s7,2,CES,3
1610,1948,s7,9,NPS,2
1611,1949,s7,8,CES,3
1612,1949,s7,10,NPS,2
1613,1952,s2,4,CES,3
1614,1952,s2,4,NPS,3
1615,1952,s5,2,CES,3
1616,1952,s5,7,NPS,2
1617,1959,s2,9,CES,2
1618,1959,s2,4,NPS,2
1619,1960,s7,4,CES,0
1620,1960,s7,10,NPS,2
1621,1963,s5,10,CES,2
1622,1963,s5,10,NPS,2
1623,1964,s8,2,CES,1
1624,1964,s8,10,NPS,3
1625,1965,s7,7,CES,1
1626,1965,s7,10,NPS,3
1627,1965,s8,8,CES,2
1628,1965,s8,10,NPS,1
1629,1968,s8,6,CES,1
1630,1968,s8,6,NPS,3
1631,1975,s5,10,CES,3
1632,1975,s5,10,NPS,1
1633,1976,s3,10,CES,0
1634,1976,s3,10,NPS,1
1635,1979,s7,6,CES,0
1636,1979,s7,7,NPS,1
1637,1979,s7,10,CES,1
1638,1979,s7,10,NPS,1
1639,1981,s5,5,CES,0
1640,1981,s5,5,NPS,1
1641,1981,s8,10,CES,3
1642,1981,s8,10,NPS,0
1643,1983,s5,6,CES,1
1644,1983,s5,4,NPS,2
1645,1984,s5,2,CES,1
1646,1984,s5,7,NPS,3
1647,1984,s7,5,CES,0
1648,1984,s7,3,NPS,3
1649,1984,s5,9,CES,3
1650,1984,s5,10,NPS,2
1651,1984,s7,3,CES,2
1652,1984,s7,10,NPS,2
1653,1987,s2,9,CES,0
1654,1987,s2,7,NPS,2
1655,1988,s5,10,CES,1
1656,1988,s5,6,NPS,2
1657,1988,s7,8,CES,1
1658,1988,s7,10,NPS,3
1659,1990,s3,10,CES,2
1660,1990,s3,10,NPS,2
1661,1990,s5,9,CES,0
1662,1990,s5,10,NPS,0
1663,1990,s7,9,CES,1
1664,1990,s7,10,NPS,0
1665,2002,s7,10,CES,3
1666,2002,s7,7,NPS,0
1667,2002,s8,3,CES,1
1668,2002,s8,7,NPS,2
1669,2005,s8,6,CES,2
1670,2005,s8,9,NPS,2
1671,2011,s2,10,CES,0
1672,2011,s2,3,NPS,2
1673,2011,s5,6,CES,0
1674,2011,s5,6,NPS,3
1675,2011,s5,2,CES,1
1676,2011,s5,7,NPS,3
1677,2011,s8,6,CES,2
1678,2011,s8,10,NPS,1
1679,2017,s5,5,CES,3
1680,2017,s5,10,NPS,0
1681,2017,s7,8,CES,0
1682,2017,s7,5,NPS,3
1683,2017,s8,4,CES,1
1684,2017,s8,6,NPS,0
1685,2018,s7,1,CES,2
1686,2018,s7,2,NPS,3
1687,2021,s2,8,CES,1
1688,2021,s2,2,NPS,1
1689,2023,s5,6,CES,2
1690,2023,s5,10,NPS,0
1691,2032,s3,5,CES,3
1692,2032,s3,9,NPS,1
1693,2032,s5,7,CES,2
1694,2032,s5,10,NPS,2
1695,2036,s7,3,CES,1
1696,2036,s7,10,NPS,2
1697,2044,s7,2,CES,3
1698,2044,s7,4,NPS,1
1699,2045,s5,8,CES,3
1700,2045,s5,5,NPS,2
1701,2045,s7,3,CES,0
1702,2045,s7,10,NPS,2
1703,2046,s3,5,CES,1
1704,2046,s3,10,NPS,0
1705,2053,s3,10,CES,3
1706,2053,s3,10,NPS,3
1707,2057,s2,3,CES,3
1708,2057,s2,3,NPS,2
1709,2057,s5,1,CES,3
1710,2057,s5,1,NPS,2
1711,2057,s7,1,CES,0
1712,2057,s7,10,NPS,3
1713,2065,s5,5,CES,2
1714,2065,s5,9,NPS,1
1715,2067,s3,10,CES,2
1716,2067,s3,7,NPS,3
1717,2067,s7,9,CES,2
1718,2067,s7,9,NPS,0
1719,2068,s2,4,CES,3
1720,2068,s2,8,NPS,1
1721,2073,s3,8,CES,0
1722,2073,s3,9,NPS,3
1723,2076,s7,9,CES,2
1724,2076,s7,10,NPS,2
1725,2076,s8,10,CES,1
1726,2076,s8,6,NPS,3
1727,2078,s2,9,CES,1
1728,2078,s2,4,NPS,3
1729,2079,s2,3,CES,1
1730,2079,s2,1,NPS,0
1731,2088,s5,7,CES,3
1732,2088,s5,10,NPS,2
1733,2101,s7,6,CES,2
1734,2101,s7,10,NPS,2
1735,2105,s2,8,CES,1
1736,2105,s2,10,NPS,2
1737,2106,s5,10,CES,0
1738,2106,s5,10,NPS,2
1739,2115,s8,8,CES,2
1740,2115,s8,4,NPS,3
1741,2117,s5,10,CES,2
1742,2117,s5,10,NPS,2
1743,2117,s8,10,CES,1
1744,2117,s8,10,NPS,0
1745,2123,s7,9,CES,2
1746,2123,s7,10,NPS,3
1747,2125,s5,8,CES,3
1748,2125,s5,6,NPS,0
1749,2131,s5,10,CES,1
1750,2131,s5,10,NPS,2
1751,2131,s7,10,CES,1
1752,2131,s7,9,NPS,3
1753,2131,s8,7,CES,2
1754,2131,s8,10,NPS,2
1755,2132,s2,4,CES,2
1756,2132,s2,4,NPS,1
1757,2132,s5,7,CES,2
1758,2132,s5,10,NPS,0
1759,2136,s3,10,CES,3
1760,2136,s3,10,NPS,1
1761,2136,s5,5,CES,3
1762,2136,s5,10,NPS,2
1763,2144,s5,2,CES,3
1764,2144,s5,10,NPS,0
1765,2145,s5,9,CES,1
1766,2145,s5,7,NPS,3
1767,2145,s7,10,CES,0
1768,2145,s7,10,NPS,1
1769,2148,s5,10,CES,0
1770,2148,s5,6,NPS,1
1771,2153,s7,7,CES,1
1772,2153,s7,10,NPS,3
1773,2153,s8,1,CES,3
1774,2153,s8,6,NPS,2
1775,2155,s5,4,CES,1
1776,2155,s5,5,NPS,1
1777,2157,s5,4,CES,3
1778,2157,s5,10,NPS,2
1779,2158,s3,10,CES,3
1780,2158,s3,8,NPS,0
1781,2158,s7,9,CES,0
1782,2158,s7,10,NPS,1
1783,2159,s8,4,CES,2
1784,2159,s8,10,NPS,1
1785,2164,s3,7,CES,0
1786,2164,s3,10,NPS,3
1787,2165,s5,2,CES,1
1788,2165,s5,3,NPS,2
1789,2166,s5,2,CES,1
1790,2166,s5,10,NPS,1
1791,2166,s7,10,CES,3
1792,2166,s7,9,NPS,0
1793,2166,s7,6,CES,0
1794,2166,s7,10,NPS,3
1795,2171,s2,10,CES,2
1796,2171,s2,3,NPS,3
1797,2171,s5,10,CES,3
1798,2171,s5,4,NPS,2
1799,2171,s7,10,CES,3
1800,2171,s7,10,NPS,0
1801,2171,s8,6,CES,2
1802,2171,s8,8,NPS,3
