rowNumber,PersonId,Price,Objects, State 
1169,1676,-190,0,s5
1170,1676,-190,0,s5
1171,1678,190,0,s5
1172,1680,104,2,s5
1173,1680,-104,2,s5
1174,1680,104,0,s5
1175,1680,-104,0,s5
1176,1692,395,2,s5
1177,1692,-395,2,s5
1178,1695,395,0,s5
1179,1697,395,0,s5
1180,1697,395,0,s5
1181,1697,395,0,s5
1182,1697,-395,0,s5
1183,1698,395,2,s5
1184,1698,-395,2,s5
1185,1698,-395,0,s5
1186,1703,395,0,s5
1187,1712,332,0,s5
1188,1719,481,2,s5
1189,1719,-481,2,s5
1190,1719,481,0,s5
1191,1719,-481,0,s5
1192,1727,472,10,s5
1193,1727,-472,10,s5
1194,1727,472,0,s5
1195,1727,-472,0,s5
1196,1727,-472,0,s5
1197,1729,418,4,s5
1198,1729,-418,4,s5
1199,1731,564,2,s5
1200,1731,564,2,s5
1201,1733,184,0,s5
1202,1736,184,0,s5
1203,1736,184,0,s5
1204,1736,-184,0,s5
1205,1738,273,2,s5
1206,1738,-273,2,s5
1207,1738,-273,0,s5
1208,1741,261,2,s5
1209,1744,532,4,s5
1210,1744,-532,4,s5
1211,1744,-532,0,s5
1212,1747,532,0,s5
1213,1747,-532,0,s5
1214,1749,552,2,s5
1215,1749,-552,2,s5
1216,1749,-552,0,s5
1217,1754,552,0,s5
1218,1758,572,0,s5
1219,1758,-572,0,s5
1220,1759,572,0,s5
1221,1759,-572,0,s5
1222,1759,572,0,s5
1223,1759,-572,0,s5
1224,1768,308,2,s5
1225,1772,220,8,s5
1226,1772,-220,8,s5
1227,1773,253,6,s5
1228,1773,-253,6,s5
1229,1773,253,0,s5
1230,1773,253,0,s5
1231,1774,288,7,s5
1232,1774,-288,7,s5
1233,1782,457,4,s5
1234,1782,-457,4,s5
1235,1782,457,0,s5
1236,1782,-457,0,s5
1237,1782,-457,0,s5
1238,1784,541,2,s5
1239,1784,-541,2,s5
1240,1784,-541,0,s5
1241,1788,589,2,s5
1242,1788,-589,2,s5
1243,1788,-589,0,s5
1244,1789,589,0,s5
1245,1789,-589,0,s5
1246,1789,589,0,s5
1247,1789,-589,0,s5
1248,1789,-589,0,s5
1249,1792,223,8,s5
1250,1792,223,8,s5
1251,1792,-223,8,s5
1252,1795,185,2,s5
1253,1795,185,2,s5
1254,1795,-185,2,s5
1255,1795,-185,0,s5
1256,1796,185,1,s5
1257,1796,-185,1,s5
1258,1798,185,0,s5
1259,1798,-185,0,s5
1260,1806,559,6,s5
1261,1806,-559,6,s5
1262,1806,-559,0,s5
1263,1809,110,0,s5
1264,1809,110,0,s5
1265,1809,-110,0,s5
1266,1809,110,0,s5
1267,1809,-110,0,s5
1268,1809,110,0,s5
1269,1809,-110,0,s5
1270,1810,422,5,s5
1271,1810,-422,5,s5
1272,1810,-422,0,s5
1273,1811,546,4,s5
1274,1811,-546,4,s5
1275,1811,546,0,s5
1276,1811,-546,0,s5
1277,1812,316,2,s5
1278,1812,-316,2,s5
1279,1813,316,0,s5
1280,1814,497,2,s5
1281,1814,-497,2,s5
1282,1824,517,2,s5
1283,1824,-517,2,s5
1284,1826,336,2,s5
1285,1826,-336,2,s5
1286,1826,-336,0,s5
1287,1827,144,2,s5
1288,1827,-144,2,s5
1289,1830,494,2,s5
1290,1830,-494,2,s5
1291,1832,75,8,s5
1292,1832,-75,8,s5
1293,1833,173,2,s5
1294,1833,-173,2,s5
1295,1834,173,0,s5
1296,1839,109,2,s5
1297,1840,109,0,s5
1298,1844,217,2,s5
1299,1844,-217,2,s5
1300,1844,-217,0,s5
1301,1845,574,6,s5
1302,1845,-574,6,s5
1303,1845,-574,0,s5
1304,1846,574,0,s5
1305,1846,-574,0,s5
1306,1846,-574,0,s5
1307,1848,282,0,s5
1308,1849,331,2,s5
1309,1852,575,2,s5
1310,1852,-575,2,s5
1311,1853,575,0,s5
1312,1853,-575,0,s5
1313,1854,512,2,s5
1314,1859,493,4,s5
1315,1859,-493,4,s5
1316,1859,493,0,s5
1317,1859,-493,0,s5
1318,1859,493,0,s5
1319,1859,-493,0,s5
1320,1861,81,0,s5
1321,1861,-81,0,s5
1322,1864,81,0,s5
1323,1864,-81,0,s5
1324,1864,-81,0,s5
1325,1867,207,2,s5
1326,1867,-207,2,s5
1327,1871,207,0,s5
1328,1871,-207,0,s5
1329,1873,308,8,s5
1330,1873,-308,8,s5
1331,1873,308,0,s5
1332,1873,-308,0,s5
1333,1875,233,2,s5
1334,1875,-233,2,s5
1335,1875,233,0,s5
1336,1875,-233,0,s5
1337,1876,460,2,s5
1338,1876,-460,2,s5
1339,1877,460,0,s5
1340,1883,460,0,s5
1341,1887,421,0,s5
1342,1893,475,2,s5
1343,1893,-475,2,s5
1344,1897,475,0,s5
1345,1898,161,2,s5
1346,1898,161,2,s5
1347,1898,-161,2,s5
1348,1898,-161,0,s5
1349,1900,122,2,s5
1350,1900,-122,2,s5
1351,1900,-122,0,s5
1352,1902,582,2,s5
1353,1902,-582,2,s5
1354,1902,582,0,s5
1355,1904,441,2,s5
1356,1904,-441,2,s5
1357,1909,203,2,s5
1358,1909,-203,2,s5
1359,1915,562,2,s5
1360,1915,-562,2,s5
1361,1915,562,0,s5
1362,1915,562,0,s5
1363,1915,-562,0,s5
1364,1916,367,3,s5
1365,1916,-367,3,s5
1366,1916,-367,0,s5
1367,1920,219,2,s5
1368,1920,-219,2,s5
1369,1922,219,0,s5
1370,1923,219,0,s5
1371,1923,-219,0,s5
1372,1926,303,8,s5
1373,1930,303,0,s5
1374,1930,-303,0,s5
1375,1930,-303,0,s5
1376,1937,561,0,s5
1377,1937,-561,0,s5
1378,1937,-561,0,s5
1379,1942,327,4,s5
1380,1942,-327,4,s5
1381,1942,-327,0,s5
1382,1944,327,0,s5
1383,1944,-327,0,s5
1384,1946,528,2,s5
1385,1948,167,8,s5
1386,1948,-167,8,s5
1387,1948,-167,0,s5
1388,1948,167,0,s5
1389,1948,-167,0,s5
1390,1949,141,2,s5
1391,1949,-141,2,s5
1392,1949,-141,0,s5
1393,1952,543,2,s5
1394,1952,-543,2,s5
1395,1953,543,0,s5
1396,1960,97,2,s5
1397,1960,-97,2,s5
1398,1960,-97,0,s5
1399,1963,208,2,s5
1400,1964,208,0,s5
1401,1964,-208,0,s5
1402,1965,265,4,s5
1403,1965,-265,4,s5
1404,1965,265,0,s5
1405,1965,-265,0,s5
1406,1965,-265,0,s5
1407,1968,86,2,s5
1408,1968,-86,2,s5
1409,1975,212,4,s5
1410,1975,-212,4,s5
1411,1975,212,0,s5
1412,1975,-212,0,s5
1413,1976,169,2,s5
1414,1976,169,2,s5
1415,1976,-169,2,s5
1416,1979,146,4,s5
1417,1979,-146,4,s5
1418,1979,146,0,s5
1419,1979,-146,0,s5
1420,1979,146,0,s5
1421,1979,-146,0,s5
1422,1979,-146,0,s5
1423,1980,146,0,s5
1424,1980,-146,0,s5
1425,1981,337,2,s5
1426,1981,-337,2,s5
1427,1983,337,0,s5
1428,1984,337,0,s5
1429,1984,-337,0,s5
1430,1984,337,0,s5
1431,1984,-337,0,s5
1432,1984,-337,0,s5
1433,1988,275,2,s5
1434,1988,-275,2,s5
1435,1988,-275,0,s5
1436,1990,351,2,s5
1437,1990,351,2,s5
1438,1990,-351,2,s5
1439,1990,-351,0,s5
1440,1993,397,4,s5
1441,1993,-397,4,s5
1442,1996,385,6,s5
1443,1996,-385,6,s5
1444,2002,119,0,s5
1445,2002,-119,0,s5
1446,2002,-119,0,s5
1447,2005,119,0,s5
1448,2005,-119,0,s5
1449,2005,119,0,s5
1450,2005,-119,0,s5
1451,2011,461,0,s5
1452,2011,461,0,s5
1453,2011,-461,0,s5
1454,2012,461,1,s5
1455,2012,-461,1,s5
1456,2017,456,2,s5
1457,2017,-456,2,s5
1458,2017,456,0,s5
1459,2017,-456,0,s5
1460,2018,456,0,s5
1461,2018,-456,0,s5
1462,2021,252,2,s5
1463,2023,504,4,s5
1464,2032,219,4,s5
1465,2032,-219,4,s5
1466,2033,219,0,s5
1467,2033,-219,0,s5
1468,2036,462,6,s5
1469,2036,462,6,s5
1470,2036,-462,6,s5
1471,2036,-462,0,s5
1472,2038,506,4,s5
1473,2038,-506,4,s5
1474,2042,333,0,s5
1475,2044,84,2,s5
1476,2044,-84,2,s5
1477,2044,-84,0,s5
1478,2045,289,4,s5
1479,2045,-289,4,s5
1480,2045,-289,0,s5
1481,2053,98,2,s5
1482,2053,-98,2,s5
1483,2053,98,0,s5
1484,2053,-98,0,s5
1485,2057,98,0,s5
1486,2057,-98,0,s5
1487,2057,-98,0,s5
1488,2064,303,6,s5
1489,2064,-303,6,s5
1490,2065,286,2,s5
1491,2067,269,10,s5
1492,2067,-269,10,s5
1493,2067,269,0,s5
1494,2067,-269,0,s5
1495,2076,506,4,s5
1496,2076,-506,4,s5
1497,2076,-506,0,s5
1498,2079,506,0,s5
1499,2080,182,2,s5
1500,2081,548,2,s5
1501,2081,-548,2,s5
1502,2083,548,0,s5
1503,2083,-548,0,s5
1504,2084,548,0,s5
1505,2088,548,0,s5
1506,2095,391,0,s5
1507,2096,391,0,s5
1508,2096,391,0,s5
1509,2096,-391,0,s5
1510,2100,219,0,s5
1511,2101,161,4,s5
1512,2101,-161,4,s5
1513,2101,161,0,s5
1514,2101,161,0,s5
1515,2101,-161,0,s5
1516,2106,498,2,s5
1517,2106,498,2,s5
1518,2106,-498,2,s5
1519,2115,510,0,s5
1520,2115,-510,0,s5
1521,2116,510,0,s5
1522,2117,81,2,s5
1523,2117,-81,2,s5
1524,2121,534,8,s5
1525,2121,-534,8,s5
1526,2121,534,0,s5
1527,2121,-534,0,s5
1528,2123,429,8,s5
1529,2123,-429,8,s5
1530,2123,-429,0,s5
1531,2125,94,6,s5
1532,2126,94,0,s5
1533,2131,377,2,s5
1534,2131,-377,2,s5
1535,2131,377,0,s5
1536,2131,-377,0,s5
1537,2131,-377,0,s5
1538,2132,377,0,s5
1539,2132,377,0,s5
1540,2136,364,2,s5
1541,2136,364,2,s5
1542,2136,-364,2,s5
1543,2136,364,0,s5
1544,2136,-364,0,s5
1545,2138,364,0,s5
1546,2138,-364,0,s5
1547,2141,156,2,s5
1548,2141,-156,2,s5
1549,2143,556,2,s5
1550,2144,556,0,s5
1551,2144,-556,0,s5
1552,2144,556,0,s5
1553,2144,556,0,s5
1554,2144,-556,0,s5
1555,2145,236,5,s5
1556,2145,-236,5,s5
1557,2145,-236,0,s5
1558,2147,355,4,s5
1559,2147,-355,4,s5
1560,2148,355,0,s5
1561,2148,-355,0,s5
1562,2149,543,2,s5
1563,2149,-543,2,s5
1564,2152,131,0,s5
1565,2153,595,6,s5
1566,2153,-595,6,s5
1567,2153,-595,0,s5
1568,2155,595,0,s5
1569,2157,595,0,s5
1570,2158,167,6,s5
1571,2158,167,6,s5
1572,2158,-167,6,s5
1573,2158,-167,0,s5
1574,2159,228,3,s5
1575,2159,-228,3,s5
1576,2160,339,2,s5
1577,2164,478,2,s5
1578,2164,-478,2,s5
1579,2165,478,0,s5
1580,2166,422,2,s5
1581,2166,-422,2,s5
1582,2166,-422,0,s5
1583,2166,-422,0,s5
1584,2171,399,0,s5
1585,2171,-399,0,s5
1586,2171,-399,0,s5
1587,2175,403,4,s5
1588,2175,-403,4,s5
1589,2177,403,0,s5
1590,2177,-403,0,s5
1591,2181,385,0,s5
1592,2183,292,6,s5
1593,2187,214,4,s5
1594,2187,-214,4,s5
1595,2187,-214,0,s5
1596,2190,214,0,s5
1597,2191,214,0,s5
1598,2191,-214,0,s5
1599,2202,440,2,s5
1600,2202,-440,2,s5
1601,2203,225,2,s5
1602,2206,204,4,s5
1603,2206,-204,4,s5
1604,2206,204,0,s5
1605,2206,204,0,s5
1606,2207,204,1,s5
1607,2207,-204,1,s5
1608,2207,204,0,s5
1609,2207,-204,0,s5
1610,2209,204,0,s5
1611,2209,-204,0,s5
1612,2209,-204,0,s5
1613,2210,414,4,s5
1614,2210,-414,4,s5
1615,2210,414,0,s5
1616,2210,-414,0,s5
1617,2210,414,0,s5
1618,2210,-414,0,s5
1619,2211,479,4,s5
1620,2214,479,0,s5
1621,2214,-479,0,s5
1622,2216,236,6,s5
1623,2216,-236,6,s5
1624,2219,429,2,s5
1625,2225,429,0,s5
1626,2225,-429,0,s5
1627,2226,429,0,s5
1628,2226,-429,0,s5
1629,2226,-429,0,s5
1630,2228,352,2,s5
1631,2228,-352,2,s5
1632,2228,-352,0,s5
1633,2232,455,2,s5
1634,2232,-455,2,s5
1635,2241,584,0,s5
1636,2241,-584,0,s5
1637,2241,584,0,s5
1638,2241,-584,0,s5
1639,2241,-584,0,s5
1640,2244,319,4,s5
1641,2244,-319,4,s5
1642,2245,81,8,s5
1643,2245,-81,8,s5
1644,2248,260,2,s5
1645,2248,260,2,s5
1646,2253,302,0,s5
1647,2257,512,2,s5
1648,2257,-512,2,s5
1649,2265,512,0,s5
1650,2265,-512,0,s5
1651,2267,512,0,s5
1652,2267,-512,0,s5
1653,2267,-512,0,s5
1654,2268,512,0,s5
1655,2268,512,0,s5
1656,2268,-512,0,s5
1657,2273,353,0,s5
1658,2273,-353,0,s5
1659,2275,210,2,s5
1660,2275,-210,2,s5
1661,2275,210,0,s5
1662,2280,525,2,s5
1663,2280,-525,2,s5
1664,2280,525,0,s5
1665,2280,525,0,s5
1666,2283,275,0,s5
1667,2283,-275,0,s5
1668,2283,-275,0,s5
1669,2287,254,4,s5
1670,2287,-254,4,s5
1671,2287,254,0,s5
1672,2287,-254,0,s5
1673,2287,254,0,s5
1674,2287,-254,0,s5
1675,2288,599,4,s5
1676,2288,-599,4,s5
1677,2288,-599,0,s5
1678,2292,466,2,s5
1679,2292,-466,2,s5
1680,2299,466,0,s5
1681,2304,381,0,s5
1682,2310,381,0,s5
1683,2313,179,4,s5
1684,2313,-179,4,s5
1685,2313,-179,0,s5
1686,2314,179,0,s5
1687,2322,152,0,s5
1688,2322,152,0,s5
1689,2324,337,4,s5
1690,2324,-337,4,s5
1691,2325,337,0,s5
1692,2326,470,10,s5
1693,2326,-470,10,s5
1694,2326,-470,0,s5
1695,2333,445,0,s5
1696,2333,445,0,s5
1697,2333,-445,0,s5
1698,2337,445,0,s5
1699,2337,-445,0,s5
1700,2339,445,0,s5
1701,2339,-445,0,s5
1702,2339,-445,0,s5
1703,2340,317,4,s5
1704,2340,-317,4,s5
1705,2340,-317,0,s5
1706,2351,564,2,s5
1707,2351,-564,2,s5
1708,2356,316,0,s5
1709,2357,403,2,s5
1710,2357,-403,2,s5
1711,2360,109,2,s5
1712,2360,-109,2,s5
1713,2361,111,4,s5
1714,2361,-111,4,s5
1715,2362,111,0,s5
1716,2364,332,2,s5
1717,2364,-332,2,s5
1718,2367,489,0,s5
1719,2367,489,0,s5
1720,2367,-489,0,s5
1721,2367,-489,0,s5
1722,2371,149,8,s5
1723,2371,-149,8,s5
1724,2371,149,0,s5
1725,2371,-149,0,s5
1726,2372,149,0,s5
1727,2375,149,0,s5
1728,2375,-149,0,s5
1729,2375,-149,0,s5
1730,2378,81,2,s5
1731,2378,-81,2,s5
1732,2380,81,0,s5
1733,2380,81,0,s5
1734,2380,-81,0,s5
1735,2380,-81,0,s5
1736,2383,81,0,s5
1737,2386,379,2,s5
1738,2386,-379,2,s5
1739,2386,-379,0,s5
1740,2388,142,8,s5
1741,2388,-142,8,s5
1742,2389,142,0,s5
1743,2389,-142,0,s5
1744,2397,329,0,s5
1745,2398,355,2,s5
1746,2398,-355,2,s5
1747,2398,355,0,s5
1748,2398,-355,0,s5
1749,2401,156,2,s5
1750,2401,-156,2,s5
1751,2402,117,2,s5
1752,2402,-117,2,s5
1753,2405,117,0,s5
1754,2405,117,0,s5
1755,2405,117,0,s5
1756,2413,117,0,s5
1757,2413,117,0,s5
1758,2413,-117,0,s5
1759,2413,-117,0,s5
1760,2417,116,4,s5
1761,2417,-116,4,s5
1762,2420,461,2,s5
1763,2420,-461,2,s5
1764,2420,461,0,s5
1765,2420,-461,0,s5
1766,2420,-461,0,s5
1767,2423,461,0,s5
1768,2423,-461,0,s5
1769,2424,410,2,s5
1770,2424,-410,2,s5
1771,2425,282,2,s5
1772,2432,262,0,s5
1773,2433,262,0,s5
1774,2433,-262,0,s5
1775,2433,262,0,s5
1776,2433,262,0,s5
1777,2440,82,2,s5
1778,2440,-82,2,s5
1779,2440,-82,0,s5
1780,2442,442,0,s5
1781,2442,442,0,s5
1782,2448,455,4,s5
1783,2448,455,4,s5
1784,2448,-455,4,s5
1785,2455,451,4,s5
1786,2455,-451,4,s5
1787,2456,451,0,s5
1788,2462,142,4,s5
1789,2468,205,2,s5
1790,2470,587,2,s5
1791,2470,-587,2,s5
1792,2477,266,0,s5
1793,2477,-266,0,s5
1794,2477,266,0,s5
1795,2484,183,0,s5
1796,2486,410,4,s5
1797,2486,-410,4,s5
1798,2486,-410,0,s5
1799,2486,-410,0,s5
1800,2491,543,0,s5
1801,2494,543,0,s5
1802,2498,332,8,s5
1803,2498,-332,8,s5
1804,2503,332,0,s5
1805,2503,-332,0,s5
1806,2505,520,4,s5
1807,2512,507,2,s5
1808,2514,557,2,s5
1809,2514,-557,2,s5
1810,2515,501,2,s5
1811,2515,-501,2,s5
1812,2519,489,4,s5
1813,2519,-489,4,s5
1814,2522,171,4,s5
1815,2522,-171,4,s5
1816,2522,-171,0,s5
1817,2524,158,2,s5
1818,2524,-158,2,s5
1819,2524,-158,0,s5
1820,2527,576,2,s5
1821,2527,-576,2,s5
1822,2527,-576,0,s5
1823,2529,576,0,s5
1824,2529,-576,0,s5
1825,2530,228,4,s5
1826,2533,228,0,s5
1827,2533,228,0,s5
1828,2533,-228,0,s5
1829,2540,459,0,s5
1830,2540,459,0,s5
1831,2545,363,2,s5
1832,2545,-363,2,s5
1833,2545,-363,0,s5
1834,2548,363,0,s5
1835,2548,363,0,s5
1836,2550,363,0,s5
1837,2550,-363,0,s5
1838,2551,457,2,s5
1839,2551,457,2,s5
1840,2551,457,2,s5
1841,2551,-457,2,s5
1842,2551,-457,0,s5
1843,2553,102,2,s5
1844,2553,-102,2,s5
1845,2555,377,4,s5
1846,2555,-377,4,s5
1847,2560,532,2,s5
1848,2560,-532,2,s5
1849,2568,396,4,s5
1850,2568,-396,4,s5
1851,2568,-396,0,s5
1852,2570,412,2,s5
1853,2570,-412,2,s5
1854,2574,543,2,s5
1855,2574,543,2,s5
1856,2574,-543,2,s5
1857,2574,-543,0,s5
1858,2575,311,7,s5
1859,2575,-311,7,s5
1860,2575,-311,0,s5
1861,2576,311,0,s5
1862,2576,-311,0,s5
1863,2576,-311,0,s5
1864,2578,493,2,s5
1865,2578,-493,2,s5
1866,2579,493,0,s5
1867,2585,421,0,s5
1868,2588,458,0,s5
1869,2589,458,0,s5
1870,2589,-458,0,s5
1871,2589,-458,0,s5
1872,2589,-458,0,s5
1873,2592,301,0,s5
1874,2593,301,0,s5
1875,2597,262,2,s5
1876,2602,487,0,s5
1877,2602,487,0,s5
1878,2602,-487,0,s5
1879,2605,196,0,s5
1880,2605,-196,0,s5
1881,2607,196,0,s5
1882,2607,-196,0,s5
1883,2607,196,0,s5
1884,2607,-196,0,s5
1885,2610,196,0,s5
1886,2610,-196,0,s5
1887,2611,596,2,s5
1888,2611,-596,2,s5
1889,2612,319,4,s5
1890,2612,-319,4,s5
1891,2613,319,0,s5
1892,2620,144,2,s5
1893,2622,144,0,s5
1894,2622,-144,0,s5
1895,2627,238,0,s5
1896,2627,-238,0,s5
1897,2627,238,0,s5
1898,2627,-238,0,s5
1899,2633,238,0,s5
1900,2638,120,2,s5
1901,2638,-120,2,s5
1902,2638,120,0,s5
1903,2638,-120,0,s5
1904,2638,120,0,s5
1905,2638,-120,0,s5
1906,2638,-120,0,s5
1907,2638,120,0,s5
1908,2638,120,0,s5
1909,2638,-120,0,s5
1910,2639,270,13,s5
1911,2639,-270,13,s5
1912,2641,270,0,s5
1913,2641,-270,0,s5
1914,2643,359,8,s5
1915,2643,-359,8,s5
1916,2652,439,2,s5
1917,2654,497,2,s5
1918,2654,-497,2,s5
1919,2654,497,0,s5
1920,2654,-497,0,s5
1921,2654,497,0,s5
1922,2654,-497,0,s5
1923,2663,497,0,s5
1924,2663,-497,0,s5
1925,2666,298,2,s5
1926,2670,298,0,s5
1927,2676,298,0,s5
1928,2677,483,2,s5
1929,2678,292,4,s5
1930,2678,292,4,s5
1931,2678,-292,4,s5
1932,2679,306,3,s5
1933,2679,-306,3,s5
1934,2681,110,2,s5
1935,2681,-110,2,s5
1936,2684,110,0,s5
1937,2684,-110,0,s5
1938,2685,110,0,s5
1939,2688,433,4,s5
1940,2688,-433,4,s5
1941,2688,-433,0,s5
1942,2695,433,0,s5
1943,2695,-433,0,s5
1944,2695,433,0,s5
1945,2695,433,0,s5
1946,2695,-433,0,s5
1947,2695,-433,0,s5
1948,2701,408,4,s5
1949,2701,408,4,s5
1950,2702,107,3,s5
1951,2716,277,0,s5
1952,2719,329,10,s5
1953,2719,-329,10,s5
1954,2719,-329,0,s5
1955,2719,-329,0,s5
1956,2721,129,6,s5
1957,2721,129,6,s5
1958,2724,569,2,s5
1959,2724,-569,2,s5
1960,2732,394,2,s5
1961,2732,394,2,s5
1962,2732,-394,2,s5
1963,2735,513,2,s5
1964,2737,586,2,s5
1965,2737,-586,2,s5
1966,2740,298,2,s5
1967,2740,-298,2,s5
1968,2741,587,2,s5
1969,2741,-587,2,s5
1970,2741,-587,0,s5
1971,2743,587,0,s5
1972,2743,-587,0,s5
1973,2743,-587,0,s5
1974,2748,409,2,s5
1975,2749,409,0,s5
1976,2756,409,0,s5
1977,2756,-409,0,s5
1978,2759,409,0,s5
1979,2759,-409,0,s5
1980,2759,409,0,s5
1981,2762,120,0,s5
1982,2766,327,2,s5
1983,2766,327,2,s5
1984,2766,-327,2,s5
1985,2766,-327,0,s5
1986,2774,327,0,s5
1987,2775,383,2,s5
1988,2775,-383,2,s5
1989,2778,325,2,s5
1990,2779,325,0,s5
1991,2779,-325,0,s5
1992,2779,-325,0,s5
1993,2784,325,0,s5
1994,2792,383,2,s5
1995,2792,-383,2,s5
1996,2792,-383,0,s5
1997,2793,392,4,s5
1998,2793,-392,4,s5
1999,2793,-392,0,s5
2000,2793,392,0,s5
2001,2795,392,0,s5
2002,2795,392,0,s5
2003,2795,392,0,s5
2004,2795,-392,0,s5
2005,2795,392,0,s5
2006,2795,392,0,s5
2007,2814,418,2,s5
2008,2814,-418,2,s5
2009,2821,589,6,s5
2010,2821,589,6,s5
2011,2821,-589,6,s5
2012,2821,-589,0,s5
2013,2824,541,0,s5
2014,2824,-541,0,s5
2015,2824,541,0,s5
2016,2824,-541,0,s5
2017,2824,-541,0,s5
2018,2825,541,0,s5
2019,2825,-541,0,s5
2020,2827,209,4,s5
2021,2827,-209,4,s5
2022,2830,209,0,s5
2023,2830,-209,0,s5
2024,2830,209,0,s5
2025,2830,-209,0,s5
2026,2832,445,0,s5
2027,2832,445,0,s5
2028,2836,445,0,s5
2029,2839,313,0,s5
2030,2839,313,0,s5
2031,2839,-313,0,s5
2032,2840,278,5,s5
2033,2840,278,5,s5
2034,2840,278,5,s5
2035,2840,-278,5,s5
2036,2840,-278,0,s5
2037,2843,179,0,s5
2038,2851,141,0,s5
2039,2851,141,0,s5
2040,2851,-141,0,s5
2041,2852,119,3,s5
2042,2852,-119,3,s5
2043,2856,279,8,s5
2044,2856,-279,8,s5
2045,2856,279,0,s5
2046,2856,279,0,s5
2047,2856,-279,0,s5
2048,2859,463,0,s5
2049,2860,463,0,s5
2050,2862,420,6,s5
2051,2865,116,2,s5
2052,2865,116,2,s5
2053,2873,116,0,s5
2054,2875,116,0,s5
2055,2877,116,0,s5
2056,2877,-116,0,s5
2057,2877,-116,0,s5
2058,2878,116,0,s5
2059,2881,593,4,s5
2060,2881,-593,4,s5
2061,2882,579,2,s5
2062,2882,579,2,s5
2063,2882,-579,2,s5
2064,2885,365,4,s5
2065,2885,-365,4,s5
2066,2889,488,0,s5
2067,2891,443,8,s5
2068,2891,-443,8,s5
2069,2891,-443,0,s5
2070,2893,214,4,s5
2071,2895,464,4,s5
2072,2895,-464,4,s5
2073,2895,-464,0,s5
2074,2896,106,2,s5
2075,2897,106,0,s5
2076,2898,433,2,s5
2077,2898,-433,2,s5
2078,2905,178,2,s5
2079,2905,178,2,s5
2080,2908,178,0,s5
2081,2911,178,0,s5
2082,2911,-178,0,s5
2083,2912,505,4,s5
2084,2914,505,0,s5
2085,2919,107,2,s5
2086,2929,582,0,s5
2087,2931,582,0,s5
2088,2932,393,8,s5
2089,2932,-393,8,s5
2090,2932,-393,0,s5
2091,2932,-393,0,s5
2092,2934,510,2,s5
2093,2934,-510,2,s5
2094,2934,510,0,s5
2095,2934,-510,0,s5
2096,2934,-510,0,s5
2097,2936,510,0,s5
2098,2941,510,0,s5
2099,2941,-510,0,s5
2100,2941,510,0,s5
2101,2941,-510,0,s5
2102,2943,415,2,s5
2103,2943,-415,2,s5
2104,2946,458,2,s5
2105,2951,132,2,s5
2106,2951,-132,2,s5
2107,2954,235,2,s5
2108,2954,235,2,s5
2109,2955,235,1,s5
2110,2957,498,4,s5
2111,2959,498,0,s5
2112,2960,151,2,s5
2113,2960,-151,2,s5
2114,2960,-151,0,s5
2115,2960,-151,0,s5
2116,2961,151,0,s5
2117,2965,486,2,s5
2118,2965,-486,2,s5
2119,2965,-486,0,s5
2120,2970,486,0,s5
2121,2970,-486,0,s5
2122,2970,-486,0,s5
2123,2976,484,2,s5
2124,2976,-484,2,s5
2125,2977,284,2,s5
2126,2977,284,2,s5
2127,2977,-284,2,s5
2128,2977,-284,0,s5
2129,2980,493,0,s5
2130,2980,-493,0,s5
2131,2981,486,2,s5
2132,2981,-486,2,s5
2133,2983,551,2,s5
2134,2983,-551,2,s5
2135,2984,584,2,s5
2136,2985,535,2,s5
2137,2985,-535,2,s5
2138,2985,-535,0,s5
2139,2989,85,0,s5
2140,2995,155,0,s5
2141,2995,-155,0,s5
2142,2995,-155,0,s5
2143,2997,122,0,s5
2144,2998,208,2,s5
2145,3000,208,0,s5
2146,3000,-208,0,s5
2147,3003,81,2,s5
2148,3003,-81,2,s5
2149,3003,-81,0,s5
2150,3005,81,0,s5
2151,3005,-81,0,s5
2152,3012,138,0,s5
2153,3013,106,4,s5
2154,3013,106,4,s5
2155,3013,-106,4,s5
2156,3018,106,0,s5
2157,3018,-106,0,s5
2158,3018,-106,0,s5
2159,3019,361,6,s5
2160,3019,-361,6,s5
2161,3022,361,0,s5
2162,3022,-361,0,s5
2163,3027,229,4,s5
2164,3027,229,4,s5
2165,3027,-229,4,s5
2166,3027,-229,0,s5
2167,3037,245,2,s5
2168,3037,-245,2,s5
2169,3043,245,0,s5
2170,3043,-245,0,s5
2171,3043,245,0,s5
2172,3043,-245,0,s5
2173,3045,75,2,s5
2174,3045,-75,2,s5
2175,3046,441,2,s5
2176,3046,441,2,s5
2177,3046,-441,2,s5
2178,3047,441,1,s5
2179,3047,441,1,s5
2180,3050,441,0,s5
2181,3050,-441,0,s5
2182,3054,102,2,s5
2183,3057,309,2,s5
2184,3057,-309,2,s5
2185,3059,221,2,s5
2186,3059,-221,2,s5
2187,3063,221,0,s5
2188,3067,448,2,s5
2189,3067,-448,2,s5
2190,3069,146,2,s5
2191,3069,-146,2,s5
2192,3070,146,0,s5
2193,3072,586,4,s5
2194,3075,368,2,s5
2195,3075,-368,2,s5
2196,3079,328,8,s5
2197,3079,-328,8,s5
2198,3081,85,4,s5
2199,3081,-85,4,s5
2200,3088,475,2,s5
2201,3088,-475,2,s5
2202,3091,277,2,s5
2203,3091,-277,2,s5
2204,3091,-277,0,s5
2205,3095,374,0,s5
2206,3097,450,2,s5
2207,3097,-450,2,s5
