rowNumber,PersonId,Price,Objects 
1523,3523,856,1
1524,3525,485,1
1525,3532,190,2
1526,3533,827,1
1527,3543,970,2
1528,3545,708,1
1529,3545,990,1
1530,3545,492,1
1531,3546,673,1
1532,3546,626,1
1533,3548,168,1
1534,3549,446,1
1535,3549,633,3
1536,3550,122,1
1537,3555,291,1
1538,3558,470,1
1539,3558,-470,1
1540,3560,822,1
1541,3563,681,1
1542,3563,754,1
1543,3565,1041,2
1544,3565,983,2
1545,3568,121,2
1546,3576,390,2
1547,3578,138,1
1548,3579,273,1
1549,3579,514,1
1550,3581,835,2
1551,3581,-835,2
1552,3582,792,1
1553,3583,794,1
1554,3583,459,1
1555,3584,549,2
1556,3585,578,2
1557,3586,495,2
1558,3590,362,2
1559,3591,1002,2
1560,3594,500,1
1561,3606,795,1
1562,3606,-795,1
1563,3615,579,1
1564,3617,932,1
1565,3619,881,1
1566,3619,567,1
1567,3621,867,1
1568,3629,933,1
1569,3632,1064,2
1570,3634,820,2
1571,3636,642,2
1572,3636,735,1
1573,3636,915,2
1574,3636,886,1
1575,3636,862,1
1576,3637,922,1
1577,3638,81,1
1578,3639,961,1
1579,3641,362,1
1580,3641,882,1
1581,3643,385,1
1582,3644,633,1
1583,3646,437,1
1584,3646,1041,2
1585,3646,714,1
1586,3648,1027,2
1587,3649,341,1
1588,3649,320,2
1589,3654,431,3
1590,3656,512,2
1591,3661,583,1
1592,3664,646,1
1593,3664,596,1
1594,3664,763,1
1595,3667,405,1
1596,3670,1063,3
1597,3673,481,2
1598,3675,991,1
1599,3682,364,3
1600,3686,964,1
1601,3687,141,2
1602,3688,355,2
1603,3693,796,3
1604,3694,449,1
1605,3694,904,1
1606,3695,654,1
1607,3697,734,1
1608,3698,143,1
1609,3698,170,1
1610,3698,79,1
1611,3702,895,1
1612,3702,265,2
1613,3705,273,2
1614,3706,707,2
1615,3706,922,1
1616,3707,462,1
1617,3712,457,2
1618,3713,796,1
1619,3713,-796,1
1620,3718,277,1
1621,3719,1048,2
1622,3719,687,2
1623,3723,302,1
1624,3723,885,1
1625,3729,719,1
1626,3730,369,2
1627,3735,158,1
1628,3740,631,2
1629,3742,280,2
1630,3744,197,1
1631,3746,706,1
1632,3746,351,2
1633,3748,588,1
1634,3749,894,2
1635,3749,-894,2
1636,3751,526,1
1637,3751,250,1
1638,3755,874,2
1639,3756,583,1
1640,3756,361,1
1641,3762,139,2
1642,3763,110,2
1643,3764,744,1
1644,3775,906,2
1645,3776,628,1
1646,3777,667,1
1647,3780,737,1
1648,3780,377,1
1649,3781,937,1
1650,3781,-937,1
1651,3784,559,1
1652,3786,189,1
1653,3792,584,2
1654,3792,-584,2
1655,3811,899,2
1656,3811,898,1
1657,3811,242,1
1658,3815,704,1
1659,3816,770,1
1660,3817,994,1
1661,3818,479,1
1662,3819,335,1
1663,3822,803,1
1664,3822,542,1
1665,3822,532,1
1666,3827,797,2
1667,3828,625,1
1668,3829,518,1
1669,3829,524,1
1670,3829,570,1
1671,3835,339,1
1672,3839,1119,3
1673,3842,962,1
1674,3842,437,1
1675,3843,59,1
1676,3848,934,2
1677,3849,94,1
1678,3853,915,1
1679,3856,1037,4
1680,3857,383,1
1681,3857,-383,1
1682,3860,517,1
1683,3863,520,1
1684,3863,873,1
1685,3864,475,2
1686,3871,736,2
1687,3871,901,3
1688,3872,700,1
1689,3873,506,1
1690,3875,938,2
1691,3875,617,2
1692,3876,998,2
1693,3876,769,1
1694,3876,660,1
1695,3876,-660,1
1696,3880,866,1
1697,3882,1039,2
1698,3887,525,1
1699,3894,922,1
1700,3895,288,1
1701,3895,946,2
1702,3895,572,2
1703,3896,280,1
1704,3896,-280,1
1705,3900,880,1
1706,3904,754,1
1707,3908,333,1
1708,3908,358,2
1709,3909,556,1
1710,3910,973,1
1711,3913,534,1
1712,3918,655,1
1713,3919,630,1
1714,3920,443,2
1715,3924,809,2
1716,3924,411,1
1717,3926,416,1
1718,3926,-416,1
1719,3929,221,1
1720,3930,178,1
1721,3931,1024,2
1722,3931,-1024,2
1723,3935,254,1
1724,3936,965,2
1725,3940,848,1
1726,3940,-848,1
1727,3945,627,2
1728,3946,428,1
1729,3946,878,1
1730,3946,578,1
1731,3972,192,1
1732,3977,660,1
1733,3977,471,1
1734,3982,656,1
1735,3984,754,2
1736,3986,757,1
1737,3987,488,2
1738,3990,809,1
1739,3990,-809,1
1740,4004,1145,3
1741,4010,150,1
1742,4011,84,1
1743,4011,79,1
1744,4012,732,1
1745,4013,732,1
1746,4015,518,1
1747,4016,476,1
1748,4018,931,2
1749,4018,-931,2
1750,4019,649,2
1751,4023,838,1
1752,4023,380,1
1753,4025,926,1
1754,4025,-926,1
1755,4027,994,1
1756,4027,851,1
1757,4028,409,1
1758,4028,-409,1
1759,4030,801,1
1760,4031,480,2
1761,4034,290,1
1762,4035,83,1
1763,4037,467,2
1764,4042,989,1
1765,4045,955,1
1766,4046,586,1
1767,4047,631,1
1768,4047,279,1
1769,4047,-279,1
1770,4052,508,1
1771,4054,230,1
1772,4055,511,1
1773,4058,338,1
1774,4068,372,1
1775,4068,886,1
1776,4069,970,2
1777,4070,902,1
1778,4072,963,1
1779,4073,835,2
1780,4078,264,2
1781,4078,73,1
1782,4079,596,2
1783,4082,375,2
1784,4082,-375,2
1785,4083,238,1
1786,4084,188,1
1787,4085,244,1
1788,4086,906,1
1789,4087,541,1
1790,4087,641,1
1791,4096,938,2
1792,4097,263,1
1793,4098,707,1
1794,4099,741,1
1795,4099,881,2
1796,4099,482,1
1797,4100,300,3
1798,4101,197,1
1799,4103,739,1
1800,4110,994,1
1801,4111,270,2
1802,4111,60,1
1803,4115,682,1
1804,4118,148,2
1805,4118,166,1
1806,4118,257,2
1807,4118,83,1
1808,4120,569,1
1809,4120,647,4
1810,4122,973,1
1811,4123,127,1
1812,4124,362,2
1813,4124,-362,2
1814,4126,823,1
1815,4130,486,1
1816,4130,-486,1
1817,4131,392,1
1818,4135,60,1
1819,4135,75,1
1820,4135,150,2
1821,4137,857,1
1822,4137,-857,1
1823,4148,293,1
1824,4149,328,2
1825,4153,669,1
1826,4161,651,1
1827,4165,1062,2
1828,4167,91,1
1829,4184,513,2
1830,4185,304,1
1831,4185,486,1
1832,4187,762,2
1833,4194,505,1
1834,4195,100,1
1835,4201,395,1
1836,4203,60,1
1837,4204,490,2
1838,4207,511,1
1839,4210,902,1
1840,4215,563,1
1841,4216,203,1
1842,4217,928,1
1843,4218,629,1
1844,4218,551,2
1845,4218,347,1
1846,4223,601,1
1847,4225,727,1
1848,4225,-727,1
1849,4226,558,1
1850,4237,399,1
1851,4245,1072,2
1852,4246,341,1
1853,4249,724,1
1854,4250,187,1
1855,4252,211,1
1856,4254,363,1
1857,4256,178,2
1858,4257,707,1
1859,4261,384,1
1860,4262,108,1
1861,4263,360,1
1862,4264,334,3
1863,4265,568,1
1864,4266,81,1
1865,4268,228,2
1866,4271,916,1
1867,4272,821,2
1868,4276,926,2
1869,4276,833,1
1870,4279,615,1
1871,4297,987,1
1872,4298,55,1
1873,4303,1150,2
1874,4309,356,1
1875,4309,1062,2
1876,4310,355,1
1877,4311,722,2
1878,4314,926,1
1879,4314,354,1
1880,4316,566,1
1881,4317,547,1
1882,4319,923,2
1883,4321,688,2
1884,4325,1130,2
1885,4330,906,1
1886,4333,732,1
1887,4334,469,2
1888,4337,665,1
1889,4339,612,2
1890,4341,370,2
1891,4347,1141,3
1892,4350,911,2
1893,4351,219,1
1894,4355,220,1
1895,4356,323,1
1896,4357,111,1
1897,4361,736,2
1898,4361,988,2
1899,4363,429,2
1900,4363,399,2
1901,4363,903,2
1902,4368,456,1
1903,4368,971,1
1904,4369,772,3
1905,4371,943,2
1906,4377,390,2
1907,4378,885,1
1908,4384,754,1
1909,4386,466,2
1910,4387,732,2
1911,4388,516,3
1912,4391,785,1
1913,4391,587,1
1914,4392,730,1
1915,4396,517,1
1916,4396,359,2
1917,4396,-359,2
1918,4410,603,1
1919,4410,-603,1
1920,4415,1007,2
1921,4416,784,2
1922,4417,1153,2
1923,4418,945,2
1924,4420,908,2
1925,4420,331,1
1926,4422,183,1
1927,4423,822,2
1928,4423,-822,2
1929,4427,286,2
1930,4429,1009,2
1931,4430,54,1
1932,4430,153,1
1933,4431,285,2
1934,4432,739,1
1935,4434,204,1
1936,4434,885,1
1937,4435,551,1
1938,4437,739,1
1939,4443,748,2
1940,4446,881,2
1941,4446,525,1
1942,4447,987,1
1943,4451,494,1
1944,4458,474,1
1945,4458,227,1
1946,4458,-227,1
1947,4460,854,1
1948,4471,600,1
1949,4473,217,2
1950,4476,356,1
1951,4476,-356,1
1952,4478,348,2
1953,4479,596,1
1954,4480,359,1
1955,4485,762,1
1956,4487,980,2
1957,4492,317,1
1958,4493,594,1
1959,4494,707,1
1960,4495,540,1
1961,4497,141,1
1962,4499,762,2
1963,4499,-762,2
1964,4504,728,1
1965,4504,-728,1
1966,4506,283,1
1967,4506,316,1
1968,4509,949,2
1969,4513,354,2
1970,4514,1018,2
1971,4515,320,2
1972,4519,632,1
1973,4519,-632,1
1974,4521,722,1
1975,4524,809,2
1976,4524,725,1
1977,4526,1026,2
1978,4527,459,1
1979,4528,302,2
1980,4529,257,1
1981,4532,1123,2
1982,4535,563,1
1983,4542,113,1
1984,4545,633,2
1985,4550,754,1
1986,4551,908,1
1987,4552,1028,2
1988,4552,503,1
1989,4555,599,1
1990,4556,689,2
1991,4566,667,1
1992,4567,665,1
1993,4568,924,1
1994,4569,1221,4
1995,4572,991,2
1996,4573,635,1
1997,4583,835,2
1998,4584,1125,2
1999,4588,658,1
2000,4592,450,1
2001,4592,608,1
2002,4595,388,2
2003,4595,531,1
2004,4596,134,2
2005,4598,328,1
2006,4609,676,2
2007,4610,373,1
2008,4611,156,1
2009,4612,415,1
2010,4612,-415,1
2011,4615,195,1
2012,4617,533,1
2013,4617,660,1
2014,4621,243,1
2015,4627,793,1
2016,4628,811,1
2017,4630,361,1
2018,4630,364,1
2019,4631,194,1
2020,4633,957,1
2021,4636,511,1
2022,4637,824,1
2023,4641,203,2
2024,4642,834,3
2025,4642,-834,3
2026,4648,357,2
2027,4649,791,1
2028,4649,363,1
2029,4650,145,1
2030,4653,539,1
2031,4654,764,1
2032,4662,755,1
2033,4663,266,1
2034,4666,656,1
2035,4666,609,2
2036,4666,838,1
2037,4667,312,1
2038,4667,-312,1
2039,4668,823,1
2040,4668,630,2
2041,4668,-630,2
2042,4669,315,1
2043,4670,654,1
2044,4670,-654,1
2045,4673,785,1
2046,4673,1007,2
2047,4679,773,2
2048,4680,480,1
2049,4685,826,1
2050,4685,962,1
2051,4687,377,3
2052,4687,-377,3
2053,4688,198,1
2054,4690,603,1
2055,4691,345,1
2056,4695,265,2
2057,4697,759,1
2058,4700,719,2
2059,4703,456,1
2060,4705,1082,2
2061,4705,867,1
2062,4705,690,1
2063,4706,658,1
2064,4707,860,1
2065,4708,775,1
2066,4713,212,1
2067,4717,391,1
2068,4718,110,1
2069,4718,-110,1
2070,4719,100,1
2071,4719,-100,1
2072,4720,875,3
2073,4723,330,1
2074,4728,256,1
2075,4729,629,1
2076,4730,476,1
2077,4732,454,1
2078,4733,347,1
2079,4733,575,1
2080,4734,187,1
2081,4735,579,1
2082,4737,479,1
2083,4747,262,1
2084,4747,837,1
2085,4749,411,1
2086,4751,628,1
2087,4753,762,1
2088,4753,877,1
2089,4753,657,3
2090,4755,803,1
2091,4756,652,3
2092,4756,293,2
2093,4757,947,2
2094,4757,682,2
2095,4757,751,2
2096,4757,851,2
2097,4761,538,1
2098,4764,643,2
2099,4765,343,2
2100,4766,747,2
2101,4766,847,2
2102,4767,777,1
2103,4771,285,1
2104,4773,764,1
2105,4774,927,3
2106,4775,961,2
2107,4775,925,2
2108,4776,695,1
2109,4776,717,2
2110,4776,534,2
2111,4777,101,1
2112,4781,820,2
2113,4783,981,1
2114,4784,853,1
2115,4788,210,1
2116,4792,140,2
2117,4792,91,1
2118,4792,-91,1
2119,4797,1081,3
2120,4797,469,2
2121,4798,774,2
2122,4799,283,1
2123,4800,911,2
2124,4806,877,1
2125,4808,705,1
2126,4809,173,2
2127,4812,981,2
2128,4812,-981,2
2129,4815,661,1
2130,4820,931,2
2131,4820,274,2
2132,4822,411,1
2133,4822,387,1
2134,4822,973,4
2135,4822,261,1
2136,4823,424,1
2137,4824,676,1
2138,4827,824,1
2139,4829,651,2
2140,4831,625,1
2141,4834,935,1
2142,4834,325,1
2143,4834,527,1
2144,4835,907,1
2145,4836,412,1
2146,4836,-412,1
2147,4840,622,1
2148,4841,750,2
2149,4841,875,1
2150,4844,572,1
2151,4844,510,2
2152,4847,667,1
2153,4848,416,2
2154,4856,880,3
2155,4856,956,3
2156,4857,338,2
2157,4860,908,1
2158,4860,-908,1
2159,4864,532,2
2160,4864,604,2
2161,4866,888,2
2162,4866,990,2
2163,4867,976,1
2164,4871,81,1
2165,4871,-81,1
2166,4875,868,1
2167,4877,494,2
2168,4878,109,1
2169,4878,364,2
2170,4879,707,1
2171,4879,984,3
2172,4879,715,2
2173,4882,729,1
2174,4882,433,1
2175,4885,999,1
2176,4890,570,1
2177,4893,571,1
2178,4895,493,1
2179,4895,240,1
2180,4897,595,1
2181,4898,151,1
2182,4902,664,2
2183,4902,-664,2
2184,4903,567,2
2185,4905,639,1
2186,4908,622,1
2187,4909,622,1
2188,4909,891,1
2189,4912,966,2
2190,4914,938,1
2191,4914,831,2
2192,4918,411,1
2193,4918,-411,1
2194,4919,101,1
2195,4922,989,1
2196,4925,737,2
2197,4925,-737,2
2198,4926,578,1
2199,4932,222,1
2200,4933,631,1
2201,4946,351,2
2202,4946,660,1
2203,4951,779,2
2204,4957,812,1
2205,4957,-812,1
2206,4960,604,3
2207,4960,300,1
2208,4963,263,1
2209,4967,692,2
2210,4968,616,1
2211,4969,626,2
2212,4976,222,1
2213,4978,860,3
2214,4979,1102,2
2215,4980,219,1
2216,4980,940,2
2217,4982,305,2
2218,4982,885,1
2219,4987,692,1
2220,4993,522,1
2221,4994,223,1
2222,4995,337,1
2223,4996,118,1
2224,4996,-118,1
2225,5000,535,1
2226,5002,1420,5
2227,5003,793,1
2228,5004,207,1
2229,5012,794,2
2230,5012,850,1
2231,5021,886,3
2232,5024,766,1
2233,5024,1071,3
2234,5027,201,1
2235,5027,-201,1
2236,5028,691,3
2237,5028,794,1
2238,5028,742,2
2239,5032,679,1
2240,5034,779,2
2241,5036,882,2
2242,5042,627,1
2243,5042,-627,1
2244,5044,939,2
2245,5044,-939,2
2246,5045,512,1
2247,5046,868,1
2248,5047,197,2
2249,5055,64,1
2250,5060,860,2
2251,5061,883,1
2252,5064,653,2
2253,5067,472,4
2254,5067,-472,4
2255,5070,766,3
2256,5074,225,2
2257,5074,-225,2
2258,5076,145,1
2259,5076,252,2
2260,5080,815,1
2261,5084,167,1
2262,5085,230,1
2263,5089,250,1
2264,5091,841,3
2265,5091,712,1
2266,5092,847,1
2267,5093,969,2
2268,5097,339,2
2269,5097,-339,2
2270,5099,243,1
2271,5101,611,1
2272,5102,212,1
2273,5102,585,1
2274,5102,213,1
2275,5102,-213,1
2276,5111,700,2
2277,5111,-700,2
2278,5112,337,2
2279,5112,343,2
2280,5117,769,1
2281,5119,426,1
2282,5123,253,2
2283,5124,770,2
2284,5126,488,2
2285,5126,-488,2
2286,5127,133,1
2287,5130,603,1
2288,5132,861,1
2289,5132,200,1
2290,5132,-200,1
2291,5134,403,2
2292,5134,-403,2
2293,5137,560,1
2294,5142,319,1
2295,5143,722,1
2296,5147,435,2
2297,5151,432,2
2298,5153,771,1
2299,5156,458,1
2300,5157,214,1
2301,5157,-214,1
2302,5159,774,1
2303,5160,1021,2
2304,5162,445,1
2305,5162,888,4
2306,5162,932,1
2307,5162,693,2
2308,5162,-693,2
2309,5165,224,2
2310,5165,53,1
2311,5166,817,2
2312,5169,633,1
2313,5169,-633,1
2314,5170,937,1
2315,5170,666,2
2316,5172,896,1
2317,5172,314,2
2318,5178,348,1
2319,5178,-348,1
2320,5181,1041,2
2321,5181,249,1
2322,5182,671,1
2323,5183,955,1
2324,5184,1030,2
2325,5185,702,1
2326,5186,825,3
2327,5189,594,1
2328,5193,394,2
2329,5195,709,1
2330,5196,610,2
2331,5196,598,2
2332,5202,708,1
2333,5202,-708,1
2334,5206,279,1
2335,5207,233,1
2336,5207,407,1
2337,5209,476,2
2338,5211,554,1
2339,5213,422,2
2340,5217,675,1
2341,5219,244,1
2342,5219,-244,1
2343,5224,461,1
2344,5224,507,1
2345,5225,204,1
2346,5227,1023,2
2347,5228,60,1
2348,5230,248,1
2349,5233,379,2
2350,5235,331,1
2351,5235,-331,1
2352,5237,589,1
2353,5238,157,1
2354,5238,172,2
2355,5239,906,1
2356,5241,778,2
2357,5241,405,1
2358,5241,-405,1
2359,5243,665,2
2360,5243,680,1
2361,5246,389,1
2362,5246,-389,1
2363,5247,399,2
2364,5248,1049,2
2365,5249,409,1
2366,5249,624,1
2367,5256,220,1
2368,5260,784,2
2369,5261,397,1
2370,5261,454,1
2371,5262,777,1
2372,5262,-777,1
2373,5263,138,1
2374,5263,501,3
2375,5263,60,1
2376,5264,319,2
2377,5270,715,1
2378,5276,529,2
2379,5277,739,1
2380,5278,383,1
2381,5278,-383,1
2382,5281,940,1
2383,5287,1077,2
2384,5289,250,1
2385,5289,894,2
2386,5289,780,1
2387,5290,913,1
2388,5290,-913,1
2389,5293,609,2
2390,5293,540,2
2391,5298,425,1
2392,5300,586,1
2393,5305,806,2
2394,5305,-806,2
2395,5306,76,1
2396,5307,884,2
2397,5308,799,2
2398,5312,430,1
2399,5318,319,2
2400,5318,261,1
2401,5319,744,2
2402,5319,835,5
2403,5319,774,1
2404,5319,-774,1
2405,5320,482,2
2406,5320,-482,2
2407,5324,732,2
2408,5325,882,1
2409,5325,730,1
2410,5328,719,1
2411,5329,174,1
2412,5329,-174,1
2413,5330,819,1
2414,5331,497,1
2415,5332,749,1
2416,5332,-749,1
2417,5333,481,1
2418,5335,264,1
2419,5338,574,1
2420,5341,585,1
2421,5343,636,1
2422,5345,255,1
2423,5346,865,1
2424,5346,636,1
2425,5347,622,2
2426,5347,-622,2
2427,5357,883,1
2428,5357,721,1
2429,5357,342,1
2430,5360,159,2
2431,5362,901,3
2432,5362,1036,2
2433,5364,189,1
2434,5374,514,2
2435,5375,980,1
2436,5375,-980,1
2437,5380,681,1
2438,5386,488,2
2439,5388,841,2
2440,5389,734,1
2441,5392,300,2
2442,5399,444,1
2443,5399,683,2
2444,5400,335,1
2445,5403,804,1
2446,5403,-804,1
2447,5404,678,2
2448,5405,553,1
2449,5405,1008,2
2450,5407,437,2
2451,5408,423,3
2452,5409,327,2
2453,5410,437,1
2454,5410,555,1
2455,5414,737,2
2456,5415,578,1
2457,5416,543,2
2458,5420,315,2
2459,5421,674,1
2460,5426,346,2
2461,5432,480,1
2462,5438,999,2
2463,5438,575,2
2464,5439,879,1
2465,5441,701,2
2466,5443,273,2
2467,5445,1020,2
2468,5447,593,1
2469,5449,963,2
2470,5449,765,1
2471,5449,723,1
2472,5449,-723,1
2473,5451,361,1
2474,5456,888,2
2475,5457,209,1
2476,5467,210,1
2477,5470,814,3
2478,5470,338,2
2479,5471,785,1
2480,5471,784,1
2481,5471,-784,1
2482,5473,337,1
2483,5480,943,1
2484,5482,1022,2
2485,5485,843,1
2486,5485,963,1
2487,5496,218,1
2488,5499,351,1
2489,5501,218,1
2490,5501,-218,1
2491,5503,559,2
2492,5504,1015,2
2493,5507,87,1
2494,5507,-87,1
2495,5508,280,1
2496,5510,230,1
2497,5515,270,1
2498,5516,592,1
2499,5516,741,2
2500,5517,674,1
2501,5520,428,2
2502,5521,550,1
2503,5523,1007,2
2504,5532,110,1
2505,5534,62,1
2506,5534,186,1
2507,5534,389,2
2508,5535,636,1
2509,5535,319,1
2510,5536,991,3
2511,5550,603,1
2512,5551,831,1
2513,5554,720,1
2514,5562,136,2
2515,5563,502,2
2516,5568,759,1
2517,5573,744,1
2518,5576,161,1
2519,5577,106,1
2520,5579,668,1
2521,5580,455,2
2522,5581,936,2
2523,5581,-936,2
2524,5584,922,1
2525,5584,743,2
2526,5586,913,1
2527,5589,629,1
2528,5592,407,1
2529,5592,536,1
2530,5593,987,4
2531,5597,619,1
2532,5601,795,2
2533,5607,424,1
2534,5610,928,2
2535,5612,731,1
2536,5615,200,1
2537,5615,136,1
2538,5617,650,1
2539,5619,1026,2
2540,5623,319,1
2541,5623,652,2
2542,5623,417,2
2543,5625,331,1
2544,5627,690,2
2545,5630,939,1
2546,5632,892,2
2547,5633,975,3
2548,5633,428,1
2549,5634,710,1
2550,5634,414,2
2551,5635,214,1
2552,5641,898,1
2553,5641,528,1
2554,5648,914,1
2555,5650,159,1
2556,5651,609,1
2557,5655,1038,2
2558,5658,475,2
2559,5659,532,1
2560,5664,214,1
2561,5669,266,1
2562,5669,919,1
2563,5674,901,2
2564,5681,353,1
2565,5681,492,2
2566,5681,376,1
2567,5685,857,1
2568,5686,542,2
2569,5687,840,2
2570,5688,829,1
2571,5689,842,2
2572,5689,396,1
2573,5690,951,2
2574,5695,498,1
2575,5702,931,1
2576,5702,492,1
2577,5702,767,1
2578,5709,501,1
2579,5709,744,1
2580,5714,327,1
2581,5726,448,1
2582,5730,508,1
2583,5730,581,1
2584,5731,80,1
2585,5731,-80,1
2586,5732,519,1
2587,5732,837,1
2588,5742,76,1
2589,5762,197,1
2590,5762,166,1
2591,5765,1072,6
2592,5766,350,2
2593,5772,749,1
2594,5776,456,1
2595,5777,327,1
2596,5778,490,1
2597,5782,325,2
2598,5785,403,1
2599,5786,502,2
2600,5789,873,1
2601,5790,1035,2
2602,5791,496,2
2603,5792,120,2
2604,5798,733,1
2605,5803,363,2
2606,5807,461,2
2607,5809,547,1
2608,5809,546,2
2609,5813,454,1
2610,5815,998,1
2611,5817,375,1
2612,5817,-375,1
2613,5821,527,3
2614,5823,477,2
2615,5823,587,1
2616,5826,852,1
2617,5827,1027,2
2618,5831,824,1
2619,5840,919,1
2620,5841,922,4
2621,5850,345,2
2622,5851,461,1
2623,5856,365,2
2624,5857,390,1
2625,5860,484,1
2626,5861,706,1
2627,5865,282,1
2628,5866,966,1
2629,5867,889,1
2630,5867,-889,1
2631,5868,487,1
2632,5868,293,1
2633,5871,504,1
2634,5873,241,3
2635,5877,951,2
2636,5885,904,1
2637,5885,-904,1
2638,5886,493,2
2639,5886,-493,2
2640,5890,657,1
2641,5893,71,1
2642,5893,-71,1
2643,5896,865,1
2644,5896,-865,1
2645,5899,67,1
2646,5899,114,1
2647,5899,347,3
2648,5899,179,2
2649,5910,1006,2
2650,5910,-1006,2
2651,5917,883,1
2652,5919,553,1
2653,5922,950,2
2654,5926,752,2
2655,5928,811,2
2656,5929,576,2
2657,5929,280,1
2658,5932,143,2
2659,5938,530,1
2660,5939,548,1
2661,5940,149,1
2662,5940,-149,1
2663,5943,54,1
2664,5944,765,1
2665,5948,835,1
2666,5948,-835,1
2667,5950,322,2
2668,5952,676,2
2669,5958,727,2
2670,5959,516,1
2671,5961,79,1
2672,5967,702,2
2673,5969,850,1
2674,5971,525,3
2675,5973,298,1
2676,5973,-298,1
2677,5974,920,1
2678,5974,258,1
2679,5977,1096,2
2680,5977,607,1
2681,5977,-607,1
2682,5978,741,1
2683,5979,533,1
2684,5983,567,1
2685,5991,232,2
2686,5993,945,2
2687,5995,1019,3
2688,5998,309,2
2689,6001,630,1
2690,6007,227,2
2691,6007,-227,2
2692,6011,241,1
2693,6014,639,1
2694,6014,882,1
2695,6015,396,1
2696,6017,634,1
2697,6018,900,1
2698,6018,-900,1
2699,6020,419,1
2700,6022,867,1
2701,6024,237,2
2702,6024,116,1
2703,6028,619,1
2704,6028,585,1
2705,6028,874,2
2706,6028,552,3
2707,6029,185,2
2708,6040,178,1
2709,6051,786,1
2710,6059,422,2
2711,6059,545,1
2712,6065,653,1
2713,6068,951,1
2714,6068,-951,1
2715,6073,940,1
2716,6073,501,1
2717,6073,-501,1
2718,6074,807,1
2719,6075,1097,2
2720,6077,657,1
2721,6080,956,1
2722,6084,493,1
2723,6087,931,1
2724,6089,64,1
2725,6089,188,1
2726,6089,-188,1
2727,6090,679,1
2728,6090,-679,1
2729,6093,540,2
2730,6093,577,1
2731,6095,418,1
2732,6096,287,1
2733,6096,955,1
2734,6098,509,1
2735,6098,437,1
2736,6104,949,2
2737,6106,668,1
2738,6106,869,2
2739,6110,794,1
2740,6113,556,1
2741,6118,755,2
2742,6120,678,2
2743,6121,480,2
2744,6124,263,1
2745,6125,277,2
2746,6126,928,1
2747,6130,319,2
2748,6137,247,1
2749,6140,882,1
2750,6140,942,2
2751,6140,257,1
2752,6140,-257,1
2753,6142,192,2
2754,6142,-192,2
2755,6143,184,2
2756,6146,805,2
2757,6148,947,1
2758,6151,949,1
2759,6155,827,1
2760,6158,284,2
2761,6164,810,2
2762,6167,441,1
2763,6172,829,1
2764,6172,-829,1
2765,6177,624,1
2766,6180,880,2
2767,6181,315,1
2768,6181,1240,3
2769,6185,528,1
2770,6187,782,2
2771,6192,877,2
2772,6193,574,1
2773,6195,825,1
2774,6198,878,1
2775,6200,600,1
2776,6202,462,2
2777,6202,476,1
2778,6203,709,1
2779,6204,1016,2
2780,6209,264,1
2781,6210,764,1
2782,6214,301,1
2783,6215,371,2
2784,6218,302,2
2785,6221,694,1
2786,6231,498,1
2787,6231,392,1
2788,6231,-392,1
2789,6232,432,1
2790,6232,330,1
2791,6233,194,2
2792,6233,164,1
2793,6234,917,1
2794,6235,277,2
2795,6239,200,1
2796,6239,508,1
2797,6239,492,1
2798,6244,271,1
2799,6245,312,3
2800,6245,117,2
2801,6250,172,2
2802,6252,354,3
2803,6257,468,2
2804,6257,966,2
2805,6259,420,1
2806,6260,423,1
2807,6263,485,1
2808,6264,506,1
2809,6265,479,1
2810,6272,477,1
2811,6272,697,1
2812,6273,488,1
2813,6274,880,2
2814,6279,993,1
2815,6280,725,1
2816,6283,401,1
2817,6289,451,2
2818,6290,387,1
2819,6291,228,1
2820,6292,487,1
2821,6293,994,1
2822,6300,868,1
2823,6300,292,2
2824,6300,-292,2
2825,6301,618,2
2826,6306,115,1
2827,6310,714,2
2828,6312,757,2
2829,6313,849,1
2830,6315,962,1
2831,6323,931,1
2832,6327,939,3
2833,6334,270,2
2834,6340,240,1
2835,6341,764,1
2836,6341,339,1
2837,6345,975,2
2838,6349,834,1
2839,6351,598,2
2840,6357,617,1
2841,6366,433,1
2842,6367,781,1
2843,6369,508,1
2844,6372,471,2
2845,6372,883,1
2846,6375,783,2
2847,6375,-783,2
2848,6380,566,2
2849,6384,388,1
2850,6384,364,1
2851,6384,993,2
2852,6388,334,1
2853,6392,299,1
2854,6394,307,1
2855,6399,163,1
2856,6405,752,1
2857,6405,840,1
2858,6407,872,1
2859,6408,999,1
2860,6408,484,2
2861,6410,813,1
2862,6415,602,1
2863,6415,505,1
2864,6418,677,1
2865,6418,-677,1
2866,6419,963,1
2867,6420,770,2
2868,6421,643,1
2869,6424,1191,2
2870,6424,525,1
2871,6424,814,1
2872,6427,534,1
2873,6427,447,1
2874,6428,304,1
2875,6430,835,1
2876,6430,806,2
2877,6437,837,2
2878,6437,-837,2
2879,6439,334,1
2880,6440,863,1
2881,6440,465,1
2882,6441,511,2
2883,6441,607,3
2884,6443,570,1
2885,6445,728,1
2886,6447,713,1
2887,6448,796,1
2888,6452,629,1
2889,6453,316,1
2890,6453,-316,1
2891,6454,555,2
2892,6455,474,1
2893,6458,727,1
2894,6458,727,2
2895,6460,519,1
