rowNumber,PersonId,Price,PriceType 
1382,1101,201,Car
1383,1104,510,Car
1384,1104,955,Car
1385,1105,494,Car
1386,1105,838,Car
1387,1110,157,Car
1388,1113,81,Car
1389,1113,100,Extra driver
1390,1114,703,Car
1391,1115,483,Car
1392,1115,353,Car
1393,1115,50,Navigation
1394,1117,502,Car
1395,1117,100,Extra driver
1396,1118,110,Car
1397,1119,982,Car
1398,1120,635,Car
1399,1120,100,Extra driver
1400,1122,622,Car
1401,1122,959,Car
1402,1122,711,Car
1403,1122,200,Insurance
1404,1126,981,Car
1405,1127,442,Car
1406,1129,535,Car
1407,1129,790,Car
1408,1129,603,Car
1409,1129,925,Car
1410,1130,156,Car
1411,1130,200,Insurance
1412,1130,196,Car
1413,1131,631,Car
1414,1131,286,Car
1415,1132,930,Car
1416,1132,221,Car
1417,1132,879,Car
1418,1132,50,Navigation
1419,1132,50,Navigation
1420,1132,512,Car
1421,1134,535,Car
1422,1134,709,Car
1423,1134,100,Extra driver
1424,1134,669,Car
1425,1134,493,Car
1426,1135,340,Car
1427,1135,200,Insurance
1428,1135,299,Car
1429,1135,614,Car
1430,1135,50,Navigation
1431,1135,865,Car
1432,1140,985,Car
1433,1140,50,Navigation
1434,1143,233,Car
1435,1143,624,Car
1436,1143,200,Insurance
1437,1143,100,Extra driver
1438,1147,275,Car
1439,1149,804,Car
1440,1151,418,Car
1441,1151,532,Car
1442,1151,200,Insurance
1443,1152,802,Car
1444,1152,962,Car
1445,1152,100,Extra driver
1446,1152,257,Car
1447,1152,200,Insurance
1448,1152,987,Car
1449,1152,435,Car
1450,1154,960,Car
1451,1155,388,Car
1452,1161,811,Car
1453,1161,576,Car
1454,1161,200,Insurance
1455,1161,663,Car
1456,1161,580,Car
1457,1162,150,Car
1458,1163,969,Car
1459,1165,210,Car
1460,1167,246,Car
1461,1168,380,Car
1462,1168,100,Extra driver
1463,1168,731,Car
1464,1168,50,Navigation
1465,1168,60,Baby-seat
1466,1168,459,Car
1467,1170,801,Car
1468,1170,733,Car
1469,1170,100,Extra driver
1470,1173,694,Car
1471,1173,690,Car
1472,1173,277,Car
1473,1173,243,Car
1474,1173,60,Baby-seat
1475,1174,714,Car
1476,1174,50,Navigation
1477,1174,100,Extra driver
1478,1175,552,Car
1479,1175,60,Baby-seat
1480,1176,533,Car
1481,1177,695,Car
1482,1177,803,Car
1483,1177,200,Insurance
1484,1178,735,Car
1485,1180,372,Car
1486,1180,372,Car
1487,1180,50,Navigation
1488,1180,274,Car
1489,1182,189,Car
1490,1182,200,Insurance
1491,1182,190,Car
1492,1182,80,Car
1493,1182,200,Insurance
1494,1182,75,Car
1495,1184,607,Car
1496,1184,479,Car
1497,1184,60,Baby-seat
1498,1185,842,Car
1499,1185,200,Insurance
1500,1185,60,Baby-seat
1501,1187,89,Car
1502,1188,943,Car
1503,1188,880,Car
1504,1190,585,Car
1505,1190,200,Insurance
1506,1191,509,Car
1507,1191,200,Insurance
1508,1191,879,Car
1509,1191,320,Car
1510,1191,219,Car
1511,1193,391,Car
1512,1195,828,Car
1513,1195,60,Baby-seat
1514,1197,572,Car
1515,1199,341,Car
1516,1199,50,Navigation
1517,1199,259,Car
1518,1199,200,Insurance
1519,1199,50,Navigation
1520,1200,260,Car
1521,1200,662,Car
1522,1200,847,Car
1523,1200,50,Navigation
1524,1200,771,Car
1525,1200,200,Insurance
1526,1202,763,Car
1527,1202,223,Car
1528,1203,157,Car
1529,1210,365,Car
1530,1211,580,Car
1531,1211,100,Extra driver
1532,1211,931,Car
1533,1212,148,Car
1534,1212,50,Navigation
1535,1214,397,Car
1536,1216,331,Car
1537,1216,607,Car
1538,1216,252,Car
1539,1216,554,Car
1540,1216,200,Insurance
1541,1217,692,Car
1542,1217,50,Navigation
1543,1218,965,Car
1544,1218,427,Car
1545,1218,366,Car
1546,1218,60,Baby-seat
1547,1218,765,Car
1548,1218,840,Car
1549,1218,50,Navigation
1550,1219,189,Car
1551,1219,50,Navigation
1552,1219,117,Car
1553,1221,481,Car
1554,1221,50,Navigation
1555,1221,679,Car
1556,1221,60,Baby-seat
1557,1221,322,Car
1558,1221,100,Extra driver
1559,1223,425,Car
1560,1223,50,Navigation
1561,1223,631,Car
1562,1223,60,Baby-seat
1563,1227,266,Car
1564,1228,905,Car
1565,1228,677,Car
1566,1228,216,Car
1567,1228,234,Car
1568,1232,660,Car
1569,1232,297,Car
1570,1232,632,Car
1571,1232,60,Baby-seat
1572,1233,357,Car
1573,1233,200,Insurance
1574,1234,311,Car
1575,1234,200,Insurance
1576,1235,650,Car
1577,1235,50,Navigation
1578,1241,763,Car
1579,1241,100,Extra driver
1580,1241,752,Car
1581,1241,808,Car
1582,1241,263,Car
1583,1244,755,Car
1584,1244,455,Car
1585,1244,50,Navigation
1586,1244,337,Car
1587,1244,497,Car
1588,1244,50,Navigation
1589,1244,350,Car
1590,1245,723,Car
1591,1245,100,Extra driver
1592,1245,229,Car
1593,1245,50,Navigation
1594,1247,69,Car
1595,1247,200,Insurance
1596,1247,197,Car
1597,1247,158,Car
1598,1247,200,Insurance
1599,1247,177,Car
1600,1248,463,Car
1601,1250,828,Car
1602,1250,200,Insurance
1603,1251,619,Car
1604,1251,957,Car
1605,1251,50,Navigation
1606,1254,460,Car
1607,1254,200,Insurance
1608,1256,588,Car
1609,1257,654,Car
1610,1258,761,Car
1611,1260,145,Car
1612,1261,74,Car
1613,1265,219,Car
1614,1266,494,Car
1615,1271,962,Car
1616,1271,200,Insurance
1617,1271,100,Extra driver
1618,1271,50,Navigation
1619,1275,621,Car
1620,1279,149,Car
1621,1279,109,Car
1622,1282,279,Car
1623,1282,200,Insurance
1624,1287,166,Car
1625,1287,60,Baby-seat
1626,1287,75,Car
1627,1287,60,Baby-seat
1628,1287,100,Car
1629,1287,124,Car
1630,1289,914,Car
1631,1289,431,Car
1632,1289,799,Car
1633,1289,200,Insurance
1634,1289,699,Car
1635,1289,60,Baby-seat
1636,1289,567,Car
1637,1289,621,Car
1638,1290,830,Car
1639,1293,404,Car
1640,1293,50,Navigation
1641,1293,213,Car
1642,1295,551,Car
1643,1295,307,Car
1644,1297,969,Car
1645,1297,100,Extra driver
1646,1298,385,Car
1647,1298,710,Car
1648,1301,570,Car
1649,1301,100,Extra driver
1650,1301,100,Extra driver
1651,1303,603,Car
1652,1306,458,Car
1653,1306,452,Car
1654,1309,808,Car
1655,1310,852,Car
1656,1310,50,Navigation
1657,1311,763,Car
1658,1311,323,Car
1659,1311,461,Car
1660,1311,944,Car
1661,1311,200,Insurance
1662,1311,625,Car
1663,1312,258,Car
1664,1312,50,Navigation
1665,1312,100,Extra driver
1666,1312,765,Car
1667,1315,180,Car
1668,1315,154,Car
1669,1316,346,Car
1670,1320,984,Car
1671,1320,456,Car
1672,1320,100,Extra driver
1673,1321,964,Car
1674,1322,600,Car
1675,1323,988,Car
1676,1324,103,Car
1677,1324,60,Baby-seat
1678,1324,99,Car
1679,1324,200,Insurance
1680,1327,196,Car
1681,1327,200,Insurance
1682,1329,368,Car
1683,1329,50,Navigation
1684,1329,572,Car
1685,1330,302,Car
1686,1334,169,Car
1687,1334,111,Car
1688,1335,800,Car
1689,1335,200,Insurance
1690,1336,574,Car
1691,1337,972,Car
1692,1338,604,Car
1693,1338,50,Navigation
1694,1338,879,Car
1695,1339,218,Car
1696,1339,60,Baby-seat
1697,1340,982,Car
1698,1340,50,Navigation
1699,1340,969,Car
1700,1340,50,Navigation
1701,1340,371,Car
1702,1341,562,Car
1703,1341,200,Insurance
1704,1341,308,Car
1705,1341,50,Navigation
1706,1341,223,Car
1707,1341,50,Navigation
1708,1342,173,Car
1709,1342,98,Car
1710,1343,942,Car
1711,1343,100,Extra driver
1712,1344,732,Car
1713,1346,184,Car
1714,1347,543,Car
1715,1350,793,Car
1716,1351,580,Car
1717,1351,100,Extra driver
1718,1353,897,Car
1719,1357,883,Car
1720,1357,446,Car
1721,1357,60,Baby-seat
1722,1361,490,Car
1723,1361,363,Car
1724,1367,938,Car
1725,1369,232,Car
1726,1369,200,Insurance
1727,1372,735,Car
1728,1372,100,Extra driver
1729,1374,507,Car
1730,1375,504,Car
1731,1376,931,Car
1732,1376,200,Insurance
1733,1376,932,Car
1734,1376,200,Insurance
1735,1376,337,Car
1736,1376,807,Car
1737,1376,200,Insurance
1738,1376,50,Navigation
1739,1377,695,Car
1740,1378,680,Car
1741,1378,100,Extra driver
1742,1378,562,Car
1743,1378,60,Baby-seat
1744,1378,542,Car
1745,1378,50,Navigation
1746,1379,268,Car
1747,1379,269,Car
1748,1379,200,Insurance
1749,1379,994,Car
1750,1380,253,Car
1751,1380,50,Navigation
1752,1383,688,Car
1753,1386,569,Car
1754,1386,60,Baby-seat
1755,1387,805,Car
1756,1388,343,Car
1757,1388,50,Navigation
1758,1389,454,Car
1759,1389,237,Car
1760,1389,682,Car
1761,1392,979,Car
1762,1392,386,Car
1763,1392,892,Car
1764,1392,330,Car
1765,1392,60,Baby-seat
1766,1394,893,Car
1767,1394,50,Navigation
1768,1394,100,Extra driver
1769,1394,880,Car
1770,1394,441,Car
1771,1394,60,Baby-seat
1772,1394,60,Baby-seat
1773,1395,182,Car
1774,1395,200,Insurance
1775,1395,200,Insurance
1776,1396,695,Car
1777,1397,978,Car
1778,1399,328,Car
1779,1401,673,Car
1780,1401,100,Extra driver
1781,1401,446,Car
1782,1403,208,Car
1783,1406,653,Car
1784,1408,610,Car
1785,1408,596,Car
1786,1408,100,Extra driver
1787,1408,50,Navigation
1788,1408,505,Car
1789,1409,383,Car
1790,1409,294,Car
1791,1409,200,Insurance
1792,1410,853,Car
1793,1411,916,Car
1794,1411,287,Car
1795,1412,135,Car
1796,1412,116,Car
1797,1412,100,Extra driver
1798,1415,967,Car
1799,1415,964,Car
1800,1415,100,Extra driver
1801,1417,755,Car
1802,1417,359,Car
1803,1417,880,Car
1804,1417,50,Navigation
1805,1418,226,Car
1806,1418,60,Baby-seat
1807,1418,430,Car
1808,1418,200,Insurance
1809,1418,922,Car
1810,1418,100,Extra driver
1811,1421,270,Car
1812,1421,763,Car
1813,1421,591,Car
1814,1421,50,Navigation
1815,1422,795,Car
1816,1422,374,Car
1817,1422,60,Baby-seat
1818,1424,218,Car
1819,1425,739,Car
1820,1425,782,Car
1821,1425,100,Extra driver
1822,1427,615,Car
1823,1427,60,Baby-seat
1824,1428,826,Car
1825,1430,824,Car
1826,1430,200,Insurance
1827,1430,100,Extra driver
1828,1430,271,Car
1829,1431,500,Car
1830,1431,520,Car
1831,1441,487,Car
1832,1442,799,Car
1833,1442,50,Navigation
1834,1442,290,Car
1835,1442,963,Car
1836,1442,713,Car
1837,1445,247,Car
1838,1445,375,Car
1839,1447,917,Car
1840,1449,810,Car
1841,1449,262,Car
1842,1452,798,Car
1843,1453,912,Car
1844,1455,467,Car
1845,1459,52,Car
1846,1459,100,Car
1847,1459,137,Car
1848,1460,360,Car
1849,1464,786,Car
1850,1465,904,Car
1851,1465,50,Navigation
1852,1465,60,Baby-seat
1853,1465,462,Car
1854,1465,200,Insurance
1855,1465,228,Car
1856,1469,591,Car
1857,1469,60,Baby-seat
1858,1469,406,Car
1859,1469,60,Baby-seat
1860,1470,316,Car
1861,1471,619,Car
1862,1471,805,Car
1863,1471,349,Car
1864,1471,100,Extra driver
1865,1471,770,Car
1866,1471,100,Extra driver
1867,1471,503,Car
1868,1473,471,Car
1869,1473,606,Car
1870,1473,646,Car
1871,1474,760,Car
1872,1477,522,Car
1873,1477,200,Insurance
1874,1477,866,Car
1875,1477,605,Car
1876,1477,50,Navigation
1877,1478,965,Car
1878,1478,100,Extra driver
1879,1479,230,Car
1880,1482,703,Car
1881,1486,1000,Car
1882,1486,635,Car
1883,1486,60,Baby-seat
1884,1486,50,Navigation
1885,1487,936,Car
1886,1489,698,Car
1887,1489,200,Insurance
1888,1490,795,Car
1889,1490,100,Extra driver
1890,1490,545,Car
1891,1490,200,Insurance
1892,1496,109,Car
1893,1496,72,Car
1894,1497,396,Car
1895,1497,50,Navigation
1896,1500,705,Car
1897,1500,777,Car
1898,1504,278,Car
1899,1504,891,Car
1900,1506,892,Car
1901,1506,565,Car
1902,1508,750,Car
1903,1508,200,Insurance
1904,1509,145,Car
1905,1510,786,Car
1906,1510,200,Insurance
1907,1511,818,Car
1908,1511,50,Navigation
1909,1513,67,Car
1910,1514,337,Car
1911,1514,532,Car
1912,1514,769,Car
1913,1516,375,Car
1914,1517,502,Car
1915,1519,462,Car
1916,1519,100,Extra driver
1917,1519,697,Car
1918,1519,576,Car
1919,1519,200,Insurance
1920,1519,615,Car
1921,1522,792,Car
1922,1522,60,Baby-seat
1923,1523,698,Car
1924,1526,484,Car
1925,1526,50,Navigation
1926,1527,578,Car
1927,1528,541,Car
1928,1528,50,Navigation
1929,1528,718,Car
1930,1528,241,Car
1931,1528,200,Insurance
1932,1529,281,Car
1933,1529,60,Baby-seat
1934,1529,200,Insurance
1935,1530,93,Car
1936,1530,50,Navigation
1937,1532,464,Car
1938,1534,926,Car
1939,1534,783,Car
1940,1535,809,Car
1941,1535,50,Navigation
1942,1538,149,Car
1943,1538,90,Car
1944,1538,52,Car
1945,1539,270,Car
1946,1540,960,Car
1947,1540,100,Extra driver
1948,1544,582,Car
1949,1544,876,Car
1950,1544,396,Car
1951,1544,200,Insurance
1952,1544,395,Car
1953,1544,60,Baby-seat
1954,1544,331,Car
1955,1545,750,Car
1956,1545,378,Car
1957,1546,163,Car
1958,1546,97,Car
1959,1547,493,Car
1960,1547,50,Navigation
1961,1547,492,Car
1962,1547,200,Insurance
1963,1550,268,Car
1964,1550,200,Insurance
1965,1552,119,Car
1966,1554,905,Car
1967,1554,952,Car
1968,1555,935,Car
1969,1555,100,Extra driver
1970,1556,559,Car
1971,1556,200,Insurance
1972,1557,259,Car
1973,1557,276,Car
1974,1557,100,Extra driver
1975,1558,350,Car
1976,1560,414,Car
1977,1560,200,Insurance
1978,1562,925,Car
1979,1562,982,Car
1980,1562,100,Extra driver
1981,1562,601,Car
1982,1562,959,Car
1983,1562,50,Navigation
1984,1562,50,Navigation
1985,1563,669,Car
1986,1564,837,Car
1987,1564,609,Car
1988,1564,605,Car
1989,1564,200,Insurance
1990,1564,60,Baby-seat
1991,1564,325,Car
1992,1564,612,Car
1993,1564,60,Baby-seat
1994,1564,215,Car
1995,1564,704,Car
1996,1565,513,Car
1997,1565,100,Extra driver
1998,1565,233,Car
1999,1566,346,Car
2000,1566,676,Car
2001,1566,980,Car
2002,1566,200,Insurance
2003,1566,994,Car
2004,1571,704,Car
2005,1572,327,Car
2006,1574,816,Car
2007,1575,453,Car
2008,1578,171,Car
2009,1578,100,Extra driver
2010,1578,50,Navigation
2011,1578,129,Car
2012,1578,50,Navigation
2013,1579,773,Car
2014,1579,60,Baby-seat
2015,1580,647,Car
2016,1580,100,Extra driver
2017,1581,789,Car
2018,1581,558,Car
2019,1581,469,Car
2020,1581,50,Navigation
2021,1581,372,Car
2022,1582,486,Car
2023,1582,100,Extra driver
2024,1586,207,Car
2025,1586,537,Car
2026,1586,563,Car
2027,1586,570,Car
2028,1587,846,Car
2029,1587,200,Insurance
2030,1587,716,Car
2031,1587,933,Car
2032,1587,395,Car
2033,1587,233,Car
2034,1587,200,Insurance
2035,1587,60,Baby-seat
2036,1589,350,Car
2037,1591,814,Car
2038,1591,200,Insurance
2039,1591,202,Car
2040,1592,663,Car
2041,1592,728,Car
2042,1592,100,Extra driver
2043,1592,933,Car
2044,1592,50,Navigation
2045,1592,200,Insurance
2046,1592,241,Car
2047,1592,651,Car
2048,1592,956,Car
2049,1592,683,Car
2050,1592,50,Navigation
2051,1593,390,Car
2052,1593,200,Insurance
2053,1594,493,Car
2054,1595,406,Car
2055,1596,328,Car
2056,1596,956,Car
2057,1596,50,Navigation
2058,1597,663,Car
2059,1598,304,Car
2060,1598,200,Insurance
2061,1600,639,Car
2062,1600,60,Baby-seat
2063,1604,334,Car
2064,1610,832,Car
2065,1612,496,Car
2066,1612,707,Car
2067,1614,487,Car
2068,1616,54,Car
2069,1616,133,Car
2070,1616,155,Car
2071,1616,200,Insurance
2072,1617,294,Car
2073,1617,100,Extra driver
2074,1617,486,Car
2075,1617,464,Car
2076,1617,50,Navigation
2077,1621,781,Car
2078,1621,200,Insurance
2079,1626,986,Car
2080,1628,537,Car
2081,1628,200,Insurance
2082,1628,60,Baby-seat
2083,1628,336,Car
2084,1628,420,Car
2085,1628,938,Car
2086,1628,850,Car
2087,1632,755,Car
2088,1638,978,Car
2089,1638,888,Car
2090,1638,265,Car
2091,1638,394,Car
2092,1638,661,Car
2093,1638,980,Car
2094,1638,60,Baby-seat
2095,1639,771,Car
2096,1639,100,Extra driver
2097,1639,573,Car
2098,1639,60,Baby-seat
2099,1639,207,Car
2100,1639,60,Baby-seat
2101,1639,460,Car
2102,1639,861,Car
2103,1639,60,Baby-seat
2104,1639,200,Insurance
2105,1640,581,Car
2106,1641,855,Car
2107,1641,569,Car
2108,1643,171,Car
2109,1644,766,Car
2110,1644,60,Baby-seat
2111,1647,70,Car
2112,1647,50,Navigation
2113,1649,252,Car
2114,1649,60,Baby-seat
2115,1651,857,Car
2116,1655,803,Car
2117,1657,821,Car
2118,1658,520,Car
2119,1658,50,Navigation
2120,1658,690,Car
2121,1658,596,Car
2122,1658,760,Car
2123,1658,100,Extra driver
2124,1658,50,Navigation
2125,1659,402,Car
2126,1659,100,Extra driver
2127,1659,479,Car
2128,1660,175,Car
2129,1660,50,Navigation
2130,1661,896,Car
2131,1663,603,Car
2132,1665,721,Car
2133,1665,50,Navigation
2134,1665,483,Car
2135,1667,106,Car
2136,1670,903,Car
2137,1671,493,Car
2138,1673,358,Car
2139,1673,683,Car
2140,1674,791,Car
2141,1675,188,Car
2142,1675,200,Insurance
2143,1676,556,Car
2144,1680,484,Car
2145,1681,207,Car
2146,1682,98,Car
2147,1682,60,Baby-seat
2148,1682,180,Car
2149,1683,854,Car
2150,1683,60,Baby-seat
2151,1684,207,Car
2152,1684,824,Car
2153,1688,288,Car
2154,1688,898,Car
2155,1688,258,Car
2156,1688,200,Insurance
2157,1688,202,Car
2158,1688,60,Baby-seat
2159,1691,138,Car
2160,1691,123,Car
2161,1691,134,Car
2162,1691,100,Extra driver
2163,1691,192,Car
2164,1693,729,Car
2165,1693,100,Extra driver
2166,1693,510,Car
2167,1693,50,Navigation
2168,1693,396,Car
2169,1694,656,Car
2170,1695,619,Car
2171,1695,50,Navigation
2172,1695,706,Car
2173,1695,200,Insurance
2174,1695,367,Car
2175,1702,651,Car
2176,1702,100,Extra driver
2177,1702,200,Insurance
2178,1705,732,Car
2179,1705,60,Baby-seat
2180,1705,731,Car
2181,1705,50,Navigation
2182,1710,144,Car
2183,1710,92,Car
2184,1711,618,Car
2185,1711,60,Baby-seat
2186,1711,679,Car
2187,1711,293,Car
2188,1714,291,Car
2189,1714,200,Insurance
2190,1716,846,Car
2191,1716,100,Extra driver
2192,1716,453,Car
2193,1721,538,Car
2194,1723,552,Car
2195,1723,200,Insurance
2196,1723,339,Car
2197,1723,224,Car
2198,1723,50,Navigation
2199,1723,50,Navigation
2200,1724,889,Car
2201,1726,358,Car
2202,1726,360,Car
2203,1726,889,Car
2204,1726,285,Car
2205,1729,834,Car
2206,1729,100,Extra driver
2207,1729,349,Car
2208,1729,529,Car
2209,1729,60,Baby-seat
2210,1729,372,Car
2211,1729,808,Car
2212,1730,816,Car
2213,1730,200,Insurance
2214,1730,729,Car
2215,1730,312,Car
2216,1730,100,Extra driver
2217,1730,639,Car
2218,1730,442,Car
2219,1730,831,Car
2220,1737,305,Car
2221,1737,898,Car
2222,1737,60,Baby-seat
2223,1737,100,Extra driver
2224,1737,846,Car
2225,1737,100,Extra driver
2226,1739,795,Car
2227,1739,200,Insurance
2228,1739,200,Insurance
2229,1739,961,Car
2230,1740,359,Car
2231,1740,522,Car
2232,1741,389,Car
2233,1741,760,Car
2234,1741,60,Baby-seat
2235,1741,50,Navigation
2236,1742,822,Car
2237,1742,718,Car
2238,1742,812,Car
2239,1742,361,Car
2240,1742,200,Insurance
2241,1744,245,Car
2242,1744,50,Navigation
2243,1744,337,Car
2244,1745,741,Car
2245,1745,223,Car
2246,1746,526,Car
2247,1746,980,Car
2248,1747,603,Car
2249,1747,60,Baby-seat
2250,1748,426,Car
2251,1748,100,Extra driver
2252,1749,60,Car
2253,1749,200,Insurance
2254,1749,163,Car
2255,1749,60,Baby-seat
2256,1749,131,Car
2257,1749,50,Navigation
2258,1752,779,Car
2259,1752,50,Navigation
2260,1754,511,Car
2261,1754,100,Extra driver
2262,1754,200,Insurance
2263,1755,746,Car
2264,1758,279,Car
2265,1758,200,Insurance
2266,1758,550,Car
2267,1758,262,Car
2268,1758,748,Car
2269,1758,360,Car
2270,1758,200,Insurance
2271,1758,745,Car
2272,1758,100,Extra driver
2273,1758,60,Baby-seat
2274,1758,100,Extra driver
2275,1758,834,Car
2276,1759,100,Car
2277,1759,200,Insurance
2278,1759,135,Car
2279,1759,168,Car
2280,1760,961,Car
2281,1760,60,Baby-seat
2282,1769,518,Car
2283,1770,647,Car
2284,1770,503,Car
2285,1770,200,Insurance
2286,1773,288,Car
2287,1773,60,Baby-seat
2288,1774,790,Car
2289,1775,288,Car
2290,1777,782,Car
2291,1777,60,Baby-seat
2292,1780,997,Car
2293,1781,867,Car
2294,1781,518,Car
2295,1781,857,Car
2296,1781,200,Insurance
2297,1785,278,Car
2298,1786,473,Car
2299,1786,200,Insurance
2300,1790,273,Car
2301,1790,810,Car
2302,1790,227,Car
2303,1792,474,Car
2304,1792,779,Car
2305,1794,743,Car
2306,1794,100,Extra driver
2307,1794,263,Car
2308,1794,667,Car
2309,1797,474,Car
2310,1798,522,Car
2311,1799,765,Car
2312,1805,769,Car
2313,1805,956,Car
2314,1807,585,Car
2315,1807,586,Car
2316,1807,818,Car
2317,1808,646,Car
2318,1808,60,Baby-seat
2319,1810,939,Car
2320,1810,200,Insurance
2321,1813,799,Car
2322,1813,100,Extra driver
2323,1817,369,Car
2324,1817,251,Car
2325,1817,692,Car
2326,1817,60,Baby-seat
2327,1817,477,Car
2328,1819,929,Car
2329,1819,589,Car
2330,1819,50,Navigation
2331,1826,570,Car
2332,1828,636,Car
2333,1828,380,Car
2334,1828,655,Car
2335,1830,274,Car
2336,1830,60,Baby-seat
2337,1830,644,Car
2338,1830,100,Extra driver
2339,1830,876,Car
2340,1830,50,Navigation
2341,1830,980,Car
2342,1830,200,Insurance
2343,1830,50,Navigation
2344,1833,84,Car
2345,1833,55,Car
2346,1834,422,Car
2347,1834,50,Navigation
2348,1834,100,Extra driver
2349,1834,380,Car
2350,1834,206,Car
2351,1834,50,Navigation
2352,1834,749,Car
2353,1834,713,Car
2354,1834,560,Car
2355,1834,300,Car
2356,1834,60,Baby-seat
2357,1836,593,Car
2358,1836,50,Navigation
2359,1836,565,Car
2360,1836,212,Car
2361,1837,301,Car
2362,1837,50,Navigation
2363,1839,888,Car
2364,1839,847,Car
2365,1839,236,Car
2366,1850,138,Car
2367,1850,151,Car
2368,1850,100,Extra driver
2369,1850,145,Car
2370,1851,242,Car
2371,1851,100,Extra driver
2372,1851,499,Car
2373,1851,294,Car
2374,1855,976,Car
2375,1856,823,Car
2376,1858,402,Car
2377,1858,773,Car
2378,1860,245,Car
2379,1860,50,Navigation
2380,1866,892,Car
2381,1867,986,Car
2382,1867,904,Car
2383,1867,751,Car
2384,1869,483,Car
2385,1869,60,Baby-seat
2386,1870,849,Car
2387,1871,180,Car
2388,1871,146,Car
2389,1872,488,Car
2390,1873,770,Car
2391,1876,214,Car
2392,1878,400,Car
2393,1878,50,Navigation
2394,1878,314,Car
2395,1878,100,Extra driver
2396,1880,950,Car
2397,1880,200,Insurance
